Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HR,AR,HomeTeamPointLast25,HomeTeamGoalScoredLast25,HomeTeamGoalConcededLast25,HomeTeamShotTargetLast25,HomeTeamRedLast25,AwayTeamPointLast25,AwayTeamGoalScoredLast25,AwayTeamGoalConcededLast25,AwayTeamShotTargetLast25,AwayTeamRedLast25,HomeTeamPointH2HLast5,HomeTeamGoalScoredH2HLast5,HomeTeamGoalConcededH2HLast5,HomeTeamShotTargetH2HLast5,HomeTeamRedH2HLast5,AwayTeamPointH2HLast5,AwayTeamGoalScoredH2HLast5,AwayTeamGoalConcededH2HLast5,AwayTeamShotTargetH2HLast5,AwayTeamRedH2HLast5,FTR_Prediction
2023-05-13,Aston Villa,Tottenham,2,1,H,4,2,0,0,45,39,30,102,1,34,42,47,121,2,3,4,12,26,0,12,12,4,28,0,H
2023-05-13,Chelsea,Nottingham,2,2,D,6,2,0,0,23,19,29,100,1,28,27,42,83,0,1,1,1,2,0,1,1,1,5,0,A
2023-05-13,Crystal Palace,Bournemouth,2,0,H,5,0,0,0,27,23,33,80,3,26,27,45,101,0,8,8,6,24,1,5,6,8,20,0,A
2023-05-13,Man United,Wolves,2,0,H,9,0,0,0,47,36,26,142,1,31,26,38,91,4,9,3,2,16,0,6,2,3,27,0,H
2023-05-13,Southampton,Fulham,0,2,A,1,4,0,0,16,22,46,93,0,36,34,29,100,0,7,9,6,25,0,7,6,9,15,0,A
2023-05-14,Brentford,West Ham,2,0,H,10,4,0,0,37,34,28,101,1,26,29,39,90,0,15,10,2,32,0,0,2,10,17,0,H
2023-05-14,Everton,Man City,0,3,A,3,4,0,0,22,24,42,102,2,59,56,22,144,1,1,1,9,7,0,13,9,1,33,0,A
2023-05-14,Arsenal,Brighton,0,3,A,2,6,0,0,54,59,29,129,0,41,49,36,162,0,5,6,6,19,0,8,6,6,15,0,H
2023-05-15,Leicester,Liverpool,0,3,A,4,5,0,0,25,34,40,100,2,46,45,30,136,0,6,3,6,6,0,9,6,3,35,0,A
2023-05-18,Newcastle,Brighton,4,1,H,9,2,0,0,51,46,22,124,1,44,52,34,161,0,9,6,4,11,0,3,4,6,25,2,H
2023-05-20,Tottenham,Brentford,1,3,A,8,4,0,0,34,43,47,121,2,39,36,28,106,1,9,6,2,20,0,3,2,6,13,0,A
2023-05-20,Bournemouth,Man United,0,1,A,4,5,0,0,26,27,46,98,0,47,36,26,141,1,3,2,8,26,0,12,8,2,24,0,A
2023-05-20,Fulham,Crystal Palace,2,2,D,4,5,0,0,36,33,29,96,0,30,25,30,83,3,5,6,6,29,1,8,6,6,25,2,H
2023-05-20,Liverpool,Aston Villa,1,1,D,5,3,0,0,49,48,29,134,0,48,41,28,100,0,15,9,3,31,0,0,3,9,14,0,H
2023-05-20,Wolves,Everton,1,1,D,5,4,0,0,31,25,38,87,4,22,24,44,105,2,15,8,3,18,0,0,3,8,20,2,H
2023-05-20,Nottingham,Arsenal,1,0,H,2,3,0,0,28,29,44,85,0,53,58,31,128,0,0,0,5,2,0,3,5,0,10,0,A
2023-05-21,West Ham,Leeds,3,1,H,9,3,0,0,26,29,40,91,0,22,33,53,96,2,7,10,10,26,0,7,10,10,26,0,H
2023-05-21,Brighton,Southampton,3,1,H,8,1,0,0,43,53,38,156,0,13,21,48,91,0,7,9,7,22,0,4,7,9,22,0,H
2023-05-21,Man City,Chelsea,1,0,H,2,6,0,0,62,59,21,142,1,23,21,31,101,1,15,5,0,23,0,0,0,5,4,0,H
2023-05-22,Newcastle,Leicester,0,0,D,4,1,0,0,51,49,23,129,1,22,32,43,103,2,9,7,10,25,0,6,10,7,16,0,H
2023-05-24,Brighton,Man City,1,1,D,7,4,0,0,46,55,36,162,0,62,57,20,140,1,0,3,17,14,0,15,17,3,42,0,H
2023-05-25,Man United,Chelsea,4,1,H,9,5,0,0,49,36,25,140,1,22,20,31,105,1,5,5,5,16,0,5,5,5,26,0,H
2023-05-28,Arsenal,Wolves,5,0,H,8,0,0,0,50,53,32,121,0,32,26,35,87,4,15,8,2,18,2,0,2,8,14,0,H
2023-05-28,Aston Villa,Brighton,2,1,H,5,4,0,0,46,38,29,92,0,44,52,36,160,0,15,10,1,20,0,0,1,10,8,0,H
2023-05-28,Brentford,Man City,1,0,H,4,3,0,0,42,39,25,107,1,60,57,21,139,1,3,2,7,16,0,12,7,2,26,0,A
2023-05-28,Chelsea,Newcastle,1,1,D,5,4,0,0,22,20,31,103,1,49,47,22,128,1,12,8,1,20,0,3,1,8,9,0,A
2023-05-28,Crystal Palace,Nottingham,1,1,D,4,4,0,0,28,26,32,85,3,28,29,44,80,0,0,0,1,0,0,3,1,0,2,0,H
2023-05-28,Everton,Bournemouth,1,0,H,6,2,0,0,20,22,45,103,2,26,27,45,99,0,4,6,11,16,1,10,11,6,31,1,A
2023-05-28,Leeds,Tottenham,1,4,A,2,7,0,0,19,32,55,93,2,34,43,48,124,2,0,5,16,25,1,15,16,5,38,0,A
2023-05-28,Leicester,West Ham,2,1,H,4,3,0,0,20,28,43,100,2,26,30,41,96,0,5,8,12,12,2,8,12,8,26,0,A
2023-05-28,Man United,Fulham,2,1,H,8,3,0,0,49,39,26,146,1,34,32,29,95,0,11,11,6,40,0,2,6,11,24,1,H
2023-05-28,Southampton,Liverpool,4,4,D,10,8,0,0,12,21,50,89,0,50,48,28,129,0,0,3,15,15,0,15,15,3,29,0,A
