Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HR,AR,HomeTeamPointLast25,HomeTeamGoalScoredLast25,HomeTeamGoalConcededLast25,HomeTeamShotTargetLast25,HomeTeamRedLast25,HomeTeamRatingLast25,AwayTeamPointLast25,AwayTeamGoalScoredLast25,AwayTeamGoalConcededLast25,AwayTeamShotTargetLast25,AwayTeamRedLast25,AwayTeamRatingLast25,HomeTeamPointH2HLast5,HomeTeamGoalScoredH2HLast5,HomeTeamGoalConcededH2HLast5,HomeTeamShotTargetH2HLast5,HomeTeamRedH2HLast5,HomeTeamWin%H2HLast5,AwayTeamPointH2HLast5,AwayTeamGoalScoredH2HLast5,AwayTeamGoalConcededH2HLast5,AwayTeamShotTargetH2HLast5,AwayTeamRedH2HLast5,AwayTeamWin%H2HLast5,FTR_Prediction
2022-11-05,Nottingham,Brentford,2,2,D,7,2,0,0,9,8,28,36,0,6.700000000000001,37,40,36,112,2,12.600000000000003,0,0,0,0,0,0,0,0,0,0,0,0,A
2022-11-05,Wolves,Brighton,2,3,A,5,8,1,0,21,20,41,91,3,7.4,36,36,31,121,0,16.600000000000005,9,4,7,18,0,60,6,7,4,25,2,40,A
2022-11-05,Everton,Leicester,0,2,A,2,8,0,0,31,26,31,89,4,12.3,30,43,39,103,0,11.500000000000004,9,7,5,16,0,40,3,5,7,30,0,0,A
2022-11-06,Chelsea,Arsenal,0,1,A,1,2,0,0,45,44,30,130,2,17.4,52,50,30,143,1,25.60000000000001,6,8,9,19,0,40,9,9,8,16,0,60,H
2022-11-06,Aston Villa,Man United,3,1,H,4,3,0,0,24,26,37,119,1,9.900000000000002,38,34,41,121,0,18.6,8,7,7,29,1,40,5,7,7,27,0,20,A
2022-11-06,Southampton,Newcastle,1,4,A,5,4,0,0,17,20,50,89,0,8.9,45,38,26,122,0,21.300000000000004,2,8,11,27,0,0,11,11,8,22,1,60,A
2022-11-06,West Ham,Crystal Palace,1,2,A,2,6,0,0,28,26,30,93,1,11.500000000000004,38,31,26,106,0,14.900000000000002,11,13,10,25,0,60,2,10,13,19,0,0,A
2022-11-06,Tottenham,Liverpool,1,2,A,5,6,0,0,52,55,24,138,1,21.200000000000006,51,53,21,155,1,15.800000000000006,4,7,9,18,0,0,7,9,7,25,2,20,H
2022-11-12,Man City,Brentford,1,2,A,6,8,0,0,62,75,21,161,1,26.300000000000004,38,42,36,113,1,11.500000000000004,12,6,0,20,0,100,0,0,6,8,0,0,H
2022-11-12,Bournemouth,Everton,3,0,H,9,3,0,0,23,23,51,67,2,9.400000000000002,28,25,33,88,3,11.500000000000002,7,11,12,30,1,40,7,12,11,23,1,40,H
2022-11-12,Liverpool,Southampton,3,1,H,7,5,0,0,51,49,22,146,1,17.20000000000001,17,21,50,93,0,8.100000000000001,15,14,2,28,0,100,0,2,14,16,0,0,H
2022-11-12,Nottingham,Crystal Palace,1,0,H,2,0,0,0,10,10,30,43,0,7.1000000000000005,38,29,26,107,0,17.400000000000002,0,0,0,0,0,0,0,0,0,0,0,0,H
2022-11-12,Tottenham,Leeds,4,3,H,8,5,0,1,52,54,23,140,1,18.70000000000001,30,32,41,97,3,12.100000000000003,12,13,5,33,0,80,3,5,13,27,0,20,H
2022-11-12,West Ham,Leicester,0,2,A,6,6,0,0,25,26,32,91,1,10.8,30,43,38,107,0,13.600000000000003,11,15,8,24,0,60,2,8,15,11,2,0,A
2022-11-12,Newcastle,Chelsea,1,0,H,3,2,0,0,45,40,26,122,0,23.000000000000004,42,40,31,126,2,16.400000000000006,0,0,10,10,0,0,15,10,0,23,0,100,H
2022-11-12,Wolves,Arsenal,0,2,A,2,4,0,0,21,22,42,91,4,6.300000000000002,52,49,30,137,1,27.000000000000007,3,4,7,19,0,20,12,7,4,17,4,80,A
2022-11-13,Brighton,Aston Villa,1,2,A,2,2,0,0,39,39,31,128,0,18.200000000000006,24,26,38,114,1,12.200000000000005,1,0,8,15,0,0,13,8,0,19,0,80,H
2022-11-13,Fulham,Man United,1,2,A,7,9,0,0,24,29,44,93,1,13.200000000000005,35,31,42,115,0,17.900000000000006,2,6,12,23,1,0,11,12,6,35,0,60,H
2022-12-26,Brentford,Tottenham,2,2,D,5,8,0,0,38,41,36,115,1,13.500000000000004,52,56,26,141,1,19.60000000000001,2,0,4,8,0,0,8,4,0,12,0,50,A
2022-12-26,Crystal Palace,Fulham,0,3,A,0,11,2,0,37,28,26,103,0,15.200000000000005,21,29,46,97,1,12.2,8,7,7,29,0,40,5,7,7,24,1,20,H
2022-12-26,Everton,Wolves,1,2,A,6,4,0,0,28,24,34,89,2,10.1,18,18,44,88,4,5.900000000000002,3,3,6,18,2,20,12,6,3,17,0,80,H
2022-12-26,Leicester,Newcastle,0,3,A,2,5,0,0,32,44,37,110,0,15.6,48,41,25,123,0,23.700000000000006,6,12,8,23,0,40,9,8,12,26,0,60,A
2022-12-26,Southampton,Brighton,1,3,A,4,4,0,0,17,21,51,93,0,7.200000000000003,39,39,31,126,0,16.000000000000004,4,7,8,22,0,0,7,8,7,24,0,20,A
2022-12-26,Aston Villa,Liverpool,1,3,A,6,9,0,0,27,27,37,109,1,14.4,51,51,23,148,1,18.200000000000003,0,3,8,13,0,0,15,8,3,32,0,100,A
2022-12-26,Arsenal,West Ham,3,1,H,5,4,0,0,55,51,28,139,1,27.300000000000004,25,26,33,92,1,9.6,13,11,5,37,0,80,1,5,11,13,2,0,H
2022-12-27,Chelsea,Bournemouth,2,0,H,5,4,0,0,39,37,31,121,2,14.400000000000004,26,26,48,76,2,10.900000000000002,9,6,5,26,0,60,6,5,6,10,0,40,H
2022-12-27,Man United,Nottingham,3,0,H,8,3,0,0,37,33,43,121,0,18.9,13,11,30,45,0,9.8,0,0,0,0,0,0,0,0,0,0,0,0,H
2022-12-28,Leeds,Man City,1,3,A,1,9,0,0,30,35,44,98,4,10.800000000000004,59,75,23,159,1,23.800000000000004,3,2,23,12,1,20,12,23,2,49,0,80,A
2022-12-30,West Ham,Brentford,0,2,A,5,6,0,0,22,25,35,92,1,8.900000000000004,36,41,38,116,1,13.200000000000005,0,2,8,12,0,0,12,8,2,26,0,100,A
2022-12-30,Liverpool,Leicester,2,1,H,5,2,0,0,51,52,24,148,1,19.6,29,42,39,109,0,14.500000000000004,6,5,5,34,0,40,9,5,5,10,0,60,H
2022-12-31,Wolves,Man United,0,1,A,3,6,0,0,18,19,45,89,4,8.700000000000001,40,35,39,127,0,20.700000000000003,6,3,4,28,0,40,9,4,3,14,0,60,A
2022-12-31,Bournemouth,Crystal Palace,0,2,A,2,6,0,0,23,25,50,78,2,10.7,34,26,29,95,2,14.500000000000004,5,6,8,20,0,20,8,8,6,22,1,40,H
2022-12-31,Fulham,Southampton,2,1,H,2,3,0,0,24,32,43,108,1,14.700000000000005,17,21,52,90,0,6.4,4,4,10,13,0,20,10,10,4,28,0,60,H
2022-12-31,Man City,Everton,1,1,D,3,1,0,0,59,74,23,158,1,24.600000000000005,28,23,33,91,2,8.700000000000001,15,13,0,41,0,100,0,0,13,9,0,0,H
2022-12-31,Newcastle,Leeds,0,0,D,5,1,0,0,51,44,24,122,0,24.500000000000004,30,36,44,98,4,9.1,8,5,4,25,0,40,5,4,5,28,0,20,H
2022-12-31,Brighton,Arsenal,2,4,A,5,7,0,0,42,42,30,127,0,17.300000000000004,55,53,29,141,1,28.40000000000001,8,4,4,11,0,40,5,4,4,17,0,20,A
2023-01-01,Tottenham,Aston Villa,0,2,A,2,4,0,0,50,55,27,145,1,19.000000000000007,27,28,39,114,1,12.8,12,13,4,30,0,80,3,4,13,26,0,20,H
2023-01-01,Nottingham,Chelsea,1,1,D,5,2,0,0,13,11,33,48,0,9.1,39,38,31,123,2,16.700000000000003,0,0,0,0,0,0,0,0,0,0,0,0,A
2023-01-02,Brentford,Liverpool,3,1,H,7,6,0,0,39,42,36,116,1,14.600000000000003,51,52,25,150,1,20.6,2,6,12,10,0,0,8,12,6,38,0,50,A
2023-01-03,Arsenal,Newcastle,0,0,D,4,1,0,0,58,57,28,145,1,28.700000000000006,52,43,19,126,0,22.90000000000001,9,6,4,21,0,60,6,4,6,19,1,40,H
2023-01-03,Everton,Brighton,1,4,A,4,8,0,0,26,23,34,89,2,8.900000000000004,42,44,32,132,0,15.100000000000009,7,8,6,23,0,40,7,6,8,19,0,40,A
2023-01-03,Leicester,Fulham,0,1,A,6,2,0,0,29,42,39,109,0,13.3,27,33,42,104,1,16.1,4,4,7,24,0,20,10,7,4,25,0,60,H
2023-01-03,Man United,Bournemouth,3,0,H,6,4,0,0,40,33,37,127,0,21.8,23,25,51,80,2,9.200000000000005,10,6,3,25,0,60,4,3,6,23,1,20,H
2023-01-04,Southampton,Nottingham,0,1,A,0,1,0,0,16,21,53,87,0,5.700000000000001,14,12,34,53,0,9.500000000000002,0,0,0,0,0,0,0,0,0,0,0,0,A
2023-01-04,Leeds,West Ham,2,2,D,6,2,0,0,28,34,43,92,4,9.400000000000004,22,24,34,96,1,8.000000000000004,6,8,10,22,0,40,9,10,8,29,0,60,H
2023-01-04,Aston Villa,Wolves,1,1,D,4,3,0,0,30,29,37,113,1,14.7,18,17,43,84,3,8.000000000000002,1,6,10,21,0,0,13,10,6,20,0,80,H
2023-01-04,Crystal Palace,Tottenham,0,4,A,4,6,0,0,36,28,29,100,2,15.600000000000003,47,50,28,141,1,16.900000000000006,6,7,10,9,2,40,9,10,7,19,2,60,A
2023-01-05,Chelsea,Man City,0,1,A,2,3,0,0,40,38,28,117,2,15.400000000000004,59,75,24,157,1,23.000000000000007,3,2,5,7,0,20,12,5,2,24,0,80,A
2023-01-12,Fulham,Chelsea,2,1,H,3,10,0,1,30,33,39,99,1,18.3,37,32,29,105,2,14.400000000000004,0,1,10,14,1,0,15,10,1,38,0,100,H
2023-01-13,Aston Villa,Leeds,2,1,H,5,4,0,0,31,30,34,109,1,14.100000000000003,26,33,43,92,4,9.600000000000003,9,12,6,33,2,40,3,6,12,19,1,0,H
2023-01-14,Man United,Man City,2,1,H,4,1,0,0,42,35,36,128,0,23.8,59,74,24,154,1,23.60000000000001,0,5,18,14,0,0,15,18,5,40,0,100,A
2023-01-14,Brighton,Liverpool,3,0,H,9,2,0,0,44,48,33,136,0,16.300000000000004,48,51,28,153,1,19.000000000000004,3,7,11,24,0,0,9,11,7,31,0,40,A
2023-01-14,Everton,Southampton,1,2,A,4,5,0,0,25,23,37,90,2,8.000000000000005,16,21,48,86,0,5.000000000000002,9,8,7,17,0,60,6,7,8,34,0,40,H
2023-01-14,Nottingham,Leicester,2,0,H,5,1,0,0,17,13,34,54,0,11.8,28,41,39,112,0,11.8,0,0,4,3,0,0,3,4,0,7,0,100,A
2023-01-14,Wolves,West Ham,1,0,H,4,4,0,0,16,16,43,82,3,8.5,20,24,35,93,1,8.3,6,2,4,16,0,40,9,4,2,19,0,60,H
2023-01-14,Brentford,Bournemouth,2,0,H,4,2,0,0,39,41,36,117,1,16.200000000000003,22,24,53,80,2,8.600000000000001,1,0,0,4,0,0,1,0,0,1,0,0,H
2023-01-15,Chelsea,Crystal Palace,1,0,H,5,5,0,0,37,31,27,113,3,12.300000000000002,33,25,33,99,2,15.000000000000002,15,10,1,21,0,100,0,1,10,5,0,0,H
2023-01-15,Newcastle,Fulham,1,0,H,5,0,0,0,50,42,19,123,0,22.000000000000007,33,35,39,99,1,19.4,10,8,3,31,0,60,4,3,8,10,2,20,H
2023-01-15,Tottenham,Arsenal,0,2,A,7,5,0,0,47,50,28,142,1,18.500000000000007,59,56,26,145,1,26.90000000000001,6,9,9,23,1,40,9,9,9,31,2,60,A
2023-01-18,Crystal Palace,Man United,1,1,D,5,4,0,0,33,24,32,101,2,12.900000000000004,45,37,36,128,0,24.1,7,2,2,12,0,40,7,2,2,15,0,40,A
2023-01-19,Man City,Tottenham,4,2,H,6,3,0,0,58,73,24,150,1,21.200000000000003,47,50,29,149,1,16.100000000000005,3,7,8,22,0,20,12,8,7,19,0,80,H
2023-01-21,Liverpool,Chelsea,0,0,D,3,2,0,0,47,49,29,151,1,16.6,37,31,27,113,3,14.300000000000004,4,6,7,27,0,0,7,7,6,23,2,20,H
2023-01-21,Bournemouth,Nottingham,1,1,D,4,5,0,0,22,24,53,80,2,7.200000000000002,20,15,34,59,0,14.1,3,3,2,3,0,100,0,2,3,3,0,0,H
2023-01-21,Leicester,Brighton,2,2,D,2,4,0,0,27,41,41,111,0,10.900000000000002,44,49,32,142,0,17.800000000000004,2,6,11,20,0,0,11,11,6,31,0,60,A
2023-01-21,Southampton,Aston Villa,0,1,A,5,5,0,0,16,22,49,88,0,7.700000000000001,33,32,35,111,1,15.900000000000004,6,2,9,9,0,40,9,9,2,27,0,60,A
2023-01-21,West Ham,Everton,2,0,H,4,2,0,0,20,24,34,96,1,7.700000000000001,25,24,37,93,2,6.600000000000002,12,6,3,22,0,80,3,3,6,10,2,20,H
2023-01-21,Crystal Palace,Newcastle,0,0,D,1,7,0,0,34,25,32,104,2,12.700000000000005,50,41,18,121,0,23.200000000000003,3,2,4,19,0,0,9,4,2,18,0,40,A
2023-01-22,Leeds,Brentford,0,0,D,5,0,0,0,25,33,44,93,4,8.700000000000001,39,41,36,114,1,18.200000000000003,8,10,11,30,0,40,5,11,10,24,2,20,A
2023-01-22,Man City,Wolves,3,0,H,7,1,0,0,58,74,26,151,1,21.6,19,17,42,84,3,11.100000000000003,15,15,2,37,0,100,0,2,15,9,3,0,H
2023-01-22,Arsenal,Man United,3,2,H,5,4,0,0,62,58,25,144,1,26.90000000000001,43,35,35,123,0,24.200000000000006,6,11,11,33,0,40,9,11,11,36,0,60,H
2023-01-23,Fulham,Tottenham,0,1,A,5,3,0,0,32,34,39,98,1,18.500000000000007,46,52,33,152,1,14.000000000000004,1,4,10,17,0,0,13,10,4,34,0,80,A
2023-02-03,Chelsea,Fulham,0,0,D,3,4,0,0,37,30,26,109,3,13.700000000000005,32,34,38,100,1,16.400000000000002,12,9,3,38,1,80,3,3,9,16,1,20,H
2023-02-04,Everton,Arsenal,1,0,H,4,3,0,0,22,23,39,91,2,6.100000000000001,62,57,25,145,1,27.600000000000016,9,7,12,15,0,60,6,12,7,27,0,40,A
2023-02-04,Aston Villa,Leicester,2,4,A,4,5,0,0,33,31,35,110,1,17.9,28,42,40,111,0,10.300000000000004,8,5,4,16,0,40,5,4,5,21,0,20,A
2023-02-04,Brentford,Southampton,3,0,H,4,6,0,0,37,39,35,109,1,17.800000000000004,16,22,48,90,0,7.300000000000002,6,8,8,18,0,50,6,8,8,20,0,50,H
2023-02-04,Brighton,Bournemouth,1,0,H,6,2,0,0,42,50,34,141,0,17.400000000000002,23,25,50,82,2,7.400000000000002,4,6,7,22,0,25,7,7,6,16,0,50,H
2023-02-04,Man United,Crystal Palace,2,1,H,5,3,1,0,43,37,34,126,0,21.500000000000007,34,25,32,98,2,11.800000000000004,7,3,3,18,0,40,7,3,3,15,0,40,H
2023-02-04,Wolves,Liverpool,3,0,H,6,4,0,0,19,17,44,81,3,9.900000000000002,45,45,29,149,1,16.1,0,2,9,17,0,0,15,9,2,30,0,100,A
2023-02-04,Newcastle,West Ham,1,1,D,2,1,0,0,48,40,18,124,0,22.5,22,25,33,92,1,9.500000000000004,5,9,12,20,0,20,8,12,9,30,1,40,H
2023-02-05,Nottingham,Leeds,1,0,H,2,4,0,0,21,16,35,64,0,14.1,23,30,44,93,4,8.900000000000002,0,0,0,0,0,0,0,0,0,0,0,0,H
2023-02-05,Tottenham,Man City,1,0,H,3,5,1,0,46,50,32,148,1,15.300000000000004,58,72,25,150,1,22.90000000000001,12,10,8,19,0,80,3,8,10,22,0,20,A
2023-02-08,Man United,Leeds,2,2,D,7,2,0,0,46,38,32,126,1,22.9,22,30,45,95,4,8.300000000000002,13,18,6,38,0,80,1,6,18,21,0,0,H
2023-02-11,West Ham,Chelsea,1,1,D,2,4,0,0,23,26,33,91,0,10.000000000000004,38,30,25,107,3,12.900000000000004,6,7,8,17,2,40,9,8,7,27,0,60,A
2023-02-11,Arsenal,Brentford,1,1,D,7,2,0,0,59,54,25,141,1,25.200000000000003,39,42,35,111,1,19.4,9,7,6,31,0,60,6,6,7,12,0,40,H
2023-02-11,Crystal Palace,Brighton,1,1,D,1,7,0,0,31,24,33,96,2,11.200000000000005,45,51,31,146,0,18.300000000000008,7,6,5,10,0,20,4,5,6,21,0,0,A
2023-02-11,Fulham,Nottingham,2,0,H,3,1,0,0,33,34,36,101,1,16.3,24,17,35,66,0,16.1,3,3,2,7,0,100,0,2,3,3,0,0,H
2023-02-11,Leicester,Tottenham,4,1,H,7,4,0,0,31,45,40,107,0,12.200000000000005,48,50,31,148,2,16.500000000000007,0,8,18,19,0,0,15,18,8,45,0,100,A
2023-02-11,Southampton,Wolves,1,2,A,2,2,0,1,15,20,49,91,0,6.3000000000000025,22,20,41,86,3,12.2,0,2,9,33,0,0,15,9,2,18,0,100,H
2023-02-11,Bournemouth,Newcastle,1,1,D,5,7,0,0,23,25,48,83,2,6.000000000000002,46,38,19,119,0,21.700000000000003,5,6,7,21,0,20,8,7,6,30,0,40,A
2023-02-12,Leeds,Man United,0,2,A,6,5,0,0,23,32,43,95,4,7.900000000000002,46,39,33,130,1,21.40000000000001,1,8,20,20,0,0,13,20,8,41,0,80,A
2023-02-12,Man City,Aston Villa,3,1,H,9,2,0,0,55,68,26,149,1,20.30000000000001,30,30,38,107,1,17.1,13,11,7,28,0,80,1,7,11,11,0,0,H
2023-02-13,Liverpool,Everton,2,0,H,6,1,0,0,42,43,32,149,1,14.400000000000002,22,22,38,91,2,8.600000000000003,13,12,2,30,0,80,1,2,12,9,0,0,H
2023-02-15,Arsenal,Man City,1,3,A,1,6,0,0,57,53,25,141,1,23.90000000000001,55,66,27,149,1,21.60000000000001,0,2,15,5,4,0,15,15,2,27,0,100,A
2023-02-18,Aston Villa,Arsenal,2,4,A,5,5,0,0,30,30,39,105,1,15.500000000000004,54,52,27,133,1,21.800000000000008,0,3,10,13,0,0,15,10,3,33,0,100,A
2023-02-18,Brentford,Crystal Palace,1,1,D,5,4,0,0,40,43,33,109,1,18.4,29,24,34,90,2,10.900000000000004,5,1,1,13,0,0,5,1,1,14,0,0,H
2023-02-18,Brighton,Fulham,0,1,A,7,2,0,0,45,50,30,148,0,17.400000000000006,36,35,33,101,1,17.2,3,3,4,18,0,0,6,4,3,15,0,25,H
2023-02-18,Chelsea,Southampton,0,1,A,5,5,0,0,38,29,24,105,3,12.200000000000005,15,20,49,90,0,6.000000000000003,12,19,4,50,0,80,3,4,19,13,2,20,H
2023-02-18,Everton,Leeds,1,0,H,6,0,0,0,21,22,40,87,2,8.000000000000002,23,31,43,99,3,7.100000000000002,9,11,5,38,0,40,3,5,11,13,0,0,H
2023-02-18,Nottingham,Man City,1,1,D,1,6,0,0,24,17,37,67,0,15.0,55,64,27,150,1,22.300000000000004,0,0,6,1,0,0,3,6,0,9,0,100,A
2023-02-18,Wolves,Bournemouth,0,1,A,4,1,0,0,24,20,40,84,4,14.2,24,26,48,85,1,6.100000000000001,4,2,1,11,0,50,1,1,2,4,1,0,H
2023-02-18,Newcastle,Liverpool,0,2,A,4,7,1,0,47,39,19,124,0,20.6,42,44,32,145,1,16.100000000000005,0,3,10,10,0,0,15,10,3,42,0,100,H
2023-02-19,Man United,Leicester,3,0,H,8,3,0,0,46,38,33,130,1,23.200000000000003,31,46,41,106,0,14.100000000000003,5,7,10,24,0,20,8,10,7,30,0,40,H
2023-02-19,Tottenham,West Ham,2,0,H,6,1,0,0,45,48,35,146,2,14.600000000000003,24,26,32,90,0,9.300000000000002,7,7,5,20,0,40,7,5,7,14,0,40,H
2023-02-24,Fulham,Wolves,1,1,D,5,2,0,0,38,35,32,98,1,19.2,24,19,36,85,4,13.300000000000002,4,5,4,31,0,20,10,4,5,19,0,60,H
2023-02-25,Everton,Aston Villa,0,2,A,5,5,0,0,24,21,37,88,0,9.7,29,31,42,106,1,14.300000000000002,0,1,10,8,0,0,15,10,1,16,0,100,A
2023-02-25,Leeds,Southampton,1,0,H,4,2,0,0,23,31,41,99,2,5.600000000000002,18,21,46,91,0,7.800000000000002,3,4,6,11,0,0,9,6,4,26,0,40,H
2023-02-25,Leicester,Arsenal,0,1,A,0,2,0,0,28,41,43,102,0,13.600000000000003,57,56,26,134,0,22.100000000000005,0,2,12,24,0,0,15,12,2,33,0,100,A
2023-02-25,West Ham,Nottingham,4,0,H,5,3,0,0,21,22,34,86,0,9.300000000000002,25,18,38,68,0,14.700000000000005,0,0,1,5,0,0,3,1,0,6,0,100,H
2023-02-25,Bournemouth,Man City,1,4,A,2,5,0,0,24,24,47,83,1,8.300000000000002,55,63,26,148,1,21.200000000000003,0,3,16,13,0,0,15,16,3,31,1,100,A
2023-02-25,Crystal Palace,Liverpool,0,0,D,0,4,0,0,29,24,34,90,2,11.200000000000005,44,45,31,149,1,17.300000000000004,1,3,13,17,0,0,13,13,3,38,1,80,A
2023-02-26,Tottenham,Chelsea,2,0,H,3,2,0,0,45,49,35,144,2,16.200000000000003,35,26,25,106,3,11.000000000000004,1,2,12,15,0,0,13,12,2,37,0,80,H
2023-03-01,Arsenal,Everton,4,0,H,5,5,0,0,60,57,24,134,0,22.40000000000001,21,18,37,87,0,9.5,6,12,7,27,0,40,9,7,12,18,0,60,H
2023-03-01,Liverpool,Wolves,2,0,H,6,1,0,0,42,43,30,147,1,16.800000000000004,24,19,36,83,4,13.000000000000002,12,8,5,30,0,80,3,5,8,18,0,20,H
2023-03-04,Man City,Newcastle,2,0,H,3,2,0,0,55,64,25,148,1,21.700000000000003,47,39,16,125,1,18.1,13,21,3,42,0,80,1,3,21,14,0,0,H
2023-03-04,Arsenal,Bournemouth,3,2,H,9,4,0,0,60,56,23,130,0,23.0,21,23,50,79,0,8.200000000000001,10,8,4,17,0,60,4,4,8,17,0,20,H
2023-03-04,Aston Villa,Crystal Palace,1,0,H,1,0,0,1,31,32,41,102,1,16.000000000000004,30,22,31,85,2,10.300000000000002,8,7,7,19,0,40,5,7,7,23,0,20,H
2023-03-04,Brighton,West Ham,4,0,H,9,2,0,0,42,47,31,146,0,15.700000000000005,23,24,32,89,0,11.000000000000002,11,10,4,22,0,60,2,4,10,19,0,0,H
2023-03-04,Chelsea,Leeds,1,0,H,3,2,0,0,34,25,26,101,3,9.500000000000004,25,31,40,98,2,8.000000000000002,12,12,7,23,1,80,3,7,12,16,2,20,H
2023-03-04,Wolves,Tottenham,1,0,H,5,6,0,0,24,18,35,79,4,12.200000000000005,45,46,35,134,2,17.6,6,4,3,29,0,40,9,3,4,30,0,60,A
2023-03-04,Southampton,Leicester,1,0,H,5,0,0,0,18,20,45,91,0,7.500000000000002,27,40,43,101,0,12.100000000000003,5,8,13,21,0,20,8,13,8,25,0,40,A
2023-03-05,Nottingham,Everton,2,2,D,4,3,0,0,25,18,42,71,0,13.600000000000003,21,17,36,90,0,8.200000000000003,1,1,1,5,0,0,1,1,1,8,0,0,H
2023-03-05,Liverpool,Man United,7,0,H,8,4,0,0,42,43,29,148,1,18.40000000000001,49,41,29,133,1,23.700000000000006,12,19,2,31,0,80,3,2,19,14,2,20,A
2023-03-06,Brentford,Fulham,3,2,H,6,5,0,0,38,41,34,109,1,18.1,39,36,31,103,1,17.900000000000006,0,2,3,5,0,0,3,3,2,9,0,100,H
2023-03-11,Bournemouth,Liverpool,1,0,H,2,6,0,0,21,24,51,81,0,6.8000000000000025,42,47,28,148,1,20.10000000000001,0,0,23,7,0,0,15,23,0,39,0,100,A
2023-03-11,Everton,Brentford,1,0,H,6,4,0,0,22,19,37,89,0,8.400000000000004,38,41,34,108,1,19.9,1,5,9,27,4,0,13,9,5,27,0,80,A
2023-03-11,Leeds,Brighton,2,2,D,4,2,0,0,22,29,40,94,2,7.2,42,47,31,149,0,17.400000000000002,4,2,3,20,0,0,7,3,2,24,0,20,A
2023-03-11,Leicester,Chelsea,1,3,A,7,6,1,0,24,36,43,95,0,11.700000000000005,34,24,25,96,3,11.400000000000002,2,3,10,13,0,0,11,10,3,31,1,60,H
2023-03-11,Tottenham,Nottingham,3,1,H,7,5,0,0,42,42,35,132,2,16.200000000000006,26,20,44,75,0,13.200000000000005,3,2,0,7,0,100,0,0,2,1,0,0,H
2023-03-11,Crystal Palace,Man City,0,1,A,0,4,0,0,27,21,32,82,3,9.9,55,64,25,149,1,23.20000000000001,8,6,4,10,0,40,5,4,6,19,2,20,A
2023-03-12,Fulham,Arsenal,0,3,A,2,7,0,0,38,36,32,105,1,16.600000000000005,60,57,25,137,0,23.90000000000001,1,3,13,12,0,0,13,13,3,34,0,80,A
2023-03-12,Man United,Southampton,0,0,D,4,4,0,0,49,41,35,133,1,21.600000000000005,21,20,41,94,0,9.000000000000004,7,5,4,30,0,20,4,4,5,19,0,0,H
2023-03-12,West Ham,Aston Villa,1,1,D,6,4,0,0,23,23,33,89,0,10.500000000000002,34,31,38,101,1,17.7,15,13,4,28,0,100,0,4,13,23,2,0,A
2023-03-12,Newcastle,Wolves,2,1,H,8,4,0,0,44,37,18,123,1,16.500000000000007,27,18,33,78,4,13.6,7,5,5,18,0,40,7,5,5,14,0,40,H
2023-03-15,Brighton,Crystal Palace,1,0,H,5,3,0,0,42,48,32,145,0,16.6,27,21,31,80,3,8.200000000000003,5,5,5,23,0,0,5,5,5,9,0,0,H
2023-03-15,Southampton,Brentford,0,2,A,1,5,0,0,22,19,37,96,0,9.700000000000005,38,40,33,107,0,18.200000000000003,6,8,11,26,0,40,9,11,8,22,0,60,A
2023-03-17,Nottingham,Newcastle,1,2,A,3,4,0,0,26,21,45,80,0,12.100000000000003,44,37,18,125,1,17.900000000000006,0,0,2,0,0,0,3,2,0,10,0,100,A
2023-03-18,Aston Villa,Bournemouth,3,0,H,9,3,0,0,35,32,37,103,1,16.900000000000006,21,23,51,80,0,9.7,3,4,8,18,0,20,12,8,4,18,1,80,H
2023-03-18,Brentford,Leicester,1,1,D,2,1,1,0,40,40,31,109,0,19.299999999999997,23,35,44,97,1,10.500000000000004,1,6,10,25,0,0,13,10,6,25,0,80,H
2023-03-18,Southampton,Tottenham,3,3,D,7,3,0,0,21,17,37,93,0,8.100000000000001,44,43,34,134,2,17.200000000000003,8,9,10,26,2,40,5,10,9,36,0,20,A
2023-03-18,Wolves,Leeds,2,4,A,8,4,1,0,26,19,35,81,4,13.000000000000002,20,29,41,94,2,8.000000000000004,2,7,10,30,2,0,11,10,7,24,0,60,H
2023-03-18,Chelsea,Everton,2,2,D,7,3,0,0,34,26,26,96,3,13.6,25,19,35,91,0,10.100000000000003,5,3,4,36,0,20,8,4,3,18,0,40,A
2023-03-19,Arsenal,Crystal Palace,4,1,H,5,4,0,0,60,56,23,137,0,24.5,26,20,31,80,3,7.400000000000004,5,6,10,20,0,20,8,10,6,24,0,40,H
2023-04-01,Man City,Liverpool,4,1,H,8,1,0,0,55,61,25,146,1,23.700000000000006,41,45,27,150,1,18.300000000000004,4,8,9,22,0,0,7,9,8,18,0,20,A
2023-04-01,Arsenal,Leeds,4,1,H,6,5,0,0,60,57,24,136,0,25.40000000000001,22,31,41,93,2,10.1,15,13,4,46,0,100,0,4,13,12,2,0,H
2023-04-01,Bournemouth,Fulham,2,1,H,7,2,0,0,21,23,50,82,0,8.600000000000001,37,36,35,104,1,14.500000000000002,4,5,2,11,0,50,1,2,5,5,1,0,A
2023-04-01,Brighton,Brentford,3,3,D,15,5,0,0,42,46,31,143,0,18.1,38,37,32,104,1,19.3,12,6,2,21,0,80,3,2,6,17,0,20,H
2023-04-01,Crystal Palace,Leicester,2,1,H,9,2,0,0,23,18,34,75,3,6.400000000000004,24,34,41,96,1,10.6,3,6,8,15,0,0,9,8,6,21,0,40,H
