Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HR,AR,HomeTeamPointLast40,HomeTeamGoalScoredLast40,HomeTeamGoalConcededLast40,HomeTeamShotTargetLast40,HomeTeamRedLast40,AwayTeamPointLast40,AwayTeamGoalScoredLast40,AwayTeamGoalConcededLast40,AwayTeamShotTargetLast40,AwayTeamRedLast40,HomeTeamPointH2HLast5,HomeTeamGoalScoredH2HLast5,HomeTeamGoalConcededH2HLast5,HomeTeamShotTargetH2HLast5,HomeTeamRedH2HLast5,AwayTeamPointH2HLast5,AwayTeamGoalScoredH2HLast5,AwayTeamGoalConcededH2HLast5,AwayTeamShotTargetH2HLast5,AwayTeamRedH2HLast5,FTR_Prediction
2023-05-06,Wolves,Aston Villa,1,0,H,2,3,0,0,39,34,65,139,5,62,56,50,168,1,13,11,7,21,0,1,7,11,24,0,A
2023-05-06,Liverpool,Brentford,1,0,H,5,1,0,0,75,77,46,225,1,60,61,52,171,2,8,13,9,44,0,5,9,13,17,0,H
2023-05-07,Newcastle,Arsenal,0,2,A,5,6,0,0,80,71,35,203,1,90,93,48,223,1,7,4,4,19,0,7,4,4,20,0,D
2023-05-07,West Ham,Man United,1,0,H,4,4,0,0,39,46,59,147,1,70,57,55,211,1,0,2,7,15,0,15,7,2,29,0,A
2023-05-08,Fulham,Leicester,5,3,H,7,9,0,0,47,48,57,146,1,40,61,67,167,2,10,6,4,19,0,4,4,6,26,0,A
2023-05-08,Brighton,Everton,1,5,A,5,5,0,0,72,78,48,241,0,39,36,63,160,4,9,10,9,24,0,6,9,10,26,0,H
2023-05-08,Nottingham,Southampton,4,3,H,4,5,0,0,30,30,62,106,0,25,33,75,144,0,3,1,0,1,0,0,0,1,0,0,D
2023-05-13,Leeds,Newcastle,2,2,D,4,5,1,0,34,48,80,151,4,77,69,36,201,1,3,2,4,27,0,9,4,2,25,0,A
2023-05-13,Aston Villa,Tottenham,2,1,H,4,2,0,0,59,54,51,165,1,70,77,59,220,3,3,4,12,26,0,12,12,4,28,0,D
2023-05-13,Chelsea,Nottingham,2,2,D,6,2,0,0,51,43,45,172,3,33,34,65,110,0,1,1,1,2,0,1,1,1,5,0,H
2023-05-13,Crystal Palace,Bournemouth,2,0,H,5,0,0,0,50,42,51,146,3,45,43,75,142,2,8,8,6,24,1,5,6,8,20,0,H
2023-05-13,Man United,Wolves,2,0,H,9,0,0,0,67,54,54,206,1,42,35,64,137,5,9,3,2,16,0,6,2,3,27,0,H
2023-05-13,Southampton,Fulham,0,2,A,1,4,0,0,25,36,77,146,0,49,52,59,152,1,7,9,6,25,0,7,6,9,15,0,A
2023-05-14,Brentford,West Ham,2,0,H,10,4,0,0,57,59,52,167,2,41,46,58,143,1,15,10,2,32,0,0,2,10,17,0,H
2023-05-14,Everton,Man City,0,3,A,3,4,0,0,39,40,64,161,4,98,113,37,247,1,1,1,9,7,0,13,9,1,33,0,A
2023-05-14,Arsenal,Brighton,0,3,A,2,6,0,0,90,92,47,222,1,69,77,52,243,0,5,6,6,19,0,8,6,6,15,0,H
2023-05-15,Leicester,Liverpool,0,3,A,4,5,0,0,40,63,69,174,2,75,76,46,226,1,6,3,6,6,0,9,6,3,35,0,A
2023-05-18,Newcastle,Brighton,4,1,H,9,2,0,0,75,70,38,202,1,69,79,52,244,0,9,6,4,11,0,3,4,6,25,2,H
2023-05-20,Tottenham,Brentford,1,3,A,8,4,0,0,67,75,60,215,3,59,61,52,175,2,9,6,2,20,0,3,2,6,13,0,H
2023-05-20,Bournemouth,Man United,0,1,A,4,5,0,0,45,43,74,141,2,70,56,50,214,1,3,2,8,26,0,12,8,2,24,0,A
2023-05-20,Fulham,Crystal Palace,2,2,D,4,5,0,0,52,54,57,153,1,50,42,50,146,3,5,6,6,29,1,8,6,6,25,2,A
2023-05-20,Liverpool,Aston Villa,1,1,D,5,3,0,0,75,78,46,221,1,59,53,51,162,1,15,9,3,31,0,0,3,9,14,0,H
2023-05-20,Wolves,Everton,1,1,D,5,4,0,0,42,35,63,136,5,36,38,66,160,4,15,8,3,18,0,0,3,8,20,2,D
2023-05-20,Nottingham,Arsenal,1,0,H,2,3,0,0,34,36,67,112,0,87,90,49,217,1,0,0,5,2,0,3,5,0,10,0,A
2023-05-21,West Ham,Leeds,3,1,H,9,3,0,0,41,46,59,145,0,35,50,78,153,5,7,10,10,26,0,7,10,10,26,0,A
2023-05-21,Brighton,Southampton,3,1,H,8,1,0,0,69,80,53,245,0,24,34,77,142,0,7,9,7,22,0,4,7,9,22,0,H
2023-05-21,Man City,Chelsea,1,0,H,2,6,0,0,98,111,36,243,1,51,44,46,172,3,15,5,0,23,0,0,0,5,4,0,H
2023-05-22,Newcastle,Leicester,0,0,D,4,1,0,0,75,71,39,204,1,40,62,70,169,2,9,7,10,25,0,6,10,7,16,0,H
2023-05-24,Brighton,Man City,1,1,D,7,4,0,0,71,81,52,248,0,98,108,36,239,1,0,3,17,14,0,15,17,3,42,0,A
2023-05-25,Man United,Chelsea,4,1,H,9,5,0,0,73,56,47,214,1,51,44,46,173,3,5,5,5,16,0,5,5,5,26,0,H
2023-05-28,Arsenal,Wolves,5,0,H,8,0,0,0,84,88,49,211,1,42,34,62,137,5,15,8,2,18,2,0,2,8,14,0,H
2023-05-28,Aston Villa,Brighton,2,1,H,5,4,0,0,60,53,50,161,1,69,79,53,246,0,15,10,1,20,0,0,1,10,8,0,A
2023-05-28,Brentford,Man City,1,0,H,4,3,0,0,62,64,50,175,2,96,104,37,234,1,3,2,7,16,0,12,7,2,26,0,A
2023-05-28,Chelsea,Newcastle,1,1,D,5,4,0,0,50,43,48,172,3,76,71,38,206,1,12,8,1,20,0,3,1,8,9,0,D
2023-05-28,Crystal Palace,Nottingham,1,1,D,4,4,0,0,48,43,52,144,3,37,37,67,114,0,0,0,1,0,0,3,1,0,2,0,H
2023-05-28,Everton,Bournemouth,1,0,H,6,2,0,0,36,39,67,159,4,45,43,74,142,1,4,6,11,16,1,10,11,6,31,1,A
2023-05-28,Leeds,Tottenham,1,4,A,2,7,0,0,35,50,79,154,4,66,75,62,220,3,0,5,16,25,1,15,16,5,38,0,A
2023-05-28,Leicester,West Ham,2,1,H,4,3,0,0,38,59,70,162,2,44,48,58,151,0,5,8,12,12,2,8,12,8,26,0,D
2023-05-28,Man United,Fulham,2,1,H,8,3,0,0,75,59,47,220,1,53,56,57,154,1,11,11,6,40,0,2,6,11,24,1,H
2023-05-28,Southampton,Liverpool,4,4,D,10,8,0,0,24,34,78,140,0,75,78,46,223,1,0,3,15,15,0,15,15,3,29,0,A
