Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HR,AR,HomeTeamPointLast15,HomeTeamGoalScoredLast15,HomeTeamGoalConcededLast15,HomeTeamShotTargetLast15,HomeTeamRedLast15,AwayTeamPointLast15,AwayTeamGoalScoredLast15,AwayTeamGoalConcededLast15,AwayTeamShotTargetLast15,AwayTeamRedLast15,HomeTeamPointH2HLast5,HomeTeamGoalScoredH2HLast5,HomeTeamGoalConcededH2HLast5,HomeTeamShotTargetH2HLast5,HomeTeamRedH2HLast5,AwayTeamPointH2HLast5,AwayTeamGoalScoredH2HLast5,AwayTeamGoalConcededH2HLast5,AwayTeamShotTargetH2HLast5,AwayTeamRedH2HLast5,FTR_Prediction
2023-01-14,Brighton,Liverpool,3,0,H,9,2,0,0,23,30,24,83,0,26,31,19,100,0,3,7,11,24,0,9,11,7,31,0,A
2023-01-14,Everton,Southampton,1,2,A,4,5,0,0,14,12,20,47,0,8,10,26,55,0,9,8,7,17,0,6,7,8,34,0,H
2023-01-14,Nottingham,Leicester,2,0,H,5,1,0,0,13,11,31,43,0,16,21,23,69,0,0,0,4,3,0,3,4,0,7,0,A
2023-01-14,Wolves,West Ham,1,0,H,4,4,0,0,13,10,24,49,3,15,15,19,61,0,6,2,4,16,0,9,4,2,19,0,A
2023-01-14,Brentford,Bournemouth,2,0,H,4,2,0,0,22,22,23,67,0,13,16,32,56,0,1,0,0,4,0,1,0,0,1,0,H
2023-01-15,Chelsea,Crystal Palace,1,0,H,5,5,0,0,21,18,16,60,2,21,16,22,58,2,15,10,1,21,0,0,1,10,5,0,H
2023-01-15,Newcastle,Fulham,1,0,H,5,0,0,0,30,27,8,73,0,26,26,22,66,1,10,8,3,31,0,4,3,8,10,2,H
2023-01-15,Tottenham,Arsenal,0,2,A,7,5,0,0,26,30,22,88,1,38,34,12,88,0,6,9,9,23,1,9,9,9,31,2,A
2023-01-18,Crystal Palace,Man United,1,1,D,5,4,0,0,18,13,22,54,2,35,26,14,83,0,7,2,2,12,0,7,2,2,15,0,A
2023-01-19,Man City,Tottenham,4,2,H,6,3,0,0,32,37,15,85,1,23,28,24,88,1,3,7,8,22,0,12,8,7,19,0,H
2023-01-21,Liverpool,Chelsea,0,0,D,3,2,0,0,26,30,20,97,0,21,17,15,62,1,4,6,7,27,0,7,7,6,23,2,H
2023-01-21,Bournemouth,Nottingham,1,1,D,4,5,0,0,13,16,25,56,0,16,13,29,47,0,3,3,2,3,0,0,2,3,3,0,H
2023-01-21,Leicester,Brighton,2,2,D,2,4,0,0,16,20,23,65,0,23,31,24,90,0,2,6,11,20,0,11,11,6,31,0,A
2023-01-21,Southampton,Aston Villa,0,1,A,5,5,0,0,11,12,26,55,0,22,19,20,65,1,6,2,9,9,0,9,9,2,27,0,A
2023-01-21,West Ham,Everton,2,0,H,4,2,0,0,12,14,20,63,0,13,12,21,44,0,12,6,3,22,0,3,3,6,10,2,H
2023-01-21,Crystal Palace,Newcastle,0,0,D,1,7,0,0,19,12,19,57,2,32,27,7,72,0,3,2,4,19,0,9,4,2,18,0,A
2023-01-22,Leeds,Brentford,0,0,D,5,0,0,0,10,19,30,56,2,24,23,22,66,0,8,10,11,30,0,5,11,10,24,2,A
2023-01-22,Man City,Wolves,3,0,H,7,1,0,0,32,37,15,86,1,15,10,23,49,3,15,15,2,37,0,0,2,15,9,3,H
2023-01-22,Arsenal,Man United,3,2,H,5,4,0,0,38,33,12,87,0,33,26,15,81,0,6,11,11,33,0,9,11,11,36,0,H
2023-01-23,Fulham,Tottenham,0,1,A,5,3,0,0,23,24,22,63,1,22,29,27,87,1,1,4,10,17,0,13,10,4,34,0,H
2023-02-03,Chelsea,Fulham,0,0,D,3,4,0,0,22,16,13,60,1,23,23,21,65,1,12,9,3,38,1,3,3,9,16,1,H
2023-02-04,Everton,Arsenal,1,0,H,4,3,0,0,12,11,22,44,0,38,34,13,84,0,9,7,12,15,0,6,12,7,27,0,A
2023-02-04,Aston Villa,Leicester,2,4,A,4,5,0,0,25,19,18,67,1,17,22,24,65,0,8,5,4,16,0,5,4,5,21,0,H
2023-02-04,Brentford,Southampton,3,0,H,4,6,0,0,24,22,21,63,0,8,10,26,53,0,6,8,8,18,0,6,8,8,20,0,H
2023-02-04,Brighton,Bournemouth,1,0,H,6,2,0,0,21,32,26,90,0,13,17,26,58,0,4,6,7,22,0,7,7,6,16,0,H
2023-02-04,Man United,Crystal Palace,2,1,H,5,3,1,0,30,27,18,83,0,19,11,18,54,2,7,3,3,18,0,7,3,3,15,0,H
2023-02-04,Wolves,Liverpool,3,0,H,6,4,0,0,14,10,26,46,3,24,21,20,88,0,0,2,9,17,0,15,9,2,30,0,A
2023-02-04,Newcastle,West Ham,1,1,D,2,1,0,0,33,26,5,77,0,14,15,19,63,0,5,9,12,20,0,8,12,9,30,1,H
2023-02-05,Nottingham,Leeds,1,0,H,2,4,0,0,17,14,24,51,0,11,19,29,59,2,0,0,0,0,0,0,0,0,0,0,H
2023-02-05,Tottenham,Man City,1,0,H,3,5,1,0,22,28,26,80,1,32,34,15,84,1,12,10,8,19,0,3,8,10,22,0,A
2023-02-08,Man United,Leeds,2,2,D,7,2,0,0,30,26,18,82,1,10,18,29,58,2,13,18,6,38,0,1,6,18,21,0,H
2023-02-11,West Ham,Chelsea,1,1,D,2,4,0,0,15,15,18,61,0,20,14,12,60,1,6,7,8,17,2,9,8,7,27,0,A
2023-02-11,Arsenal,Brentford,1,1,D,7,2,0,0,35,32,13,78,0,24,20,19,59,0,9,7,6,31,0,6,6,7,12,0,H
2023-02-11,Crystal Palace,Brighton,1,1,D,1,7,0,0,18,12,20,48,2,24,32,24,92,0,7,6,5,10,0,4,5,6,21,0,A
2023-02-11,Fulham,Nottingham,2,0,H,3,1,0,0,21,20,19,62,1,20,13,21,50,0,3,3,2,7,0,0,2,3,3,0,H
2023-02-11,Leicester,Tottenham,4,1,H,7,4,0,0,20,24,21,66,0,22,23,24,72,2,0,8,18,19,0,15,18,8,45,0,A
2023-02-11,Southampton,Wolves,1,2,A,2,2,0,1,8,10,28,58,0,14,12,26,50,3,0,2,9,33,0,15,9,2,18,0,A
2023-02-11,Bournemouth,Newcastle,1,1,D,5,7,0,0,10,14,25,57,0,33,27,6,73,0,5,6,7,21,0,8,7,6,30,0,H
2023-02-12,Leeds,Man United,0,2,A,6,5,0,0,11,18,26,54,2,31,25,14,81,1,1,8,20,20,0,13,20,8,41,0,A
2023-02-12,Man City,Aston Villa,3,1,H,9,2,0,0,31,33,15,85,1,24,20,21,70,1,13,11,7,28,0,1,7,11,11,0,H
2023-02-13,Liverpool,Everton,2,0,H,6,1,0,0,21,19,22,86,0,14,12,22,45,0,13,12,2,30,0,1,2,12,9,0,H
2023-02-15,Arsenal,Man City,1,3,A,1,6,0,0,36,32,11,82,0,31,33,16,87,1,0,2,15,5,4,15,15,2,27,0,H
2023-02-18,Aston Villa,Arsenal,2,4,A,5,5,0,0,21,20,24,69,1,33,30,14,76,0,0,3,10,13,0,15,10,3,33,0,A
2023-02-18,Brentford,Crystal Palace,1,1,D,5,4,0,0,25,21,17,59,0,19,12,19,46,2,5,1,1,13,0,5,1,1,14,0,H
2023-02-18,Brighton,Fulham,0,1,A,7,2,0,0,22,28,23,88,0,24,21,15,64,0,3,3,4,18,0,6,4,3,15,0,H
2023-02-18,Chelsea,Southampton,0,1,A,5,5,0,0,18,13,12,61,1,8,11,29,59,0,12,19,4,50,0,3,4,19,13,2,H
2023-02-18,Everton,Leeds,1,0,H,6,0,0,0,11,11,24,44,0,10,18,28,59,1,9,11,5,38,0,3,5,11,13,0,H
2023-02-18,Nottingham,Man City,1,1,D,1,6,0,0,20,11,20,48,0,31,30,14,83,1,0,0,6,1,0,3,6,0,9,0,A
2023-02-18,Wolves,Bournemouth,0,1,A,4,1,0,0,17,14,24,51,3,10,14,25,59,0,4,2,1,11,0,1,1,2,4,1,H
2023-02-18,Newcastle,Liverpool,0,2,A,4,7,1,0,33,27,6,73,0,23,21,22,84,0,0,3,10,10,0,15,10,3,42,0,A
2023-02-19,Man United,Leicester,3,0,H,8,3,0,0,31,25,13,82,1,23,26,16,66,0,5,7,10,24,0,8,10,7,30,0,H
2023-02-19,Tottenham,West Ham,2,0,H,6,1,0,0,22,23,25,73,1,16,16,18,59,0,7,7,5,20,0,7,5,7,14,0,H
2023-02-24,Fulham,Wolves,1,1,D,5,2,0,0,27,21,12,64,0,17,14,23,51,3,4,5,4,31,0,10,4,5,19,0,H
2023-02-25,Everton,Aston Villa,0,2,A,5,5,0,0,11,10,23,45,0,20,22,28,67,1,0,1,10,8,0,15,10,1,16,0,A
2023-02-25,Leeds,Southampton,1,0,H,4,2,0,0,10,17,27,55,1,11,11,27,58,0,3,4,6,11,0,9,6,4,26,0,H
2023-02-25,Leicester,Arsenal,0,1,A,0,2,0,0,20,22,19,62,0,33,31,15,72,0,0,2,12,24,0,15,12,2,33,0,A
2023-02-25,West Ham,Nottingham,4,0,H,5,3,0,0,13,14,20,55,0,21,12,17,46,0,0,0,1,5,0,3,1,0,6,0,H
2023-02-25,Bournemouth,Man City,1,4,A,2,5,0,0,12,15,25,59,0,29,27,15,81,1,0,3,16,13,0,15,16,3,31,1,A
2023-02-25,Crystal Palace,Liverpool,0,0,D,0,4,0,0,17,11,19,45,2,25,20,19,84,0,1,3,13,17,0,13,13,3,38,1,A
2023-02-26,Tottenham,Chelsea,2,0,H,3,2,0,0,22,24,25,76,1,15,10,13,59,1,1,2,12,15,0,13,12,2,37,0,H
2023-03-01,Arsenal,Everton,4,0,H,5,5,0,0,33,29,13,67,0,11,9,23,48,0,6,12,7,27,0,9,7,12,18,0,H
2023-03-01,Liverpool,Wolves,2,0,H,6,1,0,0,26,18,16,85,0,18,15,21,51,3,12,8,5,30,0,3,5,8,18,0,H
2023-03-04,Man City,Newcastle,2,0,H,3,2,0,0,32,31,15,80,1,30,23,7,67,1,13,21,3,42,0,1,3,21,14,0,H
2023-03-04,Arsenal,Bournemouth,3,2,H,9,4,0,0,33,32,13,68,0,9,14,28,57,0,10,8,4,17,0,4,4,8,17,0,H
2023-03-04,Aston Villa,Crystal Palace,1,0,H,1,0,0,1,22,23,27,70,1,17,11,19,44,2,8,7,7,19,0,5,7,7,23,0,H
2023-03-04,Brighton,West Ham,4,0,H,9,2,0,0,21,25,21,89,0,13,15,19,52,0,11,10,4,22,0,2,4,10,19,0,H
2023-03-04,Chelsea,Leeds,1,0,H,3,2,0,0,12,8,15,57,1,13,18,26,55,1,12,12,7,23,1,3,7,12,16,2,H
2023-03-04,Wolves,Tottenham,1,0,H,5,6,0,0,15,14,23,50,3,22,24,25,72,1,6,4,3,29,0,9,3,4,30,0,A
2023-03-04,Southampton,Leicester,1,0,H,5,0,0,0,11,11,24,60,0,20,21,18,57,0,5,8,13,21,0,8,13,8,25,0,A
2023-03-05,Nottingham,Everton,2,2,D,4,3,0,0,20,11,20,46,0,11,9,25,53,0,1,1,1,5,0,1,1,1,8,0,H
2023-03-05,Liverpool,Man United,7,0,H,8,4,0,0,26,19,16,89,0,33,28,13,88,1,12,19,2,31,0,3,2,19,14,2,H
2023-03-06,Brentford,Fulham,3,2,H,6,5,0,0,25,22,18,60,0,27,20,11,65,0,0,2,3,5,0,3,3,2,9,0,A
2023-03-11,Bournemouth,Liverpool,1,0,H,2,6,0,0,8,14,29,55,0,26,25,16,90,0,0,0,23,7,0,15,23,0,39,0,A
2023-03-11,Everton,Brentford,1,0,H,6,4,0,0,12,11,26,56,0,28,24,15,63,0,1,5,9,27,4,13,9,5,27,0,A
2023-03-11,Leeds,Brighton,2,2,D,4,2,0,0,13,18,25,55,1,24,29,20,94,0,4,2,3,20,0,7,3,2,24,0,A
2023-03-11,Leicester,Chelsea,1,3,A,7,6,1,0,19,21,19,52,0,14,9,15,55,1,2,3,10,13,0,11,10,3,31,1,H
2023-03-11,Tottenham,Nottingham,3,1,H,7,5,0,0,22,24,24,76,1,21,13,21,48,0,3,2,0,7,0,0,0,2,1,0,H
2023-03-11,Crystal Palace,Man City,0,1,A,0,4,0,0,14,9,19,40,3,32,30,14,79,1,8,6,4,10,0,5,4,6,19,2,A
2023-03-12,Fulham,Arsenal,0,3,A,2,7,0,0,24,19,14,62,0,35,34,14,74,0,1,3,13,12,0,13,13,3,34,0,A
2023-03-12,Man United,Southampton,0,0,D,4,4,0,0,30,26,20,82,1,13,11,23,57,0,7,5,4,30,0,4,4,5,19,0,H
2023-03-12,West Ham,Aston Villa,1,1,D,6,4,0,0,12,14,22,50,0,25,24,25,64,1,15,13,4,28,0,0,4,13,23,2,A
2023-03-12,Newcastle,Wolves,2,1,H,8,4,0,0,27,18,8,63,1,18,14,21,51,3,7,5,5,18,0,7,5,5,14,0,H
2023-03-15,Brighton,Crystal Palace,1,0,H,5,3,0,0,25,31,20,89,0,14,9,17,38,3,5,5,5,23,0,5,5,5,9,0,H
2023-03-15,Southampton,Brentford,0,2,A,1,5,0,0,11,10,23,58,0,25,22,16,64,0,6,8,11,26,0,9,11,8,22,0,A
2023-03-17,Nottingham,Newcastle,1,2,A,3,4,0,0,20,14,24,53,0,29,20,9,69,1,0,0,2,0,0,3,2,0,10,0,A
2023-03-18,Aston Villa,Bournemouth,3,0,H,9,3,0,0,26,25,23,62,0,11,15,28,54,0,3,4,8,18,0,12,8,4,18,1,H
2023-03-18,Brentford,Leicester,1,1,D,2,1,1,0,27,24,16,64,0,16,20,22,58,1,1,6,10,25,0,13,10,6,25,0,H
2023-03-18,Southampton,Tottenham,3,3,D,7,3,0,0,10,9,24,56,0,25,26,23,78,1,8,9,10,26,2,5,10,9,36,0,A
2023-03-18,Wolves,Leeds,2,4,A,8,4,1,0,18,15,19,50,3,14,18,24,54,1,2,7,10,30,2,11,10,7,24,0,H
2023-03-18,Chelsea,Everton,2,2,D,7,3,0,0,16,11,15,59,1,12,9,26,56,0,5,3,4,36,0,8,4,3,18,0,H
2023-03-19,Arsenal,Crystal Palace,4,1,H,5,4,0,0,35,32,14,71,0,11,8,18,38,3,5,6,10,20,0,8,10,6,24,0,H
2023-04-01,Man City,Liverpool,4,1,H,8,1,0,0,32,30,14,78,1,26,25,16,89,0,4,8,9,22,0,7,9,8,18,0,H
2023-04-01,Arsenal,Leeds,4,1,H,6,5,0,0,35,35,15,74,0,14,20,25,52,1,15,13,4,46,0,0,4,13,12,2,H
2023-04-01,Bournemouth,Fulham,2,1,H,7,2,0,0,11,15,29,54,0,21,16,15,59,0,4,5,2,11,0,1,2,5,5,1,A
2023-04-01,Brighton,Brentford,3,3,D,15,5,0,0,27,32,20,87,0,28,25,13,63,1,12,6,2,21,0,3,2,6,17,0,H
2023-04-01,Crystal Palace,Leicester,2,1,H,9,2,0,0,8,7,21,36,3,14,17,23,55,1,3,6,8,15,0,9,8,6,21,0,H
2023-04-01,Nottingham,Wolves,1,1,D,7,1,0,0,17,14,26,49,0,17,16,22,54,3,0,0,1,2,0,3,1,0,2,0,A
2023-04-01,Chelsea,Aston Villa,0,2,A,8,2,0,0,17,12,13,59,1,26,24,23,60,0,15,14,2,20,0,0,2,14,21,0,A
2023-04-02,West Ham,Southampton,1,0,H,2,3,0,0,13,15,22,53,0,11,12,26,59,0,3,5,7,20,2,9,7,5,26,0,H
2023-04-02,Newcastle,Man United,2,0,H,6,1,0,0,29,21,10,69,1,30,25,19,80,1,3,4,10,24,0,9,10,4,24,0,A
2023-04-03,Everton,Tottenham,1,1,D,6,2,1,1,12,11,28,55,0,23,26,24,74,1,2,0,12,4,2,11,12,0,21,0,A
2023-04-04,Bournemouth,Brighton,0,2,A,3,6,0,0,14,15,27,57,0,28,34,20,100,0,7,7,7,18,0,7,7,7,28,0,A
2023-04-04,Leeds,Nottingham,2,1,H,6,1,0,0,11,17,26,53,1,18,15,22,54,0,0,0,1,4,0,3,1,0,2,0,A
2023-04-04,Leicester,Aston Villa,1,2,A,4,5,1,0,14,18,24,52,1,29,26,19,62,0,5,6,6,19,0,8,6,6,18,0,A
2023-04-04,Chelsea,Liverpool,0,0,D,3,4,0,0,17,12,14,66,1,26,25,18,80,0,5,6,6,20,2,5,6,6,29,0,A
2023-04-05,Man United,Brentford,1,0,H,3,1,0,0,27,24,21,78,1,28,27,15,65,1,12,12,6,24,0,3,6,12,31,0,H
2023-04-05,West Ham,Newcastle,1,5,A,2,8,0,0,13,14,22,51,0,29,21,9,70,1,9,11,7,25,0,3,7,11,14,0,A
2023-04-08,Man United,Everton,2,0,H,11,1,0,0,30,24,18,78,1,13,12,27,59,1,5,4,5,24,0,8,5,4,12,0,H
2023-04-08,Aston Villa,Nottingham,2,0,H,3,2,0,0,29,25,19,63,0,17,14,22,48,0,1,1,1,2,0,1,1,1,3,0,H
2023-04-08,Brentford,Newcastle,1,2,A,6,4,0,0,27,25,14,64,1,29,22,10,71,1,2,7,15,13,2,11,15,7,46,0,H
2023-04-08,Fulham,West Ham,0,1,A,3,5,0,0,20,17,17,55,0,13,15,26,48,0,4,3,8,18,0,10,8,3,31,2,H
2023-04-08,Leicester,Bournemouth,0,1,A,4,7,0,0,11,17,26,48,2,14,12,25,54,0,5,7,8,23,1,8,8,7,18,0,H
2023-04-08,Tottenham,Brighton,2,1,H,3,4,0,0,24,26,23,71,2,28,32,19,97,0,9,5,2,17,0,6,2,5,14,0,A
2023-04-08,Wolves,Chelsea,1,0,H,4,1,0,0,18,15,20,50,2,18,12,13,67,1,4,4,7,12,0,7,7,4,21,0,H
2023-04-08,Southampton,Man City,1,4,A,1,8,0,0,11,11,23,57,0,32,32,14,81,0,4,2,6,10,0,7,6,2,20,0,A
2023-04-09,Leeds,Crystal Palace,1,5,A,7,8,0,0,14,16,23,54,0,11,9,21,45,3,8,3,2,14,0,5,2,3,21,0,H
2023-04-09,Liverpool,Arsenal,2,2,D,6,5,0,0,24,23,17,78,0,35,37,16,76,0,12,14,3,27,0,3,3,14,17,0,A
2023-04-15,Aston Villa,Newcastle,3,0,H,6,2,0,0,29,25,18,64,0,29,20,10,71,1,6,4,6,6,0,9,6,4,13,0,H
2023-04-15,Chelsea,Brighton,1,2,A,2,10,0,0,15,10,14,63,1,25,30,19,93,0,4,5,8,23,0,7,8,5,25,0,A
2023-04-15,Everton,Fulham,1,3,A,7,7,0,0,13,12,26,57,1,20,16,16,56,0,10,9,5,26,0,4,5,9,23,0,A
2023-04-15,Southampton,Crystal Palace,0,2,A,4,2,0,0,11,11,24,53,0,14,14,19,53,1,2,6,9,18,0,11,9,6,25,0,H
2023-04-15,Tottenham,Bournemouth,2,3,A,8,6,0,0,24,24,21,66,2,14,10,25,52,0,15,15,5,40,0,0,5,15,15,0,H
2023-04-15,Wolves,Brentford,2,0,H,9,3,0,0,21,16,18,52,2,24,24,15,62,1,7,5,7,8,1,7,7,5,11,2,H
2023-04-15,Man City,Leicester,3,1,H,4,4,0,0,35,35,13,83,0,8,15,27,46,2,15,15,6,39,0,0,6,15,23,0,H
2023-04-16,West Ham,Arsenal,2,2,D,3,5,0,0,16,15,24,51,0,33,36,17,76,0,0,3,11,12,2,15,11,3,35,0,A
2023-04-16,Nottingham,Man United,0,2,A,0,8,0,0,14,13,24,48,0,30,24,17,80,1,0,0,3,3,0,3,3,0,8,0,A
2023-04-17,Leeds,Liverpool,1,6,A,3,7,0,0,14,16,25,60,0,22,22,18,77,0,3,2,19,18,2,12,19,2,58,0,A
2023-04-21,Arsenal,Southampton,3,3,D,6,6,0,0,31,34,17,74,0,11,10,23,53,0,7,7,3,25,0,7,3,7,21,0,H
2023-04-22,Fulham,Leeds,2,1,H,5,2,0,0,23,18,15,56,0,13,17,31,62,0,6,11,11,34,0,9,11,11,33,0,H
2023-04-22,Brentford,Aston Villa,1,1,D,5,2,0,0,23,22,15,60,1,32,27,15,64,0,8,6,8,15,0,5,8,6,31,0,A
2023-04-22,Crystal Palace,Everton,0,0,D,2,5,0,1,14,14,19,49,1,13,12,27,58,1,6,10,11,24,0,9,11,10,30,0,H
2023-04-22,Leicester,Wolves,2,1,H,8,3,0,0,8,16,27,48,2,21,16,17,57,2,9,8,4,28,0,6,4,8,17,0,A
2023-04-22,Liverpool,Nottingham,3,2,H,6,5,0,0,22,25,18,75,0,14,13,23,45,0,0,0,1,7,0,3,1,0,7,0,H
2023-04-23,Bournemouth,West Ham,0,4,A,5,10,0,0,17,13,25,54,0,17,17,24,48,0,5,5,10,18,0,8,10,5,26,0,H
2023-04-23,Newcastle,Tottenham,6,1,H,8,3,0,0,26,19,13,70,1,23,24,22,66,2,3,8,17,9,2,12,17,8,25,0,H
2023-04-25,Wolves,Crystal Palace,2,0,H,3,4,0,0,21,17,18,57,2,15,14,15,47,1,0,1,10,18,0,15,10,1,32,0,H
2023-04-25,Aston Villa,Fulham,1,0,H,3,0,0,0,30,26,16,62,0,23,17,16,50,0,6,7,8,23,1,9,8,7,36,0,H
2023-04-25,Leeds,Leicester,1,1,D,3,3,0,0,12,16,31,58,0,11,17,26,54,2,2,2,6,20,0,11,6,2,15,0,H
2023-04-26,Nottingham,Brighton,3,1,H,5,7,0,0,13,14,25,45,0,28,31,18,101,0,1,0,0,0,0,1,0,0,7,0,A
2023-04-26,Chelsea,Brentford,0,2,A,4,1,0,0,14,10,15,63,1,21,21,16,59,1,7,4,8,23,0,7,8,4,31,0,A
2023-04-26,West Ham,Liverpool,1,2,A,2,4,0,0,20,20,21,54,0,22,26,19,76,0,6,6,7,19,0,9,7,6,27,0,A
2023-04-26,Man City,Arsenal,4,1,H,9,2,0,0,35,35,13,78,0,31,37,20,76,0,15,17,3,30,0,0,3,17,5,4,H
2023-04-27,Everton,Newcastle,1,4,A,5,8,0,0,13,11,26,62,2,26,22,14,73,1,6,4,7,12,2,9,7,4,34,0,A
2023-04-27,Southampton,Bournemouth,0,1,A,2,2,0,0,12,12,24,56,0,17,13,27,57,0,8,5,5,23,0,5,5,5,20,0,H
2023-04-27,Tottenham,Man United,2,2,D,7,8,0,0,23,25,26,67,2,30,23,17,80,1,0,4,14,8,0,15,14,4,30,0,A
2023-04-29,Crystal Palace,West Ham,4,3,H,6,4,0,0,15,14,16,46,1,20,21,21,51,0,5,10,11,22,0,8,11,10,20,0,H
2023-04-29,Brentford,Nottingham,2,1,H,8,3,0,0,21,20,15,53,1,13,16,26,49,0,1,2,2,2,0,1,2,2,7,0,H
2023-04-29,Brighton,Wolves,6,0,H,8,2,0,0,25,29,20,104,0,23,18,17,57,2,9,9,4,30,0,6,4,9,17,1,H
2023-04-30,Bournemouth,Leeds,4,1,H,7,6,0,0,20,14,24,55,0,13,16,30,57,0,0,3,4,6,0,3,4,3,4,0,H
2023-04-30,Fulham,Man City,1,2,A,1,9,0,0,20,15,16,48,0,37,38,13,84,0,0,1,15,6,1,15,15,1,39,1,A
2023-04-30,Man United,Aston Villa,1,0,H,6,1,0,0,28,24,19,82,1,32,26,15,61,0,2,5,9,23,0,11,9,5,28,0,H
2023-04-30,Newcastle,Southampton,3,1,H,5,3,0,0,28,26,15,76,1,12,12,24,58,0,11,12,7,22,0,2,7,12,27,0,H
2023-04-30,Liverpool,Tottenham,4,3,H,4,7,0,0,25,27,17,74,0,21,23,28,68,2,7,8,7,24,2,4,7,8,21,0,H
2023-05-01,Leicester,Everton,2,2,D,6,8,0,0,12,18,26,51,2,13,11,26,63,2,5,6,6,32,0,8,6,6,16,0,H
2023-05-02,Arsenal,Chelsea,3,1,H,10,4,0,0,28,36,24,73,0,14,10,16,65,1,9,9,8,16,0,6,8,9,15,0,H
2023-05-03,Liverpool,Fulham,1,0,H,3,3,0,0,28,31,17,76,0,17,15,18,47,0,8,8,6,27,0,5,6,8,17,0,H
2023-05-03,Man City,West Ham,3,0,H,7,2,0,0,37,39,14,90,0,19,22,23,53,0,11,10,6,36,0,2,6,10,11,0,H
2023-05-04,Brighton,Man United,1,0,H,6,5,0,0,28,33,16,107,0,28,22,19,82,1,9,10,5,22,2,6,5,10,29,0,H
2023-05-06,Bournemouth,Chelsea,1,3,A,4,5,0,0,23,18,23,60,0,14,10,17,59,0,6,4,5,13,0,9,5,4,26,0,H
2023-05-06,Man City,Leeds,2,1,H,6,2,0,0,40,41,12,96,0,12,17,34,58,0,15,25,1,51,0,0,1,25,11,0,H
2023-05-06,Tottenham,Crystal Palace,1,0,H,3,2,0,0,21,26,30,68,2,17,17,18,47,1,9,10,6,20,2,6,6,10,12,2,H
2023-05-06,Wolves,Aston Villa,1,0,H,2,3,0,0,20,17,23,55,2,29,24,15,57,0,13,11,7,21,0,1,7,11,24,0,H
2023-05-06,Liverpool,Brentford,1,0,H,5,1,0,0,30,32,17,76,0,21,20,16,57,1,8,13,9,44,0,5,9,13,17,0,H
2023-05-07,Newcastle,Arsenal,0,2,A,5,6,0,0,30,29,16,80,1,28,36,23,78,0,7,4,4,19,0,7,4,4,20,0,H
2023-05-07,West Ham,Man United,1,0,H,4,4,0,0,19,22,25,51,0,25,20,19,83,1,0,2,7,15,0,15,7,2,29,0,A
2023-05-08,Fulham,Leicester,5,3,H,7,9,0,0,14,13,18,47,0,13,20,26,56,2,10,6,4,19,0,4,4,6,26,0,H
2023-05-08,Brighton,Everton,1,5,A,5,5,0,0,28,30,15,105,0,14,12,26,67,2,9,10,9,24,0,6,9,10,26,0,H
2023-05-08,Nottingham,Southampton,4,3,H,4,5,0,0,10,15,28,47,0,9,11,26,56,0,3,1,0,1,0,0,0,1,0,0,H
2023-05-13,Leeds,Newcastle,2,2,D,4,5,1,0,12,18,35,56,0,27,28,18,80,1,3,2,4,27,0,9,4,2,25,0,A
2023-05-13,Aston Villa,Tottenham,2,1,H,4,2,0,0,26,23,16,55,0,24,25,26,68,2,3,4,12,26,0,12,12,4,28,0,H
2023-05-13,Chelsea,Nottingham,2,2,D,6,2,0,0,14,12,18,59,0,12,18,30,46,0,1,1,1,2,0,1,1,1,5,0,H
2023-05-13,Crystal Palace,Bournemouth,2,0,H,5,0,0,0,16,17,19,48,1,22,18,25,60,0,8,8,6,24,1,5,6,8,20,0,H
2023-05-13,Man United,Wolves,2,0,H,9,0,0,0,24,19,19,83,1,23,18,20,56,2,9,3,2,16,0,6,2,3,27,0,H
2023-05-13,Southampton,Fulham,0,2,A,1,4,0,0,9,14,29,56,0,17,18,20,54,0,7,9,6,25,0,7,6,9,15,0,A
2023-05-14,Brentford,West Ham,2,0,H,10,4,0,0,20,20,17,58,1,19,21,25,51,0,15,10,2,32,0,0,2,10,17,0,H
2023-05-14,Everton,Man City,0,3,A,3,4,0,0,17,17,25,70,2,40,39,11,96,0,1,1,9,7,0,13,9,1,33,0,A
2023-05-14,Arsenal,Brighton,0,3,A,2,6,0,0,31,38,22,81,0,25,28,20,101,0,5,6,6,19,0,8,6,6,15,0,H
2023-05-15,Leicester,Liverpool,0,3,A,4,5,0,0,12,21,29,63,2,33,33,14,77,0,6,3,6,6,0,9,6,3,35,0,A
2023-05-18,Newcastle,Brighton,4,1,H,9,2,0,0,27,30,20,78,1,27,29,18,103,0,9,6,4,11,0,3,4,6,25,2,H
2023-05-20,Tottenham,Brentford,1,3,A,8,4,0,0,21,25,28,67,2,20,19,17,64,1,9,6,2,20,0,3,2,6,13,0,H
2023-05-20,Bournemouth,Man United,0,1,A,4,5,0,0,22,18,26,58,0,27,19,16,88,1,3,2,8,26,0,12,8,2,24,0,A
2023-05-20,Fulham,Crystal Palace,2,2,D,4,5,0,0,20,20,19,53,0,19,18,17,50,1,5,6,6,29,1,8,6,6,25,2,H
2023-05-20,Liverpool,Aston Villa,1,1,D,5,3,0,0,33,34,14,76,0,29,23,13,55,0,15,9,3,31,0,0,3,9,14,0,H
2023-05-20,Wolves,Everton,1,1,D,5,4,0,0,20,15,22,50,2,14,16,28,69,2,15,8,3,18,0,0,3,8,20,2,H
