Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HR,AR,HomeTeamPointLast20,HomeTeamGoalScoredLast20,HomeTeamGoalConcededLast20,HomeTeamShotTargetLast20,HomeTeamRedLast20,AwayTeamPointLast20,AwayTeamGoalScoredLast20,AwayTeamGoalConcededLast20,AwayTeamShotTargetLast20,AwayTeamRedLast20,HomeTeamPointWeightLast20,HomeTeamGoalScoredWeightLast20,HomeTeamGoalConcededWeightLast20,HomeTeamShotTargetWeightLast20,HomeTeamRedWeightLast20,AwayTeamPointWeightLast20,AwayTeamGoalScoredWeightLast20,AwayTeamGoalConcededWeightLast20,AwayTeamShotTargetWeightLast20,AwayTeamRedWeightLast20,FTR_Prediction
2022-10-22,Everton,Crystal Palace,3,0,H,6,2,0,0,24,19,26,70,2,28,23,21,84,0,0.645831685135401,0.2422738175684772,0.0563662284409903,0.7360809144685692,2.560000000000001e-05,0.3205532737937919,0.128144493315904,0.017668142566222,0.4298627683438717,0.0,A
2022-10-22,Man City,Brighton,3,1,H,4,2,0,0,47,64,18,129,0,33,30,21,102,0,0.3339989743484535,0.1027341918658363,0.0163237915926305,1.091076686976605,0.0,0.068910967706102,0.0177775020317081,0.4090886349629424,0.1927744618982749,0.0,H
2022-10-22,Chelsea,Man United,1,1,D,2,6,0,0,35,34,24,106,2,30,27,34,98,0,0.1251413652520671,0.4579540258490679,0.8324102252868404,2.1863315814738824,9.830400000000008e-10,0.6448204830679553,0.6448845023391463,0.4526870085778801,1.447094292760442,0.0,H
2022-10-23,Aston Villa,Brentford,4,0,H,11,3,0,0,18,18,30,91,1,30,34,28,95,1,0.0137754214940016,0.2042404292594237,0.5604651347480465,1.356171574211678,1.0485760000000012e-14,0.1491662449228225,0.379246888059247,0.4417983621575475,1.5049809559090104,5.120000000000002e-07,A
2022-10-23,Leeds,Fulham,2,3,A,5,5,0,0,24,24,30,77,3,17,24,37,77,1,0.7331208872276789,0.5328135684557374,0.2882899233019737,1.672796882248632,1.5360001310720004e-05,0.0016026956792646,0.241615578289018,0.5304101988790174,1.506803608599428,1.3107200000000013e-12,H
2022-10-23,Southampton,Arsenal,1,1,D,3,3,0,0,16,17,40,69,0,42,41,27,117,1,0.2243200332596039,0.2087072238810536,0.4440140236820841,1.270649648298517,0.0,0.0059907839803313,0.0475141722062559,0.6916056148086359,0.8172154617844363,2.5600000000000013e-06,A
2022-10-23,Wolves,Leicester,0,4,A,5,4,0,0,14,14,34,69,2,20,34,35,84,0,0.1200665815615013,0.4801439752520309,0.6507563057382897,1.823027851178164,0.2000000000065536,0.048234598404016,0.2421808587593692,0.4454561689179259,0.5426877936673856,0.0,D
2022-10-23,Tottenham,Newcastle,1,2,A,5,5,0,0,43,44,16,112,1,36,30,22,98,0,0.7226719587083487,1.1610679765647751,0.2083841435736683,1.4025368807786365,1.3107200000000013e-12,0.1497695486393241,0.2585663620841577,1.0081285254430066,0.4248207865561901,0.0,H
2022-10-24,West Ham,Bournemouth,2,0,H,4,3,0,0,19,21,27,71,1,20,17,39,52,2,0.121640962626211,0.2817208330192683,0.6580548897082548,0.4217023635151704,0.00032,0.0400463874708471,0.0400442369054867,0.2634404856532671,0.1797671178627501,6.656000000000003e-05,H
2022-10-29,Leicester,Man City,0,1,A,5,5,0,0,23,37,33,86,0,49,67,19,129,0,0.2411729920201117,0.2109042937968879,0.2272808445896294,0.71343896833697,0.0,0.669994871742299,0.5136709593292133,0.0816189579631631,1.4553834348830683,0.0,A
2022-10-29,Bournemouth,Tottenham,2,3,A,4,7,0,0,20,17,40,55,2,40,40,17,111,1,0.2002319373542359,0.2002211845274337,0.3172024282663565,0.8988355893137822,0.0003328,0.6133597935417426,0.8053398828238871,0.0419207178683626,1.0126844038932332,6.5536000000000055e-12,A
2022-10-29,Brentford,Wolves,1,1,D,3,4,0,1,30,33,30,92,1,14,12,35,66,1,0.7458312246141126,0.8962344402962351,0.2089918107877795,1.5249047795450827,2.5600000000000013e-06,0.6003329078075065,0.4007198762601546,0.2537815286914902,1.1151392558908704,3.276800000000003e-11,H
2022-10-29,Brighton,Chelsea,4,1,H,9,7,0,0,33,31,22,104,0,36,34,21,100,2,0.34455483853051,0.0888875101585513,0.0454431748147432,0.9638723094913956,0.0,0.6257068262603465,1.2897701292453505,0.1620511264342121,2.931657907369432,4.915200000000003e-09,A
2022-10-29,Crystal Palace,Southampton,1,0,H,3,4,0,0,27,23,24,85,0,16,17,40,66,0,0.6027663689689596,0.64072246657952,0.0883407128311418,1.1493138417193791,0.0,0.1216001662980299,0.0435361194052786,1.220070118410431,0.3532482414926155,0.0,H
2022-10-29,Newcastle,Aston Villa,4,0,H,7,0,0,0,39,31,18,102,0,21,21,28,97,1,0.748847743196652,0.2928318104208094,0.0406426272150428,1.124103932781003,0.0,0.0688771074700397,0.0212021462971606,0.8023256737402323,1.7808578710585057,5.2428800000000056e-14,H
2022-10-29,Fulham,Everton,0,0,D,6,4,0,0,20,26,37,76,1,24,21,26,73,2,0.0080134783963548,0.2080778914451213,0.6520509943951079,1.5340180429971917,6.5536000000000055e-12,0.2291584256770363,0.2113690878424174,0.2818311422049517,0.6804045723429084,0.000128,H
2022-10-29,Liverpool,Leeds,1,2,A,10,6,0,0,39,41,19,113,1,21,24,32,75,3,0.6698717418693854,0.5156164930990769,0.0800801056594434,0.8098862191263562,2.048000000000001e-08,0.6656044361383937,0.6640678422787079,0.4414496165098999,1.3639844112432105,7.680000655360003e-05,H
2022-10-30,Arsenal,Nottingham,5,0,H,10,2,0,0,43,42,25,117,1,9,8,23,34,0,0.0299539199016671,0.2375708610312903,0.4580280740431895,1.086077308922212,1.2800000000000005e-05,3.276813946060802e-07,1.2327453720576006e-07,1.0582048112640006e-06,7.223292146483203e-07,0.0,H
2022-10-30,Man United,West Ham,1,0,H,3,5,0,0,28,25,33,98,0,22,22,24,74,1,0.2241024153397861,0.2244225116957416,0.2634350428894108,1.2354714638022712,0.0,0.6082048131310867,0.4086041650963625,0.2902744485412733,1.1085118175758937,0.0016,H
2022-11-05,Leeds,Bournemouth,4,3,H,4,6,0,0,21,23,31,75,3,19,18,42,55,2,0.3280221806919995,0.3203392113935595,0.20724808254951,0.8199220562161147,0.000384000032768,0.0011596867711795,0.0011059226371896,0.5860121413318136,0.4941779465689524,0.001664,H
2022-11-05,Man City,Fulham,2,1,H,5,2,1,0,49,66,19,128,0,21,25,34,75,1,0.3499743587115257,0.5683547966460762,0.4080947898158154,1.2769171744153929,0.0,0.0400673919817849,0.0403894572256067,0.2602549719755391,0.6700902149860204,3.276800000000003e-11,H
2022-11-05,Nottingham,Brentford,2,2,D,7,2,0,0,9,8,28,36,0,28,30,30,89,1,1.6384069730304007e-06,6.163726860288003e-07,5.291024108748803e-06,3.6116460942131215e-06,0.0,0.7291561230705729,0.4811722014811855,0.0449590539389082,1.6245238977254446,1.2800000000000005e-05,D
2022-11-05,Wolves,Brighton,2,3,A,5,8,1,0,12,11,35,65,2,35,35,23,109,0,0.0016645390375426,0.0035993813007833,0.2689076434574613,0.5756962794543934,1.638504857600001e-10,0.7227741926525817,0.4444375507927984,0.2272158740737268,0.8193615474570718,0.0,A
2022-11-05,Everton,Leicester,0,2,A,2,8,0,0,24,20,25,74,2,22,36,33,88,0,0.1457921283851918,0.0568454392120869,0.4091557110247588,0.4020228617145838,0.00064,0.2058649601005584,0.0545214689844396,0.1364042229481577,0.567194841684902,0.0,A
2022-11-06,Chelsea,Arsenal,0,1,A,1,2,0,0,33,29,25,93,2,46,46,23,123,1,0.1285341313017315,0.4488506462267612,0.8102556321711024,0.6582895368472311,2.457600000000001e-08,0.1497695995083673,0.187854305156504,0.2901403702159475,1.4303865446111643,6.400000000000002e-05,A
2022-11-06,Aston Villa,Man United,3,1,H,4,3,0,0,21,21,28,89,1,30,25,32,96,0,0.3443855373501989,0.1060107314858033,0.0116283687012034,0.904289355292528,2.621440000000003e-13,0.1205120766989618,0.1221125584787184,0.3171752144470541,1.1773573190113875,0.0,H
2022-11-06,Southampton,Newcastle,1,4,A,5,4,0,0,16,17,35,69,0,39,34,18,105,0,0.6080008314901497,0.2176805970263933,0.100350592052164,0.7662412074631195,0.0,0.7442387159832908,0.464159052104089,0.203213136075214,1.6205196639050874,0.0,A
2022-11-06,West Ham,Crystal Palace,1,2,A,2,6,0,0,19,20,24,74,1,27,21,24,83,0,0.0410240656554328,0.0430208254818123,0.451372242706377,0.5425590878795203,0.008,0.0138318448448294,0.20361233289761,0.441703564155709,0.7465692085969278,0.0,D
2022-11-06,Tottenham,Liverpool,1,2,A,5,6,0,0,40,39,19,113,1,36,40,21,120,1,0.0667989677087444,0.0266994141194669,0.2096035893418341,0.0634220194662396,3.276800000000003e-11,0.3493587093469266,0.5780824654953947,0.4004005282972382,1.0494310956318853,1.0240000000000007e-07,D
2022-11-12,Man City,Brentford,1,2,A,6,8,0,0,51,66,18,128,1,26,30,32,84,1,0.7498717935576601,0.8417739832304023,0.0404739490790873,1.3845858720770163,1.0485760000000012e-14,0.6457806153528746,0.4058610074059486,0.2247952696945619,1.1226194886272431,6.400000000000002e-05,H
2022-11-12,Bournemouth,Everton,3,0,H,9,3,0,0,19,21,44,59,2,24,20,25,75,2,0.0057984338558976,0.0055296131859795,0.9300607066591096,0.4708897328448248,0.00832,0.728960641925959,0.2842271960604344,0.0457785551238149,1.0101143085729396,0.0032,H
2022-11-12,Liverpool,Southampton,3,1,H,7,5,0,0,38,40,20,122,1,13,17,39,71,0,0.7467935467346645,0.8904123274769937,0.0020026414862014,1.2471554781594885,5.120000000000002e-07,0.0400041574507479,0.0884029851319769,0.5017529602608621,0.8312060373156497,0.0,H
2022-11-12,Nottingham,Crystal Palace,1,0,H,2,0,0,0,10,10,30,43,0,30,22,23,86,0,8.192034875637765e-06,3.081863451115521e-06,2.645512056471553e-05,1.805823054446593e-05,0.0,0.0691592242241785,0.0180616644880708,0.2085178207785556,0.732846042984701,0.0,D
2022-11-12,Tottenham,Leeds,4,3,H,8,5,0,1,40,40,20,118,1,23,26,33,76,3,0.3339948385437221,0.1334970705973451,0.0480179467091915,0.3171100973312508,1.638400000000001e-10,0.6401109034600289,0.6016960569678392,0.0362404127475813,1.099610281080615,0.00192000016384,H
2022-11-12,West Ham,Leicester,0,2,A,6,6,0,0,19,21,24,75,1,24,38,33,94,0,0.205120328277164,0.2151041274090724,0.2568612135319057,1.7127954393976224,0.04,0.0293248005028236,0.272607344922219,0.6820211147407885,0.8359742084245935,0.0,A
2022-11-12,Newcastle,Chelsea,1,0,H,3,2,0,0,39,36,18,102,0,33,27,22,92,2,0.721193579916485,0.3207952605204867,0.0160656803760806,1.1025983195254778,0.0,0.6426706565086577,0.2442532311338058,0.0512781608555223,1.2914476842361655,1.2288000000000008e-07,H
2022-11-12,Wolves,Arsenal,0,2,A,2,4,0,0,12,13,37,68,3,49,47,22,119,1,0.0083226951877132,0.0179969065039377,0.3445382172873379,0.878481397272019,8.192629145600005e-10,0.748847997541868,0.9392715257825304,0.4507018510797373,1.1519327230558418,0.00032,A
2022-11-13,Brighton,Aston Villa,1,2,A,2,2,0,0,35,36,24,114,0,23,24,29,90,1,0.6138709632629396,0.2221877539640233,0.136079370368655,1.0968077372854423,0.0,0.721927686751026,0.5300536574290481,0.0581418435060275,1.5214467764626811,1.3107200000000013e-12,H
2022-11-13,Fulham,Man United,1,2,A,7,9,0,0,21,26,35,74,1,30,26,34,95,0,0.2003369599089246,0.2019472861280443,0.3012748598777165,0.3504510749301224,1.638400000000001e-10,0.6025603834948092,0.6105627923936026,0.5858760722353017,1.886786595056968,0.0,A
2022-12-26,Brentford,Tottenham,2,2,D,5,8,0,0,26,30,32,87,1,42,44,23,126,1,0.2289030767644036,0.0293050370297639,0.1239763484728204,0.6130974431362994,0.00032,0.669974192718642,0.6674853529867676,0.2400897335459892,1.585550486656338,8.192000000000004e-10,A
2022-12-26,Crystal Palace,Fulham,0,3,A,0,11,2,0,30,22,23,84,0,20,26,36,80,1,0.3457961211208925,0.0903083224403542,0.0425891038927886,1.664230214923505,0.0,0.0016847995446231,0.0097364306402318,0.5063742993886033,0.7522553746506857,8.192000000000004e-10,D
2022-12-26,Everton,Wolves,1,2,A,6,4,0,0,21,19,28,74,2,12,13,38,66,3,0.6448032096297944,0.4211359803021722,0.2288927756191059,1.050571542864729,0.016,0.0416134759385661,0.0899845325196886,0.7226910864367107,0.3924069863601157,4.096314572800002e-09,H
2022-12-26,Leicester,Newcastle,0,3,A,2,5,0,0,27,39,30,98,0,39,36,18,101,0,0.1466240025141497,0.3630367246111159,0.4101055737039422,2.17987104212303,0.0,0.6059678995824562,0.603976302602444,0.0803284018804031,1.5129915976274204,0.0,A
2022-12-26,Southampton,Brighton,1,3,A,4,4,0,0,13,18,40,73,0,32,36,26,111,0,0.2000207872537395,0.4420149256598952,0.5087648013043421,1.1560301865783005,0.0,0.0693548163146973,0.1109387698201271,0.6803968518432962,0.4840386864272324,0.0,A
2022-12-26,Aston Villa,Liverpool,1,3,A,6,9,0,0,23,24,30,86,1,38,39,21,124,1,0.609638433755161,0.6502682871452612,0.2907092175301483,1.6072338823134265,6.5536000000000055e-12,0.7339677336733537,0.4520616373850001,0.0100132074310179,1.2357773907975158,2.5600000000000013e-06,A
2022-12-26,Arsenal,West Ham,3,1,H,5,4,0,0,49,45,20,119,1,18,20,25,73,1,0.7442399877093708,0.6963576289126725,0.2535092553986867,1.7596636152792509,0.0016,0.0256016413858201,0.0755206370453618,0.2843060676595496,0.5639771969881742,0.2,H
2022-12-27,Chelsea,Bournemouth,2,0,H,5,4,0,0,30,26,23,89,2,22,24,40,66,2,0.2133532825432883,0.2212661556690288,0.2563908042776222,1.45723842118085,6.144000000000003e-07,0.0289921692795194,0.027648065929929,0.6503035332955472,0.3544486642242185,0.0416,H
2022-12-27,Man United,Nottingham,3,0,H,8,3,0,0,30,25,33,95,0,13,11,30,45,0,0.0128019174740774,0.0528139619680334,0.9293803611765186,0.4339329752849344,0.0,4.0960174409646096e-05,1.5409317266063367e-05,0.0001322756028235,9.029115274330115e-05,0.0,D
2022-12-28,Leeds,Man City,1,3,A,1,9,0,0,20,26,37,76,4,48,64,20,129,1,0.2005545173001437,0.0084802848392269,0.1812020637379487,0.4980514054031278,0.0096000008192104,0.7493589677883,1.2088699161520218,0.2023697453954577,1.9229293603851445,5.2428800000000056e-14,A
2022-12-30,West Ham,Brentford,0,2,A,5,6,0,0,18,21,27,75,0,26,32,34,90,1,0.1280082069291008,0.3776031852268199,0.4215303382977793,0.8198859849409129,0.0,0.1445153838220286,0.1465251851488408,0.6198817423641229,1.0654872156815491,0.0016,H
2022-12-30,Liverpool,Leicester,2,1,H,5,2,0,0,38,40,22,129,1,27,38,31,91,0,0.6698386683667993,0.2603081869250317,0.0500660371551001,2.1788869539876727,1.2800000000000005e-05,0.7331200125707487,0.8151836230555797,0.0505278685197421,1.8993552106151688,0.0,H
2022-12-31,Wolves,Man United,0,1,A,3,6,0,0,15,15,36,69,3,33,28,29,102,0,0.2080673796928621,0.449922662598464,0.613455432183563,0.9620349318006204,2.0481572864000013e-08,0.0640095873704185,0.2640698098401988,0.6469018058825926,1.169664876424756,0.0,A
2022-12-31,Bournemouth,Crystal Palace,0,2,A,2,6,0,0,22,24,39,69,2,29,22,26,77,2,0.1449608463975973,0.1382403296496452,0.2515176664777569,0.7722433211211345,0.208,0.7289806056044628,0.451541612201771,0.2129455194639748,1.321151074617524,2.0971520000000024e-14,H
2022-12-31,Fulham,Southampton,2,1,H,2,3,0,0,23,29,34,88,1,12,17,41,72,0,0.0084239977231469,0.0486821532011908,0.5318714969430164,0.7612768732535431,4.096000000000002e-09,0.0001039362686976,0.2100746282994866,0.5438240065217417,0.7801509328915426,0.0,H
2022-12-31,Man City,Everton,1,1,D,3,1,0,0,48,62,20,130,1,18,18,29,76,2,0.746794838941531,1.0443495807601395,0.011848726977299,1.614646801925816,2.621440000000003e-13,0.2240160481489715,0.1056799015108713,0.1444638780955505,1.252857714323709,0.08,H
2022-12-31,Newcastle,Leeds,0,0,D,5,1,0,0,39,36,18,99,0,19,27,40,75,4,0.0298394979123121,0.0198815130122505,0.4016420094020158,0.5649579881371534,0.0,0.0027725865007185,0.0424014241961449,0.9060103186897752,0.4902570270156495,0.0480000040960524,H
2022-12-31,Brighton,Arsenal,2,4,A,5,7,0,0,35,39,24,114,0,49,45,20,117,1,0.3467740815735181,0.5546938491006669,0.4019842592164911,1.4201934321362035,0.0,0.721199938546885,0.4817881445633937,0.2675462769934441,1.7983180763963067,0.008,A
2023-01-01,Tottenham,Aston Villa,0,2,A,2,4,0,0,40,43,24,127,1,20,22,32,85,1,0.34987096359322,0.3374267649338586,0.2004486677299672,0.9277524332817731,4.096000000000002e-09,0.0481921687758045,0.2513414357263162,0.4535460876507729,1.036169411567194,3.276800000000003e-11,H
2023-01-01,Nottingham,Chelsea,1,1,D,5,2,0,0,13,11,33,48,0,32,27,22,88,2,0.0002048008720482,7.704658633031683e-05,0.0006613780141493,0.0004514557637479,0.0,0.066766412716473,0.1063307783451653,0.2819540213881111,1.2861921059043018,3.0720000000000017e-06,H
2023-01-02,Brentford,Liverpool,3,1,H,7,6,0,0,29,34,31,92,1,38,41,23,124,1,0.7225769191101747,0.7326259257442252,0.099408711820614,1.3274360784078083,0.008,0.3491933418340274,0.3015409346251798,0.250330185775511,0.8944347699384158,6.400000000000002e-05,A
2023-01-03,Arsenal,Newcastle,0,0,D,4,1,0,0,49,47,21,117,1,40,36,17,102,0,0.6059996927344562,0.4089407228170102,0.3377313849672414,1.9915903819816057,0.04,0.1491974895615712,0.0994075650612527,1.0082100470100788,0.8247899406858192,0.0,H
2023-01-03,Everton,Brighton,1,4,A,4,8,0,0,18,19,30,72,2,34,39,26,114,0,0.1200802407448681,0.5283995075543669,0.7223193904777634,1.2642885716185557,0.4,0.7338704078675904,0.773469245503355,0.0099212960824977,2.100967160681071,0.0,A
2023-01-03,Leicester,Fulham,0,1,A,6,2,0,0,24,36,33,85,0,26,31,33,87,1,0.6656000628537427,1.0759181152779085,0.2526393425987319,1.4967760530758647,0.0,0.0421199886157663,0.2434107660059751,0.6593574847150923,0.8063843662677359,2.048000000000001e-08,H
2023-01-03,Man United,Bournemouth,3,0,H,6,4,0,0,36,28,26,103,0,22,24,40,68,1,0.320047936852124,0.3203490492010044,0.2345090294129623,0.8483243821238428,0.0,0.7248042319879866,0.6912016482482259,0.2575883323888055,0.8612166056056929,0.04,H
2023-01-04,Southampton,Nottingham,0,1,A,0,1,0,0,12,17,41,72,0,14,12,34,53,0,0.000519681343488,0.0503731414974437,0.7191200326087293,0.900754664457744,0.0,0.0010240043602516,0.000385232931662,0.0033068900707572,0.0022572788187922,0.0,H
2023-01-04,Leeds,West Ham,2,2,D,6,2,0,0,20,27,36,74,4,18,20,27,77,0,0.0138629325036034,0.2120071209807249,0.5300515934488756,0.4512851350782581,0.2400000204802621,0.6400410346455041,0.8880159261340992,0.1076516914889176,1.0994299247046164,0.0,D
2023-01-04,Aston Villa,Wolves,1,1,D,4,3,0,0,23,23,30,85,1,14,13,35,68,3,0.240960843879054,0.2567071786316018,0.2677304382538645,1.180847057836012,1.638400000000001e-10,0.0403368984643108,0.2496133129923199,1.067277160917825,0.8101746590031336,1.0240786432000007e-07,H
2023-01-04,Crystal Palace,Tottenham,0,4,A,4,6,0,0,29,22,25,78,2,39,42,25,126,1,0.6449030280223446,0.257708061008876,0.0647275973198741,1.605755373087684,1.0485760000000012e-13,0.7493548179660998,0.6871338246692931,0.0022433386498569,1.6387621664088865,2.048000000000001e-08,A
2023-01-05,Chelsea,Man City,0,1,A,2,3,0,0,33,28,22,85,2,46,59,21,127,1,0.3338320635823758,0.531653891725837,0.4097701069405657,1.4309605295215295,1.5360000000000005e-05,0.7339741947076648,1.221747903800709,0.0592436348865059,2.0732340096291098,1.3107200000000013e-12,A
2023-01-12,Fulham,Chelsea,2,1,H,3,10,0,1,29,31,30,86,1,32,26,21,81,2,0.2105999430788631,0.2170538300298861,0.2967874235754611,1.0319218313386995,1.0240000000000007e-07,0.669160317911879,0.6582694586291848,0.0488505347028392,1.1548026476076676,7.680000000000002e-05,H
2023-01-13,Aston Villa,Leeds,2,1,H,5,4,0,0,23,23,30,85,1,21,28,36,78,3,0.2048042193952807,0.2835358931580197,0.3386521912693332,1.9042352891801004,8.192000000000004e-10,0.0693146625180277,0.0600356049036456,0.6502579672443992,0.2564256753913535,0.2000001024013107,H
2023-01-14,Man United,Man City,2,1,H,4,1,0,0,38,30,25,106,0,46,55,21,121,1,0.6002396842606514,0.6017452460050534,0.1725451470648115,1.2416219106192758,0.0,0.6698709735383552,1.1087395190035554,0.2962181744325296,1.3661700481455803,6.5536000000000055e-12,D
2023-01-14,Brighton,Liverpool,3,0,H,9,2,0,0,34,40,27,113,0,37,41,25,127,1,0.6693520393379828,0.8673462275168168,0.0496064804124989,1.5048358034054372,0.0,0.7459667091701367,0.5077046731259092,0.2516509288775864,1.4721738496921413,0.00032,A
2023-01-14,Everton,Southampton,1,2,A,4,5,0,0,18,18,31,71,0,12,17,39,68,0,0.6004012037243405,0.6419975377718452,0.611596952388858,1.3214428580928188,0.0,0.00259840671744,0.2518657074872189,0.5956001630436564,0.5037733222887195,0.0,H
2023-01-14,Nottingham,Leicester,2,0,H,5,1,0,0,17,13,34,54,0,21,31,33,84,0,0.0051200218012896,0.0019261646583208,0.016534450353786,0.0112863940939717,0.0,0.328000314268713,0.3795905763895411,0.2631967129936698,0.4838802653793853,0.0,D
2023-01-14,Wolves,West Ham,1,0,H,4,4,0,0,15,13,31,68,3,16,18,29,74,0,0.2016844923215649,0.24806656496161,0.3363858045891353,1.050873295015699,5.120393216000003e-07,0.2002051732275305,0.4400796306705167,0.538258457444609,0.4971496235231032,0.0,D
2023-01-14,Brentford,Bournemouth,2,0,H,4,2,0,0,29,34,32,94,1,19,21,42,69,1,0.6128845955509047,0.6631296287211573,0.4970435591030807,1.637180392039116,0.04,0.6240211599399322,0.456008241241129,0.287941661944059,1.3060830280285056,0.2,H
2023-01-15,Chelsea,Crystal Palace,1,0,H,5,5,0,0,29,24,23,87,3,26,21,29,75,2,0.3458015895593943,0.2913472931459341,0.2442526735142171,1.774013238038443,0.0003840000000104,0.2245151401117221,0.2885403050443801,0.3236379865994127,1.028776865438462,5.242880000000005e-13,H
2023-01-15,Newcastle,Fulham,1,0,H,5,0,0,0,41,36,12,100,0,31,32,30,84,1,0.7459874478078664,0.4970378253062636,0.0410502350503936,1.1239497034291062,0.0,0.0529997153943473,0.0852691501494514,0.4839371178773158,0.1596091566935297,5.120000000000002e-07,H
2023-01-15,Tottenham,Arsenal,0,2,A,7,5,0,0,39,43,25,126,1,47,45,20,112,1,0.74677408983053,0.4356691233465067,0.0112166932492845,2.1938108320444947,1.0240000000000007e-07,0.0299984636722911,0.0447036140850512,0.6886569248362071,0.9579519099080698,0.2,A
2023-01-18,Crystal Palace,Man United,1,1,D,5,4,0,0,25,20,29,76,2,38,29,26,105,0,0.1225757005586104,0.4427015252219003,0.618189932997074,1.143884327192363,2.6214400000000026e-12,0.0011984213032881,0.0087262300252877,0.8627257353240682,1.2081095530964217,0.0,A
2023-01-19,Man City,Tottenham,4,2,H,6,3,0,0,43,51,22,117,1,36,42,27,125,1,0.3493548676917756,0.5436975950177869,0.4810908721626691,1.8308502407279124,3.276800000000003e-11,0.7338704491526489,1.1783456167325337,0.0560834662464435,2.969054160222547,5.120000000000002e-07,H
2023-01-21,Liverpool,Chelsea,0,0,D,3,2,0,0,34,39,27,123,1,31,24,22,85,3,0.7298335458506835,0.5385233656295457,0.2582546443879632,1.360869248460726,0.0016,0.7290079477970031,0.4567364657296808,0.2212633675710857,1.8700661901922664,0.0019200000000524,H
2023-01-21,Bournemouth,Nottingham,1,1,D,4,5,0,0,16,19,43,65,0,20,15,34,59,0,0.1201057996996608,0.2800412062056448,0.439708309720316,0.5304151401425483,0.0,0.0256001090064796,0.0096308232916251,0.0826722517689303,0.0564319704699109,0.0,H
2023-01-21,Leicester,Brighton,2,2,D,2,4,0,0,20,30,34,84,0,34,39,27,116,0,0.640001571343565,0.8979528819477054,0.3159835649683699,1.4194013268969363,0.0,0.3467601966899449,0.3367311375841152,0.2480324020624949,1.5241790170272789,0.0,A
