Combo,Accuracy
"('ShotTargetLast20', 'GoalScoredLast20', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",67.91808873720136
"('ShotTargetLast20', 'GoalScoredLast20', 'GoalScoredH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",67.91808873720136
"('ShotTargetLast20', 'GoalScoredLast20', 'GoalScoredH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",67.91808873720136
"('GoalScoredLast20', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20')",67.91808873720136
"('GoalScoredLast20', 'ShotTargetH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",67.91808873720136
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'GoalScoredH2HLast10', 'RedH2HLast10', 'GoalConcededH2HLast10')",67.91808873720136
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'GoalScoredH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",67.91808873720136
"('ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",67.91808873720136
"('GoalScoredLast20', 'GoalScoredH2HLast10', 'RedH2HLast10', 'GoalConcededLast20')",67.91808873720136
"('GoalScoredLast20', 'GoalScoredH2HLast10', 'RedLast20', 'GoalConcededLast20')",67.91808873720136
"('GoalScoredLast20', 'GoalScoredH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",67.91808873720136
"('GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'ShotTargetH2HLast10')",67.91808873720136
"('GoalScoredLast20', 'PointLast20', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20')",67.91808873720136
"('ShotTargetLast20', 'GoalScoredLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20')",67.91808873720136
"('ShotTargetLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'GoalConcededH2HLast10')",67.91808873720136
"('ShotTargetLast20', 'GoalScoredLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",67.91808873720136
"('GoalScoredLast20', 'PointLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'GoalConcededH2HLast10')",67.91808873720136
"('ShotTargetLast20', 'GoalScoredLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededLast20')",67.91808873720136
"('ShotTargetLast20', 'GoalScoredLast20', 'PointH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20')",67.91808873720136
"('GoalScoredLast20', 'RedLast20')",67.91808873720136
"('ShotTargetLast20', 'GoalScoredLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",67.91808873720136
"('PointH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",67.91808873720136
"('PointH2HLast10', 'GoalScoredH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20')",67.91808873720136
"('GoalScoredLast20', 'PointLast20', 'RedH2HLast10', 'RedLast20')",67.91808873720136
"('GoalScoredLast20', 'PointLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10')",67.91808873720136
"('ShotTargetLast20', 'GoalScoredH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",67.91808873720136
"('GoalScoredLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20')",67.91808873720136
"('PointLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededLast20')",67.91808873720136
"('PointLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededLast20')",67.91808873720136
"('PointLast20',)",67.91808873720136
"('PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",67.91808873720136
"('GoalScoredLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededLast20')",67.91808873720136
"('PointLast20', 'PointH2HLast10', 'RedH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",67.91808873720136
"('GoalScoredLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",67.91808873720136
"('GoalScoredLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",67.91808873720136
"('PointLast20', 'GoalConcededLast20')",67.91808873720136
"('PointLast20', 'PointH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.25938566552901
"('GoalScoredLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'GoalConcededLast20')",68.25938566552901
"('ShotTargetLast20', 'PointH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.25938566552901
"('GoalScoredLast20', 'GoalScoredH2HLast10')",68.25938566552901
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedLast20')",68.25938566552901
"('GoalScoredLast20', 'PointLast20', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",68.25938566552901
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20')",68.25938566552901
"('GoalScoredLast20', 'PointH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.25938566552901
"('PointH2HLast10', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.25938566552901
"('GoalScoredLast20', 'PointLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.25938566552901
"('GoalScoredLast20', 'PointLast20', 'RedLast20', 'GoalConcededLast20')",68.25938566552901
"('GoalScoredLast20', 'PointLast20', 'ShotTargetH2HLast10', 'RedLast20')",68.25938566552901
"('GoalScoredLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'GoalConcededLast20')",68.25938566552901
"('GoalScoredLast20', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.25938566552901
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20')",68.25938566552901
"('ShotTargetLast20', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.25938566552901
"('ShotTargetLast20', 'PointLast20', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.25938566552901
"('ShotTargetLast20', 'GoalScoredLast20', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.25938566552901
"('GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedLast20')",68.25938566552901
"('ShotTargetLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededH2HLast10')",68.25938566552901
"('ShotTargetLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.25938566552901
"('GoalScoredLast20', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.25938566552901
"('ShotTargetLast20', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.25938566552901
"('GoalScoredLast20', 'PointLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededLast20')",68.25938566552901
"('ShotTargetLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededLast20')",68.25938566552901
"('ShotTargetLast20', 'PointLast20', 'GoalScoredH2HLast10', 'GoalConcededLast20')",68.25938566552901
"('PointLast20', 'GoalScoredH2HLast10', 'RedH2HLast10', 'RedLast20')",68.25938566552901
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'RedLast20')",68.25938566552901
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'GoalConcededH2HLast10')",68.25938566552901
"('ShotTargetLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'GoalConcededH2HLast10')",68.25938566552901
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedH2HLast10', 'GoalConcededLast20')",68.25938566552901
"('GoalScoredLast20', 'ShotTargetH2HLast10', 'GoalConcededH2HLast10')",68.25938566552901
"('PointLast20', 'GoalScoredH2HLast10', 'GoalConcededH2HLast10')",68.25938566552901
"('ShotTargetLast20', 'GoalScoredLast20', 'GoalScoredH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.25938566552901
"('ShotTargetLast20', 'GoalScoredLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedLast20')",68.25938566552901
"('GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.25938566552901
"('ShotTargetLast20', 'GoalScoredLast20', 'ShotTargetH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.25938566552901
"('ShotTargetLast20', 'GoalScoredLast20', 'GoalScoredH2HLast10', 'RedLast20', 'GoalConcededLast20')",68.25938566552901
"('PointLast20', 'GoalScoredH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.25938566552901
"('ShotTargetLast20', 'GoalScoredLast20', 'RedLast20', 'GoalConcededLast20')",68.25938566552901
"('GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededLast20')",68.25938566552901
"('ShotTargetLast20', 'GoalScoredLast20', 'RedH2HLast10', 'GoalConcededLast20')",68.25938566552901
"('ShotTargetLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.25938566552901
"('ShotTargetLast20', 'PointLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20')",68.25938566552901
"('ShotTargetLast20', 'PointLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.25938566552901
"('GoalScoredLast20', 'PointLast20', 'GoalConcededH2HLast10')",68.25938566552901
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.25938566552901
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.25938566552901
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.25938566552901
"('ShotTargetLast20', 'GoalScoredLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",68.25938566552901
"('GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.25938566552901
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.25938566552901
"('ShotTargetLast20', 'GoalScoredLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.25938566552901
"('GoalScoredLast20', 'PointLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10')",68.25938566552901
"('ShotTargetLast20', 'GoalScoredLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedH2HLast10', 'RedLast20')",68.25938566552901
"('PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedH2HLast10')",68.60068259385666
"('PointLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10')",68.60068259385666
"('PointLast20', 'PointH2HLast10', 'RedH2HLast10', 'GoalConcededH2HLast10')",68.60068259385666
"('PointLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.60068259385666
"('GoalScoredLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",68.60068259385666
"('ShotTargetLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededLast20')",68.60068259385666
"('ShotTargetLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20')",68.60068259385666
"('ShotTargetLast20', 'PointLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededH2HLast10')",68.60068259385666
"('ShotTargetLast20', 'GoalScoredLast20', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",68.60068259385666
"('ShotTargetLast20', 'PointLast20', 'PointH2HLast10', 'GoalConcededLast20')",68.60068259385666
"('GoalScoredLast20', 'PointLast20', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20')",68.60068259385666
"('ShotTargetLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.60068259385666
"('GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'GoalConcededLast20')",68.60068259385666
"('ShotTargetLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",68.60068259385666
"('ShotTargetLast20', 'GoalScoredLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",68.60068259385666
"('PointLast20', 'GoalScoredH2HLast10', 'RedLast20')",68.60068259385666
"('ShotTargetLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'GoalConcededLast20')",68.60068259385666
"('GoalScoredLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.60068259385666
"('PointLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10')",68.60068259385666
"('PointLast20', 'PointH2HLast10', 'GoalConcededH2HLast10')",68.60068259385666
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.60068259385666
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededLast20')",68.60068259385666
"('PointLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.60068259385666
"('PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20')",68.60068259385666
"('ShotTargetLast20', 'GoalScoredLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.60068259385666
"('ShotTargetLast20', 'GoalScoredLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",68.60068259385666
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededLast20')",68.60068259385666
"('ShotTargetLast20', 'GoalScoredLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.60068259385666
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.60068259385666
"('GoalScoredLast20', 'PointLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20')",68.60068259385666
"('GoalScoredLast20', 'PointH2HLast10', 'RedLast20')",68.60068259385666
"('PointLast20', 'RedH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",68.60068259385666
"('GoalScoredLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.60068259385666
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'GoalScoredH2HLast10', 'GoalConcededH2HLast10')",68.60068259385666
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'ShotTargetH2HLast10', 'GoalConcededLast20')",68.60068259385666
"('ShotTargetLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.60068259385666
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'RedLast20')",68.60068259385666
"('GoalScoredLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10')",68.60068259385666
"('ShotTargetLast20', 'GoalScoredH2HLast10', 'RedH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.60068259385666
"('ShotTargetLast20', 'GoalScoredLast20', 'ShotTargetH2HLast10', 'GoalConcededH2HLast10')",68.60068259385666
"('GoalScoredLast20', 'PointLast20', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.60068259385666
"('GoalScoredLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededH2HLast10')",68.60068259385666
"('PointLast20', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.60068259385666
"('GoalScoredLast20', 'PointH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.60068259385666
"('ShotTargetLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10')",68.60068259385666
"('ShotTargetLast20', 'GoalScoredLast20', 'GoalScoredH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",68.60068259385666
"('ShotTargetLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'GoalConcededLast20')",68.60068259385666
"('GoalScoredLast20', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",68.60068259385666
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'RedH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",68.60068259385666
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.60068259385666
"('ShotTargetLast20', 'GoalScoredLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedLast20')",68.60068259385666
"('ShotTargetLast20', 'GoalScoredLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededLast20')",68.60068259385666
"('ShotTargetLast20', 'GoalScoredLast20', 'PointH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",68.60068259385666
"('GoalScoredLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedH2HLast10', 'GoalConcededLast20')",68.60068259385666
"('ShotTargetLast20', 'GoalScoredLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededLast20')",68.60068259385666
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'GoalConcededLast20')",68.60068259385666
"('GoalScoredLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10')",68.60068259385666
"('PointLast20', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.60068259385666
"('PointLast20', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20')",68.60068259385666
"('PointLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededH2HLast10')",68.60068259385666
"('PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10')",68.60068259385666
"('PointLast20', 'PointH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",68.60068259385666
"('GoalScoredLast20', 'PointLast20', 'RedH2HLast10', 'GoalConcededLast20')",68.60068259385666
"('GoalScoredLast20', 'PointLast20', 'GoalScoredH2HLast10', 'GoalConcededLast20')",68.60068259385666
"('ShotTargetLast20', 'GoalScoredH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",68.60068259385666
"('GoalScoredLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10')",68.60068259385666
"('GoalScoredLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedLast20')",68.60068259385666
"('ShotTargetLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20')",68.60068259385666
"('GoalScoredLast20', 'GoalConcededH2HLast10')",68.60068259385666
"('PointLast20', 'RedLast20')",68.60068259385666
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.94197952218431
"('ShotTargetLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.94197952218431
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.94197952218431
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.94197952218431
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.94197952218431
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.94197952218431
"('GoalScoredLast20', 'PointLast20', 'GoalScoredH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.94197952218431
"('ShotTargetLast20', 'PointH2HLast10', 'GoalConcededH2HLast10')",68.94197952218431
"('GoalScoredLast20', 'PointH2HLast10', 'GoalConcededH2HLast10')",68.94197952218431
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'GoalConcededLast20')",68.94197952218431
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'GoalConcededH2HLast10')",68.94197952218431
"('GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededLast20')",68.94197952218431
"('ShotTargetLast20', 'GoalScoredLast20', 'GoalScoredH2HLast10', 'RedH2HLast10', 'GoalConcededLast20')",68.94197952218431
"('ShotTargetLast20', 'GoalScoredLast20', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20')",68.94197952218431
"('PointLast20', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20')",68.94197952218431
"('ShotTargetLast20', 'GoalScoredLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20')",68.94197952218431
"('ShotTargetLast20', 'GoalScoredLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20')",68.94197952218431
"('GoalScoredLast20', 'GoalScoredH2HLast10', 'RedLast20')",68.94197952218431
"('GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'RedLast20')",68.94197952218431
"('GoalScoredLast20', 'PointLast20', 'GoalScoredH2HLast10', 'RedLast20')",68.94197952218431
"('GoalScoredLast20', 'PointH2HLast10', 'RedH2HLast10', 'GoalConcededH2HLast10')",68.94197952218431
"('PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.94197952218431
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20')",68.94197952218431
"('PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20')",68.94197952218431
"('GoalScoredLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.94197952218431
"('ShotTargetLast20', 'PointLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'GoalConcededLast20')",68.94197952218431
"('GoalScoredLast20', 'PointLast20', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20')",68.94197952218431
"('GoalScoredLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20')",68.94197952218431
"('ShotTargetLast20', 'GoalScoredLast20', 'PointH2HLast10', 'RedLast20')",68.94197952218431
"('GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.94197952218431
"('PointLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedLast20')",68.94197952218431
"('PointLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'GoalConcededH2HLast10')",68.94197952218431
"('GoalScoredLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",68.94197952218431
