Date,HomeTeam,AwayTeam,FTR,HomeTeamShotTargetLast20,HomeTeamRatingLast20,AwayTeamShotTargetLast20,AwayTeamRatingLast20,HomeTeamWin%H2HLast10,AwayTeamWin%H2HLast10
2018-04-28,Burnley,Brighton,D,70,16.5,70,11.4,0,0
2018-04-28,Crystal Palace,Leicester,H,83,12.3,82,12.9,42.85714286,42.85714286
2018-04-28,Huddersfield,Everton,A,65,10.9,57,15,0,100
2018-04-28,Liverpool,Stoke,D,115,23.3,74,6.9,80,20
2018-04-28,Newcastle,West Brom,A,73,17.8,66,7.3,50,20
2018-04-28,Southampton,Bournemouth,H,82,6.8,93,12.3,40,20
2018-04-28,Swansea,Chelsea,A,59,13.4,129,17.7,10,70
2018-04-29,Man United,Arsenal,H,94,23.8,125,17,40,20
2018-04-29,West Ham,Man City,A,75,12.3,141,26.8,20,70
2018-04-30,Tottenham,Watford,H,120,24.2,68,9.7,71.42857143,0
2018-05-04,Brighton,Man United,H,69,11.5,93,25.1,0,100
2018-05-05,Bournemouth,Swansea,H,95,11.4,59,11.9,60,0
2018-05-05,Everton,Southampton,D,60,17,84,9.2,40,40
2018-05-05,Leicester,West Ham,A,80,11.7,72,10.8,50,20
2018-05-05,Stoke,Crystal Palace,A,72,7.3,84,14.2,22.22222222,66.66666667
2018-05-05,Watford,Newcastle,H,71,8.7,73,16.3,60,20
2018-05-05,West Brom,Tottenham,H,67,9.8,121,24.7,10,30
2018-05-06,Arsenal,Burnley,H,113,16.4,69,16.2,85.71428571,0
2018-05-06,Chelsea,Liverpool,H,123,19,114,22.3,30,20
2018-05-06,Man City,Huddersfield,D,140,27.3,64,10.3,100,0
2018-05-08,Swansea,Southampton,A,59,11,86,9.5,20,60
2018-05-09,Chelsea,Huddersfield,D,125,20.3,61,9.9,100,0
2018-05-09,Leicester,Arsenal,H,77,10.2,115,17.1,0,70
2018-05-09,Man City,Brighton,H,135,25.8,71,13.5,100,0
2018-05-09,Tottenham,Newcastle,H,115,22.8,70,15.2,50,50
2018-05-10,West Ham,Man United,D,73,12.8,91,22.6,10,50
2018-05-13,Burnley,Bournemouth,A,69,14.7,93,13,66.66666667,33.33333333
2018-05-13,Crystal Palace,West Brom,H,82,15.8,67,12.1,30,40
2018-05-13,Huddersfield,Arsenal,A,61,10.3,119,16.5,0,100
2018-05-13,Liverpool,Brighton,H,114,20.1,70,12.5,100,0
2018-05-13,Man United,Watford,H,95,21.9,77,11.1,85.71428571,14.28571429
2018-05-13,Newcastle,Chelsea,H,69,13.7,125,19.6,40,50
2018-05-13,Southampton,Man City,A,90,11.7,132,26.3,20,60
2018-05-13,Swansea,Stoke,A,59,9.5,67,6.6,30,40
2018-05-13,Tottenham,Leicester,H,114,23.1,76,12.3,40,30
2018-05-13,West Ham,Everton,H,75,12.3,59,16.3,10,70
2018-08-10,Man United,Leicester,H,93,22.4,83,11.1,60,10
2018-08-11,Bournemouth,Cardiff,H,96,15.2,79,7.2,0,0
2018-08-11,Fulham,Crystal Palace,A,82,9.7,81,17.5,50,25
2018-08-11,Huddersfield,Chelsea,A,55,9.1,119,17.6,0,50
2018-08-11,Newcastle,Tottenham,A,73,15.6,118,24.5,50,50
2018-08-11,Watford,Brighton,H,77,10.1,69,11.2,0,50
2018-08-11,Wolves,Everton,D,110,4.3,59,15.1,12.5,37.5
2018-08-12,Arsenal,Man City,A,118,17,123,27,20,40
2018-08-12,Liverpool,West Ham,H,118,21.1,72,14.3,60,30
2018-08-12,Southampton,Burnley,D,91,11,67,13.6,33.33333333,50
2018-08-18,Cardiff,Newcastle,D,73,6.7,71,14.1,0,100
2018-08-18,Chelsea,Arsenal,H,115,19.1,117,16.5,50,10
2018-08-18,Everton,Southampton,H,64,14.6,88,10.9,40,40
2018-08-18,Leicester,Wolves,H,84,10.2,109,5,0,50
2018-08-18,Tottenham,Fulham,H,115,24.8,86,9.2,80,10
2018-08-18,West Ham,Bournemouth,A,68,12.8,99,16.5,33.33333333,33.33333333
2018-08-19,Brighton,Man United,H,66,10.2,93,23.9,50,50
2018-08-19,Burnley,Watford,A,71,13.4,81,12.2,75,25
2018-08-19,Man City,Huddersfield,H,126,27.5,53,8.4,50,0
2018-08-20,Crystal Palace,Liverpool,A,85,19.1,117,22,40,50
2018-08-25,Arsenal,West Ham,H,114,14,68,11.8,70,10
2018-08-25,Bournemouth,Everton,D,94,18.4,68,16.7,33.33333333,50
2018-08-25,Huddersfield,Cardiff,D,46,7.5,72,6.9,0,0
2018-08-25,Liverpool,Brighton,H,114,23,68,12,100,0
2018-08-25,Southampton,Leicester,A,86,10.2,81,12,20,30
2018-08-25,Wolves,Man City,D,107,4.4,134,28.2,25,62.5
2018-08-26,Fulham,Burnley,H,78,8.1,72,12.4,50,0
2018-08-26,Newcastle,Chelsea,A,75,13.7,118,20.4,40,50
2018-08-26,Watford,Crystal Palace,H,86,14.2,85,17.8,16.66666667,50
2018-08-27,Man United,Tottenham,A,90,21.4,119,25.9,40,40
2018-09-01,Brighton,Fulham,D,67,11.3,85,10.6,0,0
2018-09-01,Chelsea,Bournemouth,H,109,21.7,92,17.4,66.66666667,33.33333333
2018-09-01,Crystal Palace,Southampton,A,87,16.2,88,9.1,30,70
2018-09-01,Everton,Huddersfield,D,70,16.2,46,7.9,100,0
2018-09-01,Leicester,Liverpool,A,85,14.2,116,23.7,20,60
2018-09-01,Man City,Newcastle,H,136,26.7,75,12.5,90,0
2018-09-01,West Ham,Wolves,A,68,10.3,106,5.1,50,25
2018-09-02,Burnley,Man United,A,70,11.1,92,19.7,12.5,50
2018-09-02,Cardiff,Arsenal,A,69,7.5,120,16.6,0,100
2018-09-02,Watford,Tottenham,H,87,16,119,26.2,0,75
2018-09-15,Bournemouth,Leicester,H,85,16.1,85,12.7,16.66666667,0
2018-09-15,Chelsea,Cardiff,H,109,23,66,6.6,100,0
2018-09-15,Huddersfield,Crystal Palace,A,51,8.1,89,14.9,50,50
2018-09-15,Man City,Fulham,H,137,27.4,88,10.8,70,0
2018-09-15,Newcastle,Arsenal,A,71,11,125,17.4,10,90
2018-09-15,Tottenham,Liverpool,A,113,24.3,115,24.7,10,50
2018-09-15,Watford,Man United,A,86,18,95,20.3,12.5,87.5
2018-09-16,Everton,West Ham,A,71,16.1,70,9.4,60,20
2018-09-16,Wolves,Burnley,H,103,7.5,68,10.2,100,0
2018-09-17,Southampton,Brighton,D,91,11.4,66,10.8,0,0
2018-09-22,Brighton,Tottenham,A,69,11.2,106,21.6,0,50
2018-09-22,Burnley,Bournemouth,H,68,9,85,17.3,50,50
2018-09-22,Cardiff,Man City,A,67,6.1,142,27.9,50,50
2018-09-22,Crystal Palace,Newcastle,D,89,16.4,69,9.9,10,50
2018-09-22,Fulham,Watford,D,87,10,87,16.5,0,0
2018-09-22,Leicester,Huddersfield,H,92,11.6,51,7.5,50,0
2018-09-22,Liverpool,Southampton,H,118,25.4,92,11.4,50,20
2018-09-22,Man United,Wolves,D,92,21.7,109,10.2,75,25
2018-09-23,Arsenal,Everton,H,124,19.8,75,14.5,60,20
2018-09-23,West Ham,Chelsea,D,68,11.2,109,24.3,20,50
2018-09-29,Arsenal,Watford,H,119,20.4,90,16.2,75,25
2018-09-29,Chelsea,Liverpool,D,105,23.4,118,26.4,40,20
2018-09-29,Everton,Fulham,H,77,13.3,86,10.1,70,10
2018-09-29,Huddersfield,Tottenham,A,50,6.6,111,22.8,0,100
2018-09-29,Man City,Brighton,H,143,28.6,70,9.7,100,0
2018-09-29,Newcastle,Leicester,A,68,9.7,95,13.4,40,40
2018-09-29,West Ham,Man United,H,65,11.4,96,20.3,10,50
2018-09-29,Wolves,Southampton,H,111,10.3,89,10.4,0,100
2018-09-30,Cardiff,Burnley,A,64,5.2,71,11.1,0,0
2018-10-01,Bournemouth,Crystal Palace,H,87,16.1,88,16.4,16.66666667,16.66666667
2018-10-05,Brighton,West Ham,H,69,9,65,13.2,100,0
2018-10-06,Burnley,Huddersfield,D,71,12.9,54,6,0,0
2018-10-06,Crystal Palace,Wolves,A,87,14.9,109,12.7,0,0
2018-10-06,Leicester,Everton,A,99,15.4,79,14.7,30,40
2018-10-06,Man United,Newcastle,H,97,18.7,65,8.7,60,20
2018-10-06,Tottenham,Cardiff,H,111,23.4,68,4.7,100,0
2018-10-06,Watford,Bournemouth,A,92,14.8,87,17.3,16.66666667,0
2018-10-07,Fulham,Arsenal,A,83,9.3,117,22.5,10,60
2018-10-07,Liverpool,Man City,D,117,25.1,141,28.8,60,30
2018-10-07,Southampton,Chelsea,A,92,9.4,104,22.5,10,70
2018-10-20,Bournemouth,Southampton,D,86,19.2,93,8.5,16.66666667,50
2018-10-20,Cardiff,Fulham,H,71,4.1,84,8.3,100,0
2018-10-20,Chelsea,Man United,D,107,23.8,100,19.5,40,20
2018-10-20,Huddersfield,Liverpool,A,56,6.1,116,23.8,0,100
2018-10-20,Man City,Burnley,H,136,27.5,71,12.7,50,12.5
2018-10-20,Newcastle,Brighton,A,65,7.4,68,10.5,0,50
2018-10-20,West Ham,Tottenham,A,68,12.4,112,24.4,40,40
2018-10-20,Wolves,Watford,A,105,15,86,13.4,0,0
2018-10-21,Everton,Crystal Palace,H,85,16.6,85,13.8,30,20
2018-10-22,Arsenal,Leicester,H,117,23.1,96,14.2,60,10
2018-10-27,Brighton,Wolves,H,64,12.9,103,14.1,0,0
2018-10-27,Fulham,Bournemouth,A,85,7.6,86,18.4,0,0
2018-10-27,Leicester,West Ham,D,96,12.9,68,11,40,30
2018-10-27,Liverpool,Cardiff,H,114,24.7,71,6.6,100,0
2018-10-27,Southampton,Newcastle,D,93,8.6,68,6.5,50,20
2018-10-27,Watford,Huddersfield,H,85,15.1,53,5.5,0,100
2018-10-28,Burnley,Chelsea,A,70,11.3,105,22.8,12.5,62.5
2018-10-28,Crystal Palace,Arsenal,D,84,12.4,122,24.9,10,80
2018-10-28,Man United,Everton,H,98,18.9,84,18,50,30
2018-10-29,Tottenham,Man City,A,108,25,135,27.7,30,60
2018-11-03,Arsenal,Liverpool,D,119,23.5,109,25.4,20,40
2018-11-03,Bournemouth,Man United,A,86,20.3,103,19.7,16.66666667,66.66666667
2018-11-03,Cardiff,Leicester,A,70,6.1,94,12.8,0,0
2018-11-03,Everton,Brighton,H,88,16.6,60,14.4,50,0
2018-11-03,Newcastle,Watford,H,64,6.3,86,17,16.66666667,66.66666667
2018-11-03,West Ham,Burnley,H,67,11.2,68,10.1,62.5,25
2018-11-03,Wolves,Tottenham,A,103,13.2,105,22.8,25,50
2018-11-04,Chelsea,Crystal Palace,H,106,23.8,84,12.4,60,40
2018-11-04,Man City,Southampton,H,136,28.4,91,9,70,10
2018-11-05,Huddersfield,Fulham,H,53,4.5,83,6.6,0,0
2018-11-10,Cardiff,Brighton,H,63,5.3,57,13.6,0,0
2018-11-10,Crystal Palace,Tottenham,A,82,11,106,23.4,10,80
2018-11-10,Huddersfield,West Ham,D,52,7.2,75,13.1,0,100
2018-11-10,Leicester,Burnley,D,95,14.5,63,8.7,50,33.33333333
2018-11-10,Newcastle,Bournemouth,H,64,8.7,90,18.4,25,50
2018-11-10,Southampton,Watford,D,91,8,83,15.4,33.33333333,16.66666667
2018-11-11,Arsenal,Wolves,D,116,23,107,12.3,87.5,0
2018-11-11,Chelsea,Everton,D,112,25,87,18,60,20
2018-11-11,Liverpool,Fulham,H,110,24.3,78,6,60,30
2018-11-11,Man City,Man United,H,141,28.6,103,21,50,30
2018-11-24,Brighton,Leicester,D,56,12.1,94,14.4,0,100
2018-11-24,Everton,Cardiff,H,85,17.6,66,7.8,50,0
2018-11-24,Fulham,Southampton,H,78,5,93,8.4,20,30
2018-11-24,Man United,Crystal Palace,D,102,18.8,84,9.9,90,0
2018-11-24,Tottenham,Chelsea,H,100,24.5,105,23.7,30,40
2018-11-24,Watford,Liverpool,A,85,15.3,115,25,12.5,75
2018-11-24,West Ham,Man City,A,76,13.2,140,29.3,20,70
2018-11-25,Bournemouth,Arsenal,A,91,17.1,112,21.5,16.66666667,66.66666667
2018-11-25,Wolves,Huddersfield,A,106,12.4,55,7.5,0,0
2018-11-26,Burnley,Newcastle,A,60,8.6,65,10.5,25,0
2018-11-30,Cardiff,Wolves,H,64,7.3,101,11.5,0,0
2018-12-01,Crystal Palace,Burnley,H,80,9.5,60,7.5,33.33333333,50
2018-12-01,Huddersfield,Brighton,A,59,9.9,56,12.6,50,0
2018-12-01,Leicester,Watford,H,93,13.9,85,14,66.66666667,33.33333333
2018-12-01,Man City,Bournemouth,H,142,29.5,91,15.3,100,0
2018-12-01,Newcastle,West Ham,A,65,12.6,72,11.8,50,30
2018-12-01,Southampton,Man United,D,101,7.5,102,18.1,20,40
2018-12-02,Arsenal,Tottenham,H,105,22.9,102,25.1,30,30
2018-12-02,Chelsea,Fulham,H,103,21.6,83,7.4,60,0
2018-12-02,Liverpool,Everton,H,112,26.1,84,18.7,40,0
2018-12-04,Bournemouth,Huddersfield,H,86,14,61,9.2,50,50
2018-12-04,Brighton,Crystal Palace,H,58,14.1,86,11.4,0,50
2018-12-04,Watford,Man City,A,80,12.8,142,30.2,0,75
2018-12-04,West Ham,Cardiff,H,74,13.8,62,9.5,100,0
2018-12-05,Burnley,Liverpool,A,56,6.6,109,26.5,12.5,75
2018-12-05,Everton,Newcastle,D,85,17.5,65,11.4,80,10
2018-12-05,Fulham,Leicester,D,79,6.7,95,16,50,0
2018-12-05,Man United,Arsenal,D,103,17.2,105,23.6,50,20
2018-12-05,Tottenham,Southampton,H,104,23.2,99,7.8,70,10
2018-12-05,Wolves,Chelsea,H,100,10.5,106,22.5,12.5,87.5
2018-12-08,Arsenal,Huddersfield,H,106,23,62,8.3,100,0
2018-12-08,Bournemouth,Liverpool,A,83,15.5,118,27.6,16.66666667,66.66666667
2018-12-08,Burnley,Brighton,H,59,5.8,58,16.5,0,0
2018-12-08,Cardiff,Southampton,H,63,9,97,6.9,50,50
2018-12-08,Chelsea,Man City,H,104,20.4,143,30.4,40,40
2018-12-08,Leicester,Tottenham,A,94,15.7,109,23.8,20,50
2018-12-08,Man United,Fulham,H,106,16.7,78,6.8,70,10
2018-12-08,West Ham,Crystal Palace,H,79,15.7,85,10.2,40,30
2018-12-09,Newcastle,Wolves,A,66,11.5,96,12.6,33.33333333,0
2018-12-10,Everton,Watford,D,87,16.6,82,11.5,50,25
2019-08-09,Liverpool,Norwich,H,115,28,60,8.8,80,0
2019-08-10,West Ham,Man City,A,81,17.5,135,27.8,20,70
2019-08-10,Bournemouth,Sheffield United,D,84,14.3,107,10.2,0,0
2019-08-10,Burnley,Southampton,H,61,8.2,96,6.1,42.85714286,28.57142857
2019-08-10,Crystal Palace,Everton,D,81,8.8,89,16.4,20,40
2019-08-10,Watford,Brighton,A,83,11.4,54,14.8,33.33333333,33.33333333
2019-08-10,Tottenham,Aston Villa,H,105,25.2,52,3.3,80,10
2019-08-11,Leicester,Wolves,D,94,14.5,94,14.6,33.33333333,33.33333333
2019-08-11,Newcastle,Arsenal,A,68,10.6,100,23.7,10,90
2019-08-11,Man United,Chelsea,H,113,18,104,21.1,20,40
2019-08-17,Arsenal,Burnley,H,99,25,58,10.7,87.5,0
2019-08-17,Aston Villa,Bournemouth,A,53,2.5,85,13.6,50,50
2019-08-17,Brighton,West Ham,D,56,16.9,83,16.2,100,0
2019-08-17,Everton,Watford,H,91,15.5,82,10.1,44.44444444,22.22222222
2019-08-17,Norwich,Newcastle,H,61,7.9,68,9.9,30,40
2019-08-17,Southampton,Liverpool,A,93,5.2,119,28.9,10,60
2019-08-17,Man City,Tottenham,D,137,28,109,25.5,60,30
2019-08-18,Sheffield United,Crystal Palace,H,104,9.7,82,8.7,0,0
2019-08-18,Chelsea,Leicester,D,108,19.3,94,14.1,70,10
2019-08-19,Wolves,Man United,D,92,14.4,115,19.4,22.22222222,66.66666667
2019-08-23,Aston Villa,Everton,H,57,2.4,88,17.3,10,60
2019-08-24,Norwich,Chelsea,A,68,10.1,109,18,0,80
2019-08-24,Brighton,Southampton,A,56,16.3,91,4.5,0,0
2019-08-24,Man United,Crystal Palace,A,114,18.7,77,7.6,80,0
2019-08-24,Sheffield United,Leicester,A,94,12.4,95,14,0,0
2019-08-24,Watford,West Ham,A,79,8.9,83,15.7,50,25
2019-08-24,Liverpool,Arsenal,H,123,29.3,100,25.7,40,10
2019-08-25,Bournemouth,Man City,A,82,15.4,145,26.7,0,100
2019-08-25,Tottenham,Newcastle,A,106,24.7,70,9,60,40
2019-08-25,Wolves,Burnley,D,85,14.2,59,9.8,100,0
2019-08-31,Southampton,Man United,D,87,6.9,111,17.1,20,40
2019-08-31,Chelsea,Sheffield United,D,112,19.5,92,10.8,100,0
2019-08-31,Crystal Palace,Aston Villa,H,78,9.5,57,4.6,50,25
2019-08-31,Leicester,Bournemouth,H,87,15.5,84,13.6,0,28.57142857
2019-08-31,Man City,Brighton,H,143,26.9,56,15.2,100,0
2019-08-31,Newcastle,Watford,D,70,11.3,74,7.7,28.57142857,57.14285714
2019-08-31,West Ham,Norwich,H,91,17.4,71,9.5,33.33333333,16.66666667
2019-08-31,Burnley,Liverpool,A,61,10.1,123,30,11.11111111,77.77777778
2019-09-01,Everton,Wolves,H,86,15.6,86,13.9,33.33333333,11.11111111
2019-09-01,Arsenal,Tottenham,D,96,23.7,101,22,30,30
2019-09-14,Liverpool,Newcastle,H,119,30.2,69,11.4,40,20
2019-09-14,Brighton,Burnley,D,57,13.8,59,9.3,0,33.33333333
2019-09-14,Man United,Leicester,H,118,16.3,83,17.3,60,10
2019-09-14,Sheffield United,Southampton,A,91,11.2,86,7.3,0,0
2019-09-14,Tottenham,Crystal Palace,H,104,21.1,78,11.7,80,10
2019-09-14,Wolves,Chelsea,A,84,12.7,115,18.4,22.22222222,77.77777778
2019-09-14,Norwich,Man City,H,71,8.7,147,27.6,10,60
2019-09-15,Bournemouth,Everton,H,81,12.1,85,17.4,28.57142857,42.85714286
2019-09-15,Watford,Arsenal,D,74,7.5,100,22.4,22.22222222,77.77777778
2019-09-16,Aston Villa,West Ham,D,54,4.5,95,19.1,40,30
2019-09-20,Southampton,Bournemouth,A,90,9.7,83,13.6,42.85714286,14.28571429
2019-09-21,Leicester,Tottenham,H,82,15.8,104,21.7,20,50
2019-09-21,Burnley,Norwich,H,54,9.5,69,11.1,0,0
2019-09-21,Everton,Sheffield United,A,85,15.8,92,9.9,50,0
2019-09-21,Man City,Watford,H,147,24.8,76,7.6,77.77777778,0
2019-09-21,Newcastle,Brighton,D,68,10.4,62,13.7,0,66.66666667
2019-09-22,Crystal Palace,Wolves,D,75,10.6,84,11.4,0,100
2019-09-22,West Ham,Man United,H,94,18.6,117,17.8,20,40
2019-09-22,Arsenal,Aston Villa,H,101,21.4,55,4.7,80,10
2019-09-22,Chelsea,Liverpool,A,117,19.7,120,30.6,30,20
2019-09-28,Sheffield United,Liverpool,A,92,12.2,117,30.8,0,50
2019-09-28,Aston Villa,Burnley,D,62,4.7,57,11.7,25,25
2019-09-28,Bournemouth,West Ham,D,81,15.4,95,20.3,42.85714286,28.57142857
2019-09-28,Chelsea,Brighton,H,108,17.5,62,13.3,100,0
2019-09-28,Crystal Palace,Norwich,H,77,10.8,69,10.3,33.33333333,16.66666667
2019-09-28,Tottenham,Southampton,H,97,20,92,9,70,10
2019-09-28,Wolves,Watford,H,85,11.2,74,6.3,0,100
2019-09-28,Everton,Man City,A,81,14.3,144,25.5,10,50
2019-09-29,Leicester,Newcastle,H,87,17.3,66,10.7,50,30
2019-09-30,Man United,Arsenal,D,117,16.2,101,22.3,40,20
2019-10-05,Brighton,Tottenham,H,61,12.1,96,20.6,0,66.66666667
2019-10-05,Burnley,Everton,H,58,11.9,86,12.8,50,50
2019-10-05,Liverpool,Leicester,H,113,31.2,87,18.8,60,20
2019-10-05,Norwich,Aston Villa,A,68,9.4,62,4.9,20,60
2019-10-05,Watford,Sheffield United,D,74,5.6,86,11,0,100
2019-10-05,West Ham,Crystal Palace,A,96,19.7,77,13,50,20
2019-10-06,Arsenal,Bournemouth,H,96,21.2,81,14.9,71.42857143,14.28571429
2019-10-06,Man City,Wolves,A,147,26,85,13,55.55555556,22.22222222
2019-10-06,Southampton,Chelsea,A,93,8.2,115,18.8,10,70
2019-10-06,Newcastle,Man United,H,64,9.7,116,15.7,20,60
2019-10-19,Everton,West Ham,H,87,11.6,97,18.1,50,30
2019-10-19,Aston Villa,Brighton,H,73,7.9,62,13.9,0,0
2019-10-19,Bournemouth,Norwich,D,82,13.7,70,8.6,50,50
2019-10-19,Chelsea,Newcastle,H,116,19.9,64,12,50,40
2019-10-19,Leicester,Burnley,H,83,17.3,59,13.8,42.85714286,28.57142857
2019-10-19,Tottenham,Watford,D,97,19.2,73,5.6,66.66666667,11.11111111
2019-10-19,Wolves,Southampton,D,81,14.7,90,7.5,33.33333333,66.66666667
2019-10-19,Crystal Palace,Man City,A,75,15.1,141,23.7,10,80
2019-10-20,Man United,Liverpool,D,110,14.1,117,31.4,50,20
2019-10-21,Sheffield United,Arsenal,H,84,11,87,21.8,50,50
2019-10-25,Southampton,Leicester,A,90,7.7,78,18.8,20,40
2019-10-26,Man City,Aston Villa,H,142,24,80,10.3,80,10
2019-10-26,Brighton,Everton,H,63,12.7,93,13.2,0,66.66666667
2019-10-26,Watford,Bournemouth,D,70,6.2,79,13.2,14.28571429,14.28571429
2019-10-26,West Ham,Sheffield United,D,97,16.4,81,13.1,50,50
2019-10-26,Burnley,Chelsea,A,61,12.9,117,21.2,11.11111111,66.66666667
2019-10-27,Newcastle,Wolves,D,62,11,75,14.3,28.57142857,14.28571429
2019-10-27,Arsenal,Crystal Palace,D,88,19.9,75,14,70,10
2019-10-27,Liverpool,Tottenham,H,111,29.8,96,17.8,50,10
2019-10-27,Norwich,Man United,A,70,8.7,106,13.5,30,70
2019-11-02,Bournemouth,Man United,H,79,13,111,15.2,14.28571429,71.42857143
2019-11-02,Arsenal,Wolves,D,89,18.5,72,14,77.77777778,0
2019-11-02,Aston Villa,Liverpool,A,80,10,120,30,20,60
2019-11-02,Brighton,Norwich,H,63,14.3,71,8,0,0
2019-11-02,Man City,Southampton,H,141,25,92,7.3,80,10
2019-11-02,Sheffield United,Burnley,H,83,13,61,11.5,0,0
2019-11-02,West Ham,Newcastle,A,100,15.8,61,11,30,50
2019-11-02,Watford,Chelsea,A,67,6.4,118,22.3,12.5,62.5
2019-11-03,Crystal Palace,Leicester,A,75,13.8,85,20.3,50,37.5
2019-11-03,Everton,Tottenham,D,93,12.1,93,16.4,0,60
2019-11-08,Norwich,Watford,A,68,7,66,5.9,50,50
2019-11-09,Chelsea,Crystal Palace,H,124,23.6,76,13,60,40
2019-11-09,Burnley,West Ham,H,59,10.6,103,14.4,22.22222222,66.66666667
2019-11-09,Newcastle,Bournemouth,H,69,13,80,14.7,40,40
2019-11-09,Southampton,Everton,A,89,6.5,90,11.4,40,40
2019-11-09,Tottenham,Sheffield United,D,89,14.9,83,15.1,50,50
2019-11-09,Leicester,Arsenal,H,85,21.5,91,17.9,10,70
2019-11-10,Man United,Brighton,H,111,13.8,67,16.2,33.33333333,66.66666667
2019-11-10,Wolves,Aston Villa,H,74,13.8,81,9.1,12.5,50
2019-11-10,Liverpool,Man City,H,120,30.6,137,25.3,60,20
2019-11-23,West Ham,Tottenham,A,103,12.8,87,14.8,30,50
2019-11-23,Arsenal,Southampton,D,85,15.7,86,6.1,50,20
2019-11-23,Bournemouth,Wolves,A,76,13.4,77,15.5,0,0
2019-11-23,Brighton,Leicester,A,65,14.5,90,23,0,66.66666667
2019-11-23,Crystal Palace,Liverpool,A,73,11.8,123,30.8,40,50
2019-11-23,Everton,Norwich,A,87,13.3,73,6.3,40,10
2019-11-23,Watford,Burnley,A,66,8.1,68,12.5,40,60
2019-11-23,Man City,Chelsea,H,138,23.3,123,24.5,40,40
2019-11-24,Sheffield United,Man United,D,83,14.9,112,15.3,0,100
2019-11-25,Aston Villa,Newcastle,H,83,8.8,70,15,0,50
2019-11-30,Newcastle,Man City,D,69,13.7,132,23.6,0,90
2019-11-30,Burnley,Crystal Palace,A,73,14.9,76,11,42.85714286,42.85714286
2019-11-30,Chelsea,West Ham,A,119,22.6,103,11.7,40,20
2019-11-30,Liverpool,Brighton,H,125,31.2,63,13.1,100,0
2019-11-30,Tottenham,Bournemouth,H,91,15.5,76,12.1,83.33333333,0
2019-11-30,Southampton,Watford,H,88,6.3,67,7.6,28.57142857,14.28571429
2019-12-01,Norwich,Arsenal,D,77,8.3,84,15.3,10,70
2019-12-01,Wolves,Sheffield United,D,83,17.5,87,14.8,0,0
2019-12-01,Leicester,Everton,H,97,24.2,90,11.8,30,40
2019-12-01,Man United,Aston Villa,D,113,14.9,89,10.9,90,0
2019-12-03,Crystal Palace,Bournemouth,H,75,12.8,77,11.1,14.28571429,28.57142857
2019-12-03,Burnley,Man City,A,76,13.6,135,22.7,11.11111111,55.55555556
2019-12-04,Chelsea,Aston Villa,H,117,20.5,88,11.6,80,20
2019-12-04,Leicester,Watford,H,96,25.4,64,6.5,71.42857143,28.57142857
2019-12-04,Man United,Tottenham,H,109,14.4,95,17.6,40,50
2019-12-04,Southampton,Norwich,H,90,8.9,79,8.7,37.5,37.5
2019-12-04,Wolves,West Ham,H,79,17.2,104,13.1,40,40
2019-12-04,Liverpool,Everton,H,125,31.2,87,10.7,50,0
2019-12-05,Sheffield United,Newcastle,A,80,14.5,72,13.4,50,50
2019-12-05,Arsenal,Brighton,A,89,14.4,67,11.7,50,50
2019-12-07,Everton,Chelsea,H,88,9.5,120,21.7,10,60
2019-12-07,Bournemouth,Liverpool,A,73,9.9,126,31.6,14.28571429,71.42857143
2019-12-07,Tottenham,Burnley,H,92,15.3,75,12.7,62.5,12.5
2019-12-07,Watford,Crystal Palace,D,64,6.3,75,15,28.57142857,42.85714286
2019-12-07,Man City,Man United,A,135,23,108,16,50,30
2019-12-08,Aston Villa,Leicester,A,90,10.4,97,26.3,40,30
2019-12-08,Newcastle,Southampton,H,74,15.1,89,11.1,20,40
2019-12-08,Norwich,Sheffield United,A,78,7.7,81,13.3,0,0
2019-12-08,Brighton,Wolves,D,73,13.6,79,18.9,100,0
2019-12-09,West Ham,Arsenal,A,97,12,90,13.2,10,70
2019-12-14,Liverpool,Watford,H,128,31.6,61,6.5,77.77777778,11.11111111
2019-12-14,Burnley,Newcastle,H,75,11.4,74,16.8,20,20
2019-12-14,Chelsea,Bournemouth,A,120,19.9,69,9.2,71.42857143,28.57142857
2019-12-14,Leicester,Norwich,D,100,27.3,76,7.3,100,0
2019-12-14,Sheffield United,Aston Villa,H,81,14.9,91,10,0,50
2019-12-14,Southampton,West Ham,A,89,10.5,96,10.2,40,40
2019-12-15,Man United,Everton,D,114,17.7,94,11.4,60,20
2019-12-15,Wolves,Tottenham,A,79,18.5,97,17.1,22.22222222,55.55555556
2019-12-15,Arsenal,Man City,A,90,14.3,135,21.3,20,40
2019-12-16,Crystal Palace,Brighton,D,71,14.6,74,13.5,33.33333333,33.33333333
2019-12-21,Everton,Arsenal,D,89,11.5,87,13.2,20,70
2019-12-21,Aston Villa,Southampton,A,84,8.8,83,9.4,30,40
2019-12-21,Bournemouth,Burnley,A,66,11,75,13.5,40,60
2019-12-21,Brighton,Sheffield United,A,81,13.1,74,17,0,0
2019-12-21,Newcastle,Crystal Palace,H,71,15.5,73,14.5,40,10
2019-12-21,Norwich,Wolves,A,76,7.3,81,16.9,50,0
2019-12-21,Man City,Leicester,H,136,21.6,102,26.2,50,30
2019-12-22,Watford,Man United,H,62,6.3,117,17.3,11.11111111,88.88888889
2019-12-22,Tottenham,Chelsea,A,93,18.1,123,18.1,40,40
2019-12-26,Tottenham,Brighton,H,88,16.9,77,11.9,50,25
