Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HR,AR,HomeTeamPointLast30,HomeTeamGoalScoredLast30,HomeTeamGoalConcededLast30,HomeTeamShotTargetLast30,HomeTeamRedLast30,AwayTeamPointLast30,AwayTeamGoalScoredLast30,AwayTeamGoalConcededLast30,AwayTeamShotTargetLast30,AwayTeamRedLast30,HomeTeamPointH2HLast5,HomeTeamGoalScoredH2HLast5,HomeTeamGoalConcededH2HLast5,HomeTeamShotTargetH2HLast5,HomeTeamRedH2HLast5,AwayTeamPointH2HLast5,AwayTeamGoalScoredH2HLast5,AwayTeamGoalConcededH2HLast5,AwayTeamShotTargetH2HLast5,AwayTeamRedH2HLast5
2016-12-26,Burnley,Middlesbrough,1,0,H,4,2,0,0,29,20,38,91,2,28,26,40,129,1,0,0,0,0,0,0,0,0,0,0
2016-12-26,Chelsea,Bournemouth,3,0,H,4,3,0,0,63,61,29,161,3,35,39,54,105,1,3,4,2,10,0,3,2,4,9,0
2016-12-26,Hull,Man City,0,3,A,3,6,0,0,24,24,53,111,4,55,60,35,162,3,4,5,10,19,0,10,10,5,31,1
2016-12-26,Leicester,Everton,0,2,A,2,3,0,0,45,44,38,120,4,35,34,42,142,4,9,11,8,24,0,3,8,11,19,1
2016-12-26,Man United,Sunderland,3,1,H,9,4,0,0,55,41,30,143,2,33,33,41,105,3,7,7,4,28,0,7,4,7,16,1
2016-12-26,Swansea,West Ham,1,4,A,7,7,0,0,32,38,56,112,0,42,46,53,126,3,5,6,7,13,1,8,7,6,25,1
2016-12-26,Watford,Crystal Palace,1,1,D,3,4,0,0,33,34,52,118,4,25,41,53,123,0,3,2,2,5,0,3,2,2,10,0
2016-12-27,Liverpool,Stoke,4,1,H,6,2,0,0,62,72,34,195,2,39,36,48,111,1,12,12,10,25,0,3,10,12,21,0
2016-12-28,Southampton,Tottenham,1,4,A,2,5,1,0,50,43,33,143,2,55,53,28,194,0,4,6,9,17,0,10,9,6,24,0
2016-12-30,Hull,Everton,2,2,D,4,7,0,0,21,22,55,108,4,38,36,41,139,4,4,5,10,14,0,10,10,5,28,1
2016-12-31,Burnley,Sunderland,4,1,H,6,3,0,0,31,20,37,90,2,30,32,43,104,3,4,4,5,17,0,7,5,4,25,0
2016-12-31,Chelsea,Stoke,4,2,H,7,2,0,0,63,59,28,160,2,36,34,51,107,1,10,8,3,35,0,4,3,8,13,0
2016-12-31,Leicester,West Ham,1,0,H,4,5,0,0,45,43,38,119,3,44,48,52,127,3,7,6,7,22,1,7,7,6,23,1
2016-12-31,Liverpool,Man City,1,0,H,1,2,0,0,62,70,35,192,2,58,62,33,164,3,12,13,7,28,1,3,7,13,15,0
2016-12-31,Man United,Middlesbrough,2,1,H,12,2,0,0,58,43,29,146,2,27,26,41,128,1,11,10,4,47,0,2,4,10,23,0
2016-12-31,Southampton,West Brom,1,2,A,1,3,1,0,47,43,37,140,3,34,33,38,86,0,8,4,1,18,0,5,1,4,8,0
2016-12-31,Swansea,Bournemouth,0,3,A,5,6,0,0,32,39,59,117,0,35,38,54,106,1,1,4,5,8,0,4,5,4,8,0
2017-01-01,Arsenal,Crystal Palace,2,0,H,7,4,0,0,57,63,32,156,2,26,41,52,120,0,13,9,4,29,0,1,4,9,13,1
2017-01-01,Watford,Tottenham,1,4,A,2,6,0,0,31,33,52,118,4,55,55,28,196,0,1,2,6,5,1,10,6,2,31,0
2017-01-02,Everton,Southampton,3,0,H,6,3,0,0,36,35,42,139,4,47,43,37,139,4,7,5,5,12,0,7,5,5,20,0
2017-01-02,Man City,Burnley,2,1,H,3,3,1,0,58,62,31,164,3,34,24,37,90,2,8,13,8,38,0,5,8,13,23,0
2017-01-02,Middlesbrough,Leicester,0,0,D,1,4,0,0,24,25,43,127,1,45,43,38,120,3,9,8,6,25,0,3,6,8,21,0
2017-01-02,Sunderland,Liverpool,2,2,D,5,15,0,0,30,33,46,103,3,62,68,35,186,2,2,2,6,8,1,11,6,2,24,0
2017-01-02,West Brom,Hull,3,1,H,5,6,0,0,34,32,37,84,0,22,24,56,112,4,6,3,4,15,0,6,4,3,16,0
2017-01-02,West Ham,Man United,0,2,A,2,6,1,0,41,47,53,129,3,58,42,28,153,2,6,6,6,20,0,6,6,6,20,2
2017-01-03,Bournemouth,Arsenal,3,3,D,6,4,1,0,37,41,54,109,1,60,63,29,158,2,0,1,7,10,0,9,7,1,14,0
2017-01-03,Crystal Palace,Swansea,1,2,A,3,4,0,0,26,39,51,122,0,32,38,60,118,0,6,7,7,20,0,6,7,7,21,0
2017-01-03,Stoke,Watford,2,0,H,5,2,0,0,33,34,54,106,1,30,34,56,119,4,6,3,3,8,0,3,3,3,9,1
2017-01-04,Tottenham,Chelsea,2,0,H,2,2,0,0,55,57,28,188,0,63,61,29,163,2,5,8,10,25,0,8,10,8,26,0
2017-01-14,Burnley,Southampton,1,0,H,3,5,0,0,34,25,37,92,2,47,43,38,141,4,3,2,5,6,0,6,5,2,21,0
2017-01-14,Hull,Bournemouth,3,1,H,3,6,0,0,21,24,58,113,4,35,42,57,111,2,0,1,6,4,0,3,6,1,10,0
2017-01-14,Leicester,Chelsea,0,3,A,2,3,0,0,45,41,36,119,3,60,59,30,163,2,4,4,10,16,0,10,10,4,29,0
2017-01-14,Sunderland,Stoke,1,3,A,3,6,0,0,30,33,46,102,3,33,35,54,109,1,8,7,5,19,0,5,5,7,25,1
2017-01-14,Swansea,Arsenal,0,4,A,3,6,0,0,32,38,60,120,0,61,65,30,158,2,9,7,8,19,0,6,8,7,28,1
2017-01-14,Tottenham,West Brom,4,0,H,11,0,0,0,58,59,27,188,0,36,33,36,86,0,6,6,4,18,0,6,4,6,19,0
2017-01-14,Watford,Middlesbrough,0,0,D,5,1,0,0,30,34,57,118,4,25,25,39,122,1,6,4,4,11,0,3,4,4,19,0
2017-01-14,West Ham,Crystal Palace,3,0,H,3,1,0,0,38,46,55,128,4,25,38,51,120,0,10,10,7,27,2,4,7,10,18,2
2017-01-15,Everton,Man City,4,0,H,4,5,0,0,39,36,39,137,3,58,60,32,158,4,3,2,5,11,0,9,5,2,27,0
2017-01-15,Man United,Liverpool,1,1,D,3,4,0,0,58,43,28,156,2,60,68,36,196,1,13,9,2,15,0,1,2,9,21,1
2017-01-21,Bournemouth,Watford,2,2,D,5,3,0,0,32,40,59,112,2,31,34,56,119,4,3,3,3,11,0,3,3,3,10,0
2017-01-21,Crystal Palace,Everton,0,1,A,2,8,0,0,25,37,52,117,0,42,40,37,139,3,6,5,5,19,0,6,5,5,20,1
2017-01-21,Liverpool,Swansea,2,3,A,5,3,0,0,61,67,34,191,1,29,37,64,120,0,12,9,5,27,1,3,5,9,19,0
2017-01-21,Man City,Tottenham,2,2,D,7,2,0,0,57,60,36,160,4,60,61,25,188,0,6,7,9,34,0,9,9,7,30,1
2017-01-21,Middlesbrough,West Ham,1,3,A,2,5,0,0,25,24,38,112,0,38,46,53,126,4,2,4,9,30,0,11,9,4,29,0
2017-01-21,Stoke,Man United,1,1,D,1,8,0,0,35,37,54,110,1,59,44,28,158,1,5,5,7,15,0,8,7,5,25,0
2017-01-21,West Brom,Sunderland,2,0,H,5,3,0,0,33,32,40,84,0,29,33,48,102,3,7,4,3,14,0,4,3,4,15,0
2017-01-22,Arsenal,Burnley,2,1,H,8,7,1,0,63,67,28,160,1,34,25,37,91,2,13,9,2,41,0,1,2,9,15,0
2017-01-22,Chelsea,Hull,2,0,H,5,4,0,0,62,61,29,159,2,23,27,59,111,3,15,11,2,25,0,0,2,11,15,1
2017-01-22,Southampton,Leicester,3,0,H,7,2,0,0,46,42,38,141,3,42,40,39,114,3,5,4,5,22,0,8,5,4,15,0
2017-01-31,Arsenal,Watford,1,2,A,5,6,0,0,63,67,29,165,2,32,35,56,118,4,15,15,2,40,0,0,2,15,15,0
2017-01-31,Bournemouth,Crystal Palace,0,2,A,2,4,0,0,30,39,59,113,2,25,37,52,115,0,5,3,2,11,0,2,2,3,8,0
2017-01-31,Burnley,Leicester,1,0,H,3,5,0,0,34,26,37,95,2,39,39,42,115,3,1,2,6,10,0,7,6,2,16,0
2017-01-31,Liverpool,Chelsea,1,1,D,3,2,0,0,60,68,36,189,1,64,61,27,159,2,8,8,6,29,0,5,6,8,21,0
2017-01-31,Middlesbrough,West Brom,1,1,D,3,5,0,0,25,25,40,106,0,36,34,39,89,0,5,4,6,30,1,8,6,4,34,1
2017-01-31,Sunderland,Tottenham,0,0,D,1,3,0,0,28,32,49,101,3,58,61,27,182,0,1,4,10,11,1,13,10,4,38,0
2017-01-31,Swansea,Southampton,2,1,H,5,2,0,0,32,38,63,119,0,46,43,37,144,2,3,2,6,12,1,12,6,2,28,1
2017-02-01,Man United,Hull,0,0,D,6,2,0,0,57,44,29,163,1,23,25,58,107,3,13,10,3,27,2,1,3,10,17,0
2017-02-01,Stoke,Everton,1,1,D,7,5,0,0,36,37,53,109,1,45,41,36,146,3,9,7,7,14,0,6,7,7,28,0
2017-02-01,West Ham,Man City,0,4,A,1,4,0,0,40,47,52,125,4,58,62,37,165,4,7,7,9,15,0,7,9,7,24,0
2017-02-04,Chelsea,Arsenal,3,1,H,6,5,0,0,62,58,28,153,2,60,64,31,158,2,10,5,3,21,0,4,3,5,9,3
2017-02-04,Crystal Palace,Sunderland,0,4,A,9,7,0,0,27,37,50,114,0,28,32,49,95,3,7,10,9,22,1,7,9,10,24,0
2017-02-04,Everton,Bournemouth,6,3,H,10,8,0,0,45,41,36,144,3,30,39,58,115,2,4,5,5,13,0,4,5,5,13,0
2017-02-04,Hull,Liverpool,2,0,H,4,5,0,0,24,24,55,108,2,58,65,36,186,1,7,5,8,12,1,7,8,5,35,0
2017-02-04,Southampton,West Ham,1,3,A,7,4,0,0,43,41,37,141,2,39,45,54,120,3,10,8,3,30,1,4,3,8,11,1
2017-02-04,Tottenham,Middlesbrough,1,0,H,5,0,0,0,56,58,27,177,0,26,25,37,105,0,8,9,5,30,0,5,5,9,28,0
2017-02-04,Watford,Burnley,2,1,H,7,7,0,1,35,37,53,122,4,36,27,37,94,2,0,0,2,3,0,3,2,0,4,0
2017-02-04,West Brom,Stoke,1,0,H,4,2,0,0,36,35,40,94,0,34,36,53,110,1,10,5,4,22,0,4,4,5,15,3
2017-02-05,Leicester,Man United,0,3,A,1,9,0,0,36,38,43,117,3,55,43,29,167,1,5,9,12,15,1,8,12,9,25,1
2017-02-05,Man City,Swansea,2,1,H,5,2,0,0,58,62,37,162,4,32,39,64,123,0,13,12,6,35,0,1,6,12,25,0
2017-02-11,Arsenal,Hull,2,0,H,7,4,0,1,59,62,31,157,2,27,26,53,108,2,13,14,4,40,0,1,4,14,13,1
2017-02-11,Liverpool,Tottenham,2,0,H,9,2,0,0,55,63,37,185,1,58,58,26,177,0,9,8,4,28,0,3,4,8,19,0
2017-02-11,Man United,Watford,2,0,H,11,3,0,0,58,46,26,175,1,37,38,53,124,4,12,10,5,31,0,3,5,10,21,0
2017-02-11,Middlesbrough,Everton,0,0,D,3,3,0,0,23,22,37,96,0,47,47,39,149,2,1,2,9,17,0,13,9,2,31,0
2017-02-11,Stoke,Crystal Palace,1,0,H,4,1,0,0,33,34,52,107,1,24,36,54,117,0,1,5,11,19,0,13,11,5,21,0
2017-02-11,Sunderland,Southampton,0,4,A,1,8,0,0,31,36,47,101,3,43,42,39,146,2,5,4,12,15,0,8,12,4,29,2
2017-02-11,West Ham,West Brom,2,2,D,4,3,0,0,41,45,52,117,3,39,35,38,96,0,8,9,7,24,0,5,7,9,22,0
2017-02-12,Burnley,Chelsea,1,1,D,4,2,0,0,36,28,38,97,3,65,61,28,157,2,1,3,12,10,0,13,12,3,44,1
2017-02-12,Swansea,Leicester,2,0,H,4,1,0,0,31,38,64,122,0,33,37,46,114,3,3,3,11,15,0,12,11,3,30,0
2017-02-13,Bournemouth,Man City,0,2,A,1,5,0,0,30,42,60,121,2,58,62,37,163,4,0,1,13,5,0,9,13,1,30,1
2017-02-25,Chelsea,Swansea,3,1,H,5,2,0,0,66,62,26,155,1,31,39,64,120,0,8,13,7,32,1,5,7,13,20,0
2017-02-25,Crystal Palace,Middlesbrough,1,0,H,3,4,0,0,23,36,55,112,0,23,22,37,85,0,3,3,4,19,0,6,4,3,24,0
2017-02-25,Everton,Sunderland,2,0,H,8,1,0,0,47,46,38,150,2,28,33,51,99,3,7,10,8,34,0,7,8,10,25,0
2017-02-25,Hull,Burnley,1,1,D,1,3,0,1,24,24,55,105,3,37,29,38,100,2,1,2,9,17,1,13,9,2,19,0
2017-02-25,Watford,West Ham,1,1,D,1,2,0,1,34,37,55,123,4,41,45,52,117,3,10,9,6,26,1,4,6,9,28,1
2017-02-25,West Brom,Bournemouth,2,1,H,4,4,0,0,40,37,39,95,0,27,40,61,119,2,1,2,4,8,2,7,4,2,16,0
2017-02-26,Tottenham,Stoke,4,0,H,9,3,0,0,55,55,28,171,0,36,34,48,108,1,7,11,7,28,2,7,7,11,24,0
2017-02-27,Leicester,Liverpool,3,1,H,7,7,0,0,30,35,48,108,3,55,61,37,181,1,4,6,10,19,1,10,10,6,26,0
2017-03-04,Leicester,Hull,3,1,H,5,4,0,0,32,36,47,113,2,22,24,56,102,3,4,2,2,10,1,4,2,2,15,2
2017-03-04,Liverpool,Arsenal,3,1,H,7,3,0,0,54,60,38,184,1,61,63,30,158,2,6,10,12,33,2,6,12,10,28,0
2017-03-04,Man United,Bournemouth,1,1,D,7,1,0,1,58,47,26,182,1,27,40,61,118,2,6,7,4,17,0,3,4,7,8,0
2017-03-04,Stoke,Middlesbrough,2,0,H,8,2,0,0,36,34,48,109,1,23,22,36,85,0,4,3,3,7,1,4,3,3,22,0
2017-03-04,Swansea,Burnley,3,2,H,10,4,0,0,31,40,64,121,0,38,30,38,99,3,9,3,0,16,0,0,0,3,10,0
2017-03-04,Watford,Southampton,3,4,A,4,11,0,0,35,37,53,120,3,43,43,38,148,2,2,1,3,2,1,5,3,1,18,0
2017-03-04,West Brom,Crystal Palace,0,2,A,1,4,0,0,43,39,38,98,0,25,36,54,113,0,10,8,6,18,0,4,6,8,24,0
2017-03-05,Sunderland,Man City,0,2,A,3,7,0,0,27,33,53,97,3,58,61,37,160,4,0,5,14,14,0,15,14,5,31,0
2017-03-05,Tottenham,Everton,3,2,H,7,4,0,0,55,55,28,174,0,50,48,34,158,1,9,5,3,23,0,3,3,5,18,0
2017-03-06,West Ham,Chelsea,1,2,A,2,4,0,0,39,43,52,112,4,66,61,26,156,1,4,5,8,19,0,10,8,5,27,1
2017-03-08,Man City,Stoke,0,0,D,1,2,0,0,60,62,36,162,4,39,36,44,115,1,9,12,5,26,0,6,5,12,16,0
2017-03-11,Bournemouth,West Ham,3,2,H,9,7,0,0,28,40,58,115,3,36,41,54,110,4,3,5,7,16,1,6,7,5,11,1
2017-03-11,Everton,West Brom,3,0,H,5,2,0,0,47,48,36,157,1,42,38,39,96,0,10,7,4,25,0,4,4,7,10,0
2017-03-11,Hull,Swansea,2,1,H,7,3,0,0,22,24,56,105,3,34,43,62,130,0,7,5,5,14,1,7,5,5,14,0
2017-03-12,Liverpool,Burnley,2,1,H,3,1,0,0,57,62,36,188,0,38,32,40,101,2,12,11,2,42,0,3,2,11,12,0
2017-03-18,Bournemouth,Swansea,2,0,H,6,1,0,0,31,42,58,122,3,31,41,63,124,0,7,8,4,14,0,1,4,8,13,0
2017-03-18,Crystal Palace,Watford,1,0,H,0,2,0,0,28,38,52,117,0,32,37,55,118,3,4,3,3,14,0,4,3,3,8,0
2017-03-18,Everton,Hull,4,0,H,8,0,0,1,50,50,33,157,1,25,26,56,109,3,8,7,6,25,1,5,6,7,14,0
2017-03-18,Stoke,Chelsea,1,2,A,1,7,1,0,39,35,43,114,1,68,61,25,155,1,4,5,9,13,0,10,9,5,34,0
2017-03-18,Sunderland,Burnley,0,0,D,5,3,0,0,26,32,54,95,3,35,32,42,100,2,7,6,8,28,0,7,8,6,23,0
2017-03-18,West Brom,Arsenal,3,1,H,8,2,0,0,42,38,39,93,0,58,62,33,154,2,3,3,9,9,0,12,9,3,39,0
2017-03-18,West Ham,Leicester,2,3,A,7,5,0,0,36,42,53,110,4,32,35,48,109,2,4,6,7,21,1,10,7,6,23,1
2017-03-19,Man City,Liverpool,1,1,D,3,4,0,0,58,58,36,157,4,57,62,37,186,0,3,5,11,12,0,12,11,5,25,0
2017-03-19,Middlesbrough,Man United,1,3,A,3,6,0,0,23,22,36,82,0,56,46,27,179,1,1,4,11,20,0,13,11,4,50,0
2017-03-19,Tottenham,Southampton,2,1,H,6,3,0,0,57,57,29,179,0,45,46,40,155,2,10,10,5,23,0,4,5,10,15,1
2017-04-01,Burnley,Tottenham,0,2,A,2,7,0,0,35,32,42,99,2,59,57,28,180,0,4,6,11,30,0,10,11,6,40,0
2017-04-01,Chelsea,Crystal Palace,1,2,A,11,3,0,0,71,61,23,154,0,31,39,51,114,0,12,8,3,31,1,3,3,8,17,1
2017-04-01,Hull,West Ham,2,1,H,3,4,0,0,25,26,58,107,4,33,41,54,111,4,4,4,8,19,1,10,8,4,24,0
2017-04-01,Leicester,Stoke,2,0,H,10,2,0,0,34,37,49,111,1,39,35,43,112,2,8,8,5,22,1,5,5,8,20,0
2017-04-01,Liverpool,Everton,3,1,H,6,4,0,0,57,62,37,181,0,53,54,30,159,1,9,7,2,35,0,3,2,7,11,1
2017-04-01,Man United,West Brom,0,0,D,3,1,0,0,58,48,27,179,1,44,40,39,97,0,7,6,4,25,1,7,4,6,8,1
2017-04-01,Southampton,Bournemouth,0,0,D,4,3,0,0,42,43,40,151,2,33,43,57,124,3,6,5,3,11,1,3,3,5,11,0
2017-04-01,Watford,Sunderland,1,0,H,10,3,0,0,32,37,54,117,3,24,29,52,96,3,4,3,3,16,0,4,3,3,10,0
2017-04-02,Arsenal,Man City,2,2,D,3,5,0,0,57,63,36,149,2,59,57,33,155,4,8,9,7,17,0,5,7,9,26,0
2017-04-02,Swansea,Middlesbrough,0,0,D,3,1,0,0,28,37,64,119,0,23,22,36,80,0,0,0,3,2,0,3,3,0,4,0
2017-04-04,Burnley,Stoke,1,0,H,3,2,0,0,32,31,44,98,2,36,33,44,110,2,5,3,6,20,0,8,6,3,19,0
2017-04-04,Leicester,Sunderland,2,0,H,8,3,0,0,34,36,48,113,1,21,26,53,91,3,8,7,4,24,0,5,4,7,20,0
2017-04-04,Man United,Everton,1,1,D,3,4,0,1,56,47,27,180,1,50,52,33,155,1,10,7,5,19,0,4,5,7,23,0
2017-04-04,Watford,West Brom,2,0,H,2,2,1,0,35,36,50,120,3,44,39,38,97,0,4,2,3,14,1,4,3,2,7,0
2017-04-05,Arsenal,West Ham,3,0,H,8,2,0,0,55,64,38,149,2,33,41,54,108,4,10,13,7,38,0,4,7,13,19,0
2017-04-05,Chelsea,Man City,2,1,H,4,7,0,0,70,61,24,158,0,59,57,33,157,4,5,5,9,15,1,8,9,5,30,3
2017-04-05,Hull,Middlesbrough,4,2,H,5,4,0,0,27,28,59,104,4,23,21,35,75,0,3,3,5,15,0,6,5,3,20,1
2017-04-05,Liverpool,Bournemouth,2,2,D,8,2,0,0,59,64,37,184,0,34,42,54,127,3,6,6,5,11,0,3,5,6,15,0
2017-04-05,Southampton,Crystal Palace,3,1,H,9,3,0,0,40,39,38,148,2,31,39,51,113,0,9,8,6,20,0,6,6,8,20,0
2017-04-05,Swansea,Tottenham,1,3,A,1,8,0,0,28,36,63,121,0,62,58,26,181,0,1,6,14,14,0,13,14,6,51,0
2017-04-08,Bournemouth,Chelsea,1,3,A,1,5,0,0,35,43,53,126,3,72,62,24,158,0,3,2,7,12,0,6,7,2,14,0
2017-04-08,Man City,Hull,3,1,H,7,1,0,0,58,57,34,159,4,27,30,60,104,4,13,12,3,26,1,1,3,12,18,0
2017-04-08,Middlesbrough,Burnley,0,0,D,5,2,0,0,23,22,37,73,0,35,32,43,98,2,0,0,1,2,0,3,1,0,4,0
2017-04-08,Stoke,Liverpool,1,2,A,4,4,0,0,35,32,44,111,2,57,62,36,185,0,3,8,11,19,0,12,11,8,22,0
2017-04-08,Tottenham,Watford,4,0,H,6,2,0,0,65,60,22,184,0,37,36,48,116,4,13,10,3,37,0,1,3,10,7,1
2017-04-08,West Brom,Southampton,0,1,A,6,3,0,0,41,38,40,96,0,40,40,38,155,2,8,3,4,9,0,5,4,3,14,1
2017-04-08,West Ham,Swansea,1,0,H,6,1,0,0,33,40,55,107,4,25,36,66,113,0,8,9,7,28,0,5,7,9,20,1
2017-04-09,Everton,Leicester,4,2,H,7,4,0,0,50,52,33,153,2,36,37,47,116,1,5,9,10,19,0,8,10,9,22,0
2017-04-09,Sunderland,Man United,0,3,A,4,9,1,0,20,24,53,90,3,57,46,25,181,1,4,4,10,19,1,10,10,4,35,0
2017-04-10,Crystal Palace,Arsenal,3,0,H,6,3,0,0,31,39,50,112,0,57,65,36,155,2,1,4,9,15,1,13,9,4,30,0
2017-04-15,Crystal Palace,Leicester,2,2,D,4,2,0,0,34,42,49,114,0,36,38,49,115,1,6,4,5,23,0,9,5,4,16,0
2017-04-15,Everton,Burnley,3,1,H,7,6,0,0,50,54,34,153,2,33,30,43,98,2,9,7,4,49,0,6,4,7,20,2
2017-04-15,Southampton,Man City,0,3,A,1,5,0,0,40,37,37,153,2,58,58,34,162,4,4,6,11,25,0,10,11,6,29,1
2017-04-15,Stoke,Hull,3,1,H,4,3,0,0,35,32,42,112,2,24,29,63,101,4,11,5,1,16,0,2,1,5,11,1
2017-04-15,Sunderland,West Ham,2,2,D,4,3,0,1,20,23,54,91,4,33,40,55,111,4,2,3,6,16,1,11,6,3,24,0
2017-04-15,Tottenham,Bournemouth,4,0,H,14,1,0,0,67,63,21,186,0,35,44,55,122,2,7,8,1,21,0,1,1,8,4,0
2017-04-15,Watford,Swansea,1,0,H,7,4,0,0,36,35,51,117,3,25,36,65,111,0,4,1,1,10,1,4,1,1,10,0
2017-04-16,Man United,Chelsea,2,0,H,3,0,0,0,57,46,24,185,1,72,63,24,157,0,3,2,7,23,0,9,7,2,20,1
2017-04-16,West Brom,Liverpool,0,1,A,2,2,0,0,41,37,39,98,0,60,64,35,184,0,3,5,7,12,0,9,7,5,30,0
2017-04-17,Middlesbrough,Arsenal,1,2,A,5,4,0,0,23,21,36,76,0,54,61,39,151,2,6,4,5,19,1,6,5,4,40,0
2017-04-22,Bournemouth,Middlesbrough,4,0,H,10,2,0,1,34,43,58,120,2,20,20,37,78,0,0,0,2,3,0,3,2,0,3,0
2017-04-22,Hull,Watford,2,0,H,3,2,1,0,24,30,65,102,4,39,35,49,122,3,0,0,1,2,0,3,1,0,0,0
2017-04-22,Swansea,Stoke,2,0,H,6,3,0,0,25,35,64,112,0,38,35,42,115,2,4,6,8,20,0,10,8,6,17,1
2017-04-22,West Ham,Everton,0,0,D,3,0,0,0,34,41,54,112,5,50,56,35,151,2,4,6,9,19,0,10,9,6,27,1
2017-04-23,Burnley,Man United,0,2,A,0,6,0,0,33,31,43,104,2,57,45,23,181,1,5,2,6,14,0,8,6,2,40,1
2017-04-23,Liverpool,Crystal Palace,1,2,A,1,3,0,0,62,64,34,183,0,35,44,50,116,0,6,9,11,23,1,9,11,9,25,0
2017-04-25,Chelsea,Southampton,4,2,H,7,4,0,0,69,61,25,153,0,39,36,39,148,2,8,7,6,22,0,5,6,7,14,1
2017-04-26,Arsenal,Leicester,1,0,H,5,3,0,0,57,60,36,150,2,36,40,51,116,1,11,10,5,35,0,2,5,10,18,1
2017-04-26,Crystal Palace,Tottenham,0,1,A,1,4,0,0,37,45,50,114,0,67,66,21,195,0,4,3,6,20,0,10,6,3,30,0
2017-04-26,Middlesbrough,Sunderland,1,0,H,2,4,0,0,19,20,41,78,1,21,24,54,90,4,5,7,9,28,0,8,9,7,32,0
2017-04-27,Man City,Man United,0,0,D,6,1,0,1,58,57,33,161,4,57,45,23,182,1,7,5,6,18,0,7,6,5,16,1
2017-04-29,Crystal Palace,Burnley,0,2,A,5,3,0,0,34,43,50,111,0,32,30,44,102,2,4,5,5,12,0,4,5,5,14,0
2017-04-29,Southampton,Hull,0,0,D,2,1,0,0,39,38,41,151,2,26,31,64,102,5,12,9,3,28,0,3,3,9,13,0
2017-04-29,Stoke,West Ham,0,0,D,4,4,0,0,38,35,40,116,2,35,39,50,111,5,7,6,5,19,0,4,5,6,23,0
2017-04-29,Sunderland,Bournemouth,0,1,A,5,7,0,0,20,23,54,92,4,34,46,58,125,2,4,3,4,11,2,4,4,3,17,0
2017-04-29,West Brom,Leicester,0,1,A,4,1,0,0,40,37,40,98,0,33,38,51,113,1,7,9,9,22,0,7,9,9,21,0
2017-04-30,Everton,Chelsea,0,3,A,4,5,0,0,48,53,35,142,2,69,62,27,150,0,4,9,16,24,1,10,16,9,33,0
2017-04-30,Man United,Swansea,1,1,D,6,4,0,0,55,44,23,174,2,27,35,62,116,0,6,8,8,21,0,9,8,8,19,0
2017-04-30,Middlesbrough,Man City,2,2,D,6,4,0,0,22,20,39,76,1,56,54,32,162,4,7,12,6,36,0,7,6,12,42,1
2017-04-30,Tottenham,Arsenal,2,0,H,11,4,0,0,69,66,20,195,0,59,61,36,151,2,7,7,6,30,0,4,6,7,19,1
2017-05-01,Watford,Liverpool,0,1,A,2,8,0,0,39,34,48,118,3,59,61,35,173,0,3,4,13,24,0,12,13,4,49,0
2017-05-05,West Ham,Tottenham,1,0,H,5,5,0,0,36,37,46,110,5,69,64,20,198,0,4,6,10,19,2,10,10,6,32,1
2017-05-06,Bournemouth,Stoke,2,2,D,2,3,0,0,37,47,54,130,2,39,34,36,116,2,3,3,5,10,0,6,5,3,17,0
2017-05-06,Burnley,West Brom,2,2,D,4,3,0,0,35,32,41,103,2,40,37,40,100,0,1,2,10,9,0,7,10,2,17,0
2017-05-06,Hull,Sunderland,0,2,A,6,5,0,0,27,30,60,101,4,20,23,52,95,4,10,7,5,28,0,4,5,7,14,4
2017-05-06,Leicester,Watford,3,0,H,5,7,0,0,36,38,47,111,1,36,30,47,112,3,6,4,3,15,0,3,3,4,11,0
2017-05-06,Man City,Crystal Palace,5,0,H,12,2,0,0,54,54,33,160,4,31,39,51,108,0,12,11,3,22,0,3,3,11,11,0
2017-05-06,Swansea,Everton,1,0,H,4,2,0,0,28,36,62,117,0,45,50,37,140,2,7,4,3,14,1,4,3,4,21,1
2017-05-07,Arsenal,Man United,2,0,H,4,4,0,0,56,58,37,148,2,56,44,22,177,2,5,8,7,23,0,8,7,8,21,0
2017-05-07,Liverpool,Southampton,0,0,D,8,0,0,0,59,60,34,176,0,39,37,40,146,2,8,7,5,22,0,5,5,7,19,1
2017-05-08,Chelsea,Middlesbrough,3,0,H,7,1,0,0,71,63,25,148,0,23,21,38,82,1,15,11,0,41,0,0,0,11,17,0
2017-05-10,Southampton,Arsenal,0,2,A,3,4,0,0,40,36,38,141,2,56,58,36,150,2,7,7,3,20,0,7,3,7,31,0
2017-05-12,Everton,Watford,1,0,H,6,2,0,0,45,50,37,140,2,33,27,49,114,3,8,10,7,23,0,5,7,10,27,0
2017-05-12,West Brom,Chelsea,0,1,A,2,5,0,0,38,35,40,97,0,74,65,23,151,0,4,7,8,19,1,10,8,7,20,2
2017-05-13,Bournemouth,Burnley,2,1,H,6,3,0,0,35,48,56,131,2,33,32,43,103,2,0,2,3,4,0,3,3,2,7,0
2017-05-13,Man City,Leicester,2,1,H,5,4,0,0,54,55,33,160,3,36,38,47,110,1,7,6,7,26,0,7,7,6,20,0
2017-05-13,Middlesbrough,Southampton,1,2,A,3,4,0,0,23,20,39,81,1,37,35,40,138,2,7,7,7,44,0,7,7,7,29,1
