Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HR,AR,HomeTeamPointLast5,HomeTeamGoalScoredLast5,HomeTeamGoalConcededLast5,HomeTeamShotTargetLast5,HomeTeamRedLast5,AwayTeamPointLast5,AwayTeamGoalScoredLast5,AwayTeamGoalConcededLast5,AwayTeamShotTargetLast5,AwayTeamRedLast5,HomeTeamPointH2HLast5,HomeTeamGoalScoredH2HLast5,HomeTeamGoalConcededH2HLast5,HomeTeamShotTargetH2HLast5,HomeTeamRedH2HLast5,AwayTeamPointH2HLast5,AwayTeamGoalScoredH2HLast5,AwayTeamGoalConcededH2HLast5,AwayTeamShotTargetH2HLast5,AwayTeamRedH2HLast5
2016-12-31,Swansea,Bournemouth,0,3,A,5,6,0,0,3,5,15,18,0,6,8,12,23,0,1,4,5,8,0,4,5,4,8,0
2017-01-01,Arsenal,Crystal Palace,2,0,H,7,4,0,0,9,11,6,31,0,5,8,7,19,0,13,9,4,29,0,1,4,9,13,1
2017-01-01,Watford,Tottenham,1,4,A,2,6,0,0,4,5,9,20,1,12,14,3,42,0,1,2,6,5,1,10,6,2,31,0
2017-01-02,Everton,Southampton,3,0,H,6,3,0,0,7,8,7,19,1,7,6,7,18,2,7,5,5,12,0,7,5,5,20,0
2017-01-02,Man City,Burnley,2,1,H,3,3,1,0,9,9,6,24,0,9,9,6,21,0,8,13,8,38,0,5,8,13,23,0
2017-01-02,Middlesbrough,Leicester,0,0,D,1,4,0,0,3,4,7,13,0,7,7,7,24,1,9,8,6,25,0,3,6,8,21,0
2017-01-02,Sunderland,Liverpool,2,2,D,5,15,0,0,3,3,11,16,0,13,11,3,18,0,2,2,6,8,1,11,6,2,24,0
2017-01-02,West Brom,Hull,3,1,H,5,6,0,0,6,5,6,10,0,2,5,12,23,0,6,3,4,15,0,6,4,3,16,0
2017-01-02,West Ham,Man United,0,2,A,2,6,1,0,10,8,4,28,0,15,10,3,37,0,6,6,6,20,0,6,6,6,20,2
2017-01-03,Bournemouth,Arsenal,3,3,D,6,4,1,0,6,7,9,21,0,9,8,5,28,0,0,1,7,10,0,9,7,1,14,0
2017-01-03,Crystal Palace,Swansea,1,2,A,3,4,0,0,2,5,9,19,0,3,5,13,23,0,6,7,7,20,0,6,7,7,21,0
2017-01-03,Stoke,Watford,2,0,H,5,2,0,0,2,6,13,19,1,4,5,10,17,0,6,3,3,8,0,3,3,3,9,1
2017-01-04,Tottenham,Chelsea,2,0,H,2,2,0,0,12,13,4,33,0,15,10,2,25,0,5,8,10,25,0,8,10,8,26,0
2017-01-14,Burnley,Southampton,1,0,H,3,5,0,0,6,7,6,17,0,4,5,10,18,2,3,2,5,6,0,6,5,2,21,0
2017-01-14,Hull,Bournemouth,3,1,H,3,6,0,0,1,3,12,23,0,7,8,9,23,1,0,1,6,4,0,3,6,1,10,0
2017-01-14,Leicester,Chelsea,0,3,A,2,3,0,0,5,3,5,22,1,12,9,4,25,0,4,4,10,16,0,10,10,4,29,0
2017-01-14,Sunderland,Stoke,1,3,A,3,6,0,0,4,5,10,19,0,5,7,10,19,1,8,7,5,19,0,5,5,7,25,1
2017-01-14,Swansea,Arsenal,0,4,A,3,6,0,0,3,4,14,22,0,7,8,7,26,0,9,7,8,19,0,6,8,7,28,1
2017-01-14,Tottenham,West Brom,4,0,H,11,0,0,0,15,15,3,31,0,9,8,6,14,0,6,6,4,18,0,6,4,6,19,0
2017-01-14,Watford,Middlesbrough,0,0,D,5,1,0,0,1,2,10,13,0,4,4,6,12,0,6,4,4,11,0,3,4,4,19,0
2017-01-14,West Ham,Crystal Palace,3,0,H,3,1,0,0,9,6,4,27,1,1,3,8,16,0,10,10,7,27,2,4,7,10,18,2
2017-01-15,Everton,Man City,4,0,H,4,5,0,0,10,9,4,21,1,12,9,3,23,1,3,2,5,11,0,9,5,2,27,0
2017-01-15,Man United,Liverpool,1,1,D,3,4,0,0,15,11,3,38,0,13,11,3,30,0,13,9,2,15,0,1,2,9,21,1
2017-01-21,Bournemouth,Watford,2,2,D,5,3,0,0,4,8,12,26,1,2,2,8,16,0,3,3,3,11,0,3,3,3,10,0
2017-01-21,Crystal Palace,Everton,0,1,A,2,8,0,0,1,2,9,14,0,10,11,3,21,0,6,5,5,19,0,6,5,5,20,1
2017-01-21,Liverpool,Swansea,2,3,A,5,3,0,0,11,9,4,30,0,3,3,15,21,0,12,9,5,27,1,3,5,9,19,0
2017-01-21,Man City,Tottenham,2,2,D,7,2,0,0,9,7,7,21,1,15,16,3,33,0,6,7,9,34,0,9,9,7,30,1
2017-01-21,Middlesbrough,West Ham,1,3,A,2,5,0,0,5,4,3,10,0,9,8,4,23,1,2,4,9,30,0,11,9,4,29,0
2017-01-21,Stoke,Man United,1,1,D,1,8,0,0,7,10,11,22,0,13,10,3,35,0,5,5,7,15,0,8,7,5,25,0
2017-01-21,West Brom,Sunderland,2,0,H,5,3,0,0,6,5,9,10,0,4,6,12,19,0,7,4,3,14,0,4,3,4,15,0
2017-01-22,Arsenal,Burnley,2,1,H,8,7,1,0,10,11,5,29,0,9,8,5,18,0,13,9,2,41,0,1,2,9,15,0
2017-01-22,Chelsea,Hull,2,0,H,5,4,0,0,12,11,4,22,0,4,6,10,21,0,15,11,2,25,0,0,2,11,15,1
2017-01-22,Southampton,Leicester,3,0,H,7,2,0,0,3,5,11,19,2,5,3,7,20,1,5,4,5,22,0,8,5,4,15,0
2017-01-31,Arsenal,Watford,1,2,A,5,6,0,0,13,12,4,36,1,3,4,9,15,0,15,15,2,40,0,0,2,15,15,0
2017-01-31,Bournemouth,Crystal Palace,0,2,A,2,4,0,0,5,9,11,26,1,1,2,9,14,0,5,3,2,11,0,2,2,3,8,0
2017-01-31,Burnley,Leicester,1,0,H,3,5,0,0,9,8,5,23,0,4,1,8,14,0,1,2,6,10,0,7,6,2,16,0
2017-01-31,Liverpool,Chelsea,1,1,D,3,2,0,0,8,10,7,31,0,12,12,4,21,0,8,8,6,29,0,5,6,8,21,0
2017-01-31,Middlesbrough,West Brom,1,1,D,3,5,0,0,2,2,6,8,0,9,7,7,14,0,5,4,6,30,1,8,6,4,34,1
2017-01-31,Sunderland,Tottenham,0,0,D,1,3,0,0,1,5,14,18,0,13,16,4,26,0,1,4,10,11,1,13,10,4,38,0
2017-01-31,Swansea,Southampton,2,1,H,5,2,0,0,6,6,14,22,0,3,5,10,18,2,3,2,6,12,1,12,6,2,28,1
2017-02-01,Man United,Hull,0,0,D,6,2,0,0,11,9,4,38,0,4,6,11,20,0,13,10,3,27,2,1,3,10,17,0
2017-02-01,Stoke,Everton,1,1,D,7,5,0,0,7,9,10,16,0,13,12,2,28,0,9,7,7,14,0,6,7,7,28,0
2017-02-01,West Ham,Man City,0,4,A,1,4,0,0,9,10,5,22,1,7,7,8,23,1,7,7,9,15,0,7,9,7,24,0
2017-02-04,Chelsea,Arsenal,3,1,H,6,5,0,0,10,10,5,19,0,10,12,6,30,1,10,5,3,21,0,4,3,5,9,3
2017-02-04,Crystal Palace,Sunderland,0,4,A,9,7,0,0,3,3,8,14,0,2,4,11,15,0,7,10,9,22,1,7,9,10,24,0
2017-02-04,Everton,Bournemouth,6,3,H,10,8,0,0,11,11,3,30,0,5,9,10,25,1,4,5,5,13,0,4,5,5,13,0
2017-02-04,Hull,Liverpool,2,0,H,4,5,0,0,5,6,8,19,0,6,7,7,28,0,7,5,8,12,1,7,8,5,35,0
2017-02-04,Southampton,West Ham,1,3,A,7,4,0,0,3,5,8,18,1,6,6,8,16,1,10,8,3,30,1,4,3,8,11,1
2017-02-04,Tottenham,Middlesbrough,1,0,H,5,0,0,0,11,12,3,24,0,3,3,6,9,0,8,9,5,30,0,5,5,9,28,0
2017-02-04,Watford,Burnley,2,1,H,7,7,0,1,5,5,9,18,0,9,8,5,22,0,0,0,2,3,0,3,2,0,4,0
2017-02-04,West Brom,Stoke,1,0,H,4,2,0,0,10,8,7,18,0,8,9,7,21,0,10,5,4,22,0,4,4,5,15,3
2017-02-05,Leicester,Man United,0,3,A,1,9,0,0,4,1,7,17,0,9,6,3,35,0,5,9,12,15,1,8,12,9,25,1
2017-02-05,Man City,Swansea,2,1,H,5,2,0,0,7,8,8,21,1,9,7,11,20,0,13,12,6,35,0,1,6,12,25,0
2017-02-11,Arsenal,Hull,2,0,H,7,4,0,1,7,11,9,28,1,7,6,6,19,0,13,14,4,40,0,1,4,14,13,1
2017-02-11,Liverpool,Tottenham,2,0,H,9,2,0,0,3,6,9,32,0,11,9,2,23,0,9,8,4,28,0,3,4,8,19,0
2017-02-11,Man United,Watford,2,0,H,11,3,0,0,9,7,2,32,0,8,6,6,23,0,12,10,5,31,0,3,5,10,21,0
2017-02-11,Middlesbrough,Everton,0,0,D,3,3,0,0,3,2,5,7,0,13,15,4,33,0,1,2,9,17,0,13,9,2,31,0
2017-02-11,Stoke,Crystal Palace,1,0,H,4,1,0,0,8,7,4,21,0,3,3,10,19,0,1,5,11,19,0,13,11,5,21,0
2017-02-11,Sunderland,Southampton,0,4,A,1,8,0,0,5,7,7,19,0,3,5,9,24,0,5,4,12,15,0,8,12,4,29,2
2017-02-11,West Ham,West Brom,2,2,D,4,3,0,0,9,9,8,15,1,10,7,6,19,0,8,9,7,24,0,5,7,9,22,0
2017-02-12,Burnley,Chelsea,1,1,D,4,2,0,0,6,5,6,23,1,10,9,4,18,0,1,3,12,10,0,13,12,3,44,1
2017-02-12,Swansea,Leicester,2,0,H,4,1,0,0,9,8,10,17,0,1,0,10,14,0,3,3,11,15,0,12,11,3,30,0
2017-02-13,Bournemouth,Man City,0,2,A,1,5,0,0,2,9,16,27,1,10,10,8,24,1,0,1,13,5,0,9,13,1,30,1
2017-02-25,Chelsea,Swansea,3,1,H,5,2,0,0,11,10,3,18,0,9,8,9,17,0,8,13,7,32,1,5,7,13,20,0
2017-02-25,Crystal Palace,Middlesbrough,1,0,H,3,4,0,0,3,2,9,17,0,3,2,5,9,0,3,3,4,19,0,6,4,3,24,0
2017-02-25,Everton,Sunderland,2,0,H,8,1,0,0,11,12,4,30,0,4,5,9,15,0,7,10,8,34,0,7,8,10,25,0
2017-02-25,Hull,Burnley,1,1,D,1,3,0,1,7,5,5,17,1,7,5,5,24,1,1,2,9,17,1,13,9,2,19,0
2017-02-25,Watford,West Ham,1,1,D,1,2,0,1,8,6,6,24,0,10,11,8,17,0,10,9,6,26,1,4,6,9,28,1
2017-02-25,West Brom,Bournemouth,2,1,H,4,4,0,0,8,6,7,17,0,1,6,15,22,0,1,2,4,8,2,7,4,2,16,0
2017-02-26,Tottenham,Stoke,4,0,H,9,3,0,0,8,7,4,23,0,8,6,4,20,0,7,11,7,28,2,7,7,11,24,0
2017-02-27,Leicester,Liverpool,3,1,H,7,7,0,0,0,0,12,11,0,5,6,7,26,0,4,6,10,19,1,10,10,6,26,0
2017-03-04,Leicester,Hull,3,1,H,5,4,0,0,3,3,10,16,0,5,3,5,15,1,4,2,2,10,1,4,2,2,15,2
2017-03-04,Liverpool,Arsenal,3,1,H,7,3,0,0,4,6,9,29,0,9,10,6,31,1,6,10,12,33,2,6,12,10,28,0
2017-03-04,Man United,Bournemouth,1,1,D,7,1,0,1,9,7,2,37,0,1,6,14,20,0,6,7,4,17,0,3,4,7,8,0
2017-03-04,Stoke,Middlesbrough,2,0,H,8,2,0,0,5,3,7,17,0,2,2,6,12,0,4,3,3,7,1,4,3,3,22,0
2017-03-04,Swansea,Burnley,3,2,H,10,4,0,0,9,9,8,16,0,5,5,6,24,2,9,3,0,16,0,0,0,3,10,0
2017-03-04,Watford,Southampton,3,4,A,4,11,0,0,8,7,7,20,0,6,9,6,29,0,2,1,3,2,1,5,3,1,18,0
2017-03-04,West Brom,Crystal Palace,0,2,A,1,4,0,0,11,8,4,21,0,6,3,6,19,0,10,8,6,18,0,4,6,8,24,0
2017-03-05,Sunderland,Man City,0,2,A,3,7,0,0,4,4,8,13,0,10,10,7,26,0,0,5,14,14,0,15,14,5,31,0
2017-03-05,Tottenham,Everton,3,2,H,7,4,0,0,8,7,4,21,0,11,10,4,34,0,9,5,3,23,0,3,3,5,18,0
2017-03-06,West Ham,Chelsea,1,2,A,2,4,0,0,8,9,9,16,1,11,10,4,20,0,4,5,8,19,0,10,8,5,27,1
2017-03-08,Man City,Stoke,0,0,D,1,2,0,0,13,12,3,28,0,7,4,6,24,0,9,12,5,26,0,6,5,12,16,0
2017-03-11,Bournemouth,West Ham,3,2,H,9,7,0,0,1,5,13,16,1,5,7,10,13,1,3,5,7,16,1,6,7,5,11,1
2017-03-11,Everton,West Brom,3,0,H,5,2,0,0,8,11,7,30,0,8,6,6,17,0,10,7,4,25,0,4,4,7,10,0
2017-03-11,Hull,Swansea,2,1,H,7,3,0,0,5,4,6,15,1,9,9,8,23,0,7,5,5,14,1,7,5,5,14,0
2017-03-12,Liverpool,Burnley,2,1,H,3,1,0,0,7,7,7,31,0,5,6,7,21,2,12,11,2,42,0,3,2,11,12,0
2017-03-18,Bournemouth,Swansea,2,0,H,6,1,0,0,4,8,13,23,1,6,8,9,21,0,7,8,4,14,0,1,4,8,13,0
2017-03-18,Crystal Palace,Watford,1,0,H,0,2,0,0,9,5,5,21,0,7,8,9,21,0,4,3,3,14,0,4,3,3,8,0
2017-03-18,Everton,Hull,4,0,H,8,0,0,1,10,13,6,30,0,7,6,7,20,1,8,7,6,25,1,5,6,7,14,0
2017-03-18,Stoke,Chelsea,1,2,A,1,7,1,0,7,3,5,19,0,11,10,5,19,0,4,5,9,13,0,10,9,5,34,0
2017-03-18,Sunderland,Burnley,0,0,D,5,3,0,0,4,4,8,13,0,2,6,9,19,2,7,6,8,28,0,7,8,6,23,0
2017-03-18,West Brom,Arsenal,3,1,H,8,2,0,0,7,5,8,14,0,6,7,9,28,1,3,3,9,9,0,12,9,3,39,0
2017-03-18,West Ham,Leicester,2,3,A,7,5,0,0,5,9,9,19,1,6,6,8,19,0,4,6,7,21,1,10,7,6,23,1
2017-03-19,Man City,Liverpool,1,1,D,3,4,0,0,13,10,1,22,0,9,8,7,31,0,3,5,11,12,0,12,11,5,25,0
2017-03-19,Middlesbrough,Man United,1,3,A,3,6,0,0,2,1,5,12,0,9,7,2,41,0,1,4,11,20,0,13,11,4,50,0
2017-03-19,Tottenham,Southampton,2,1,H,6,3,0,0,10,8,4,26,0,9,13,8,35,0,10,10,5,23,0,4,5,10,15,1
2017-04-01,Burnley,Tottenham,0,2,A,2,7,0,0,3,5,7,15,1,12,10,5,29,0,4,6,11,30,0,10,11,6,40,0
2017-04-01,Chelsea,Crystal Palace,1,2,A,11,3,0,0,13,11,5,24,0,9,4,5,17,0,12,8,3,31,1,3,3,8,17,1
2017-04-01,Hull,West Ham,2,1,H,3,4,0,0,4,4,11,16,2,2,8,11,22,1,4,4,8,19,1,10,8,4,24,0
2017-04-01,Leicester,Stoke,2,0,H,10,2,0,0,9,9,9,19,0,7,4,6,18,1,8,8,5,22,1,5,5,8,20,0
2017-04-01,Liverpool,Everton,3,1,H,6,4,0,0,10,9,6,30,0,10,11,3,28,0,9,7,2,35,0,3,2,7,11,1
2017-04-01,Man United,West Brom,0,0,D,3,1,0,0,11,9,2,39,0,7,7,9,18,0,7,6,4,25,1,7,4,6,8,1
2017-04-01,Southampton,Bournemouth,0,0,D,4,3,0,0,6,11,10,31,0,7,7,7,21,1,6,5,3,11,1,3,3,5,11,0
2017-04-01,Watford,Sunderland,1,0,H,10,3,0,0,4,6,9,17,0,4,4,8,17,0,4,3,3,16,0,4,3,3,10,0
2017-04-02,Arsenal,Man City,2,2,D,3,5,0,0,3,6,11,22,0,11,7,2,21,0,8,9,7,17,0,5,7,9,26,0
2017-04-02,Swansea,Middlesbrough,0,0,D,3,1,0,0,6,7,9,20,0,1,1,7,12,0,0,0,3,2,0,3,3,0,4,0
2017-04-04,Burnley,Stoke,1,0,H,3,2,0,0,2,4,8,13,1,4,3,8,16,1,5,3,6,20,0,8,6,3,19,0
2017-04-04,Leicester,Sunderland,2,0,H,8,3,0,0,12,11,6,28,0,1,0,9,13,0,8,7,4,24,0,5,4,7,20,0
2017-04-04,Man United,Everton,1,1,D,3,4,0,1,11,9,2,36,0,9,12,6,29,0,10,7,5,19,0,4,5,7,23,0
2017-04-04,Watford,West Brom,2,0,H,2,2,1,0,4,5,8,20,0,7,5,7,16,0,4,2,3,14,1,4,3,2,7,0
2017-04-05,Arsenal,West Ham,3,0,H,8,2,0,0,4,7,11,20,0,1,7,11,22,1,10,13,7,38,0,4,7,13,19,0
2017-04-05,Chelsea,Man City,2,1,H,4,7,0,0,10,9,6,29,0,9,7,3,21,0,5,5,9,15,1,8,9,5,30,3
2017-04-05,Hull,Middlesbrough,4,2,H,5,4,0,0,7,6,10,15,1,2,1,6,13,0,3,3,5,15,0,6,5,3,20,1
2017-04-05,Liverpool,Bournemouth,2,2,D,8,2,0,0,10,10,7,27,0,8,7,5,23,1,6,6,5,11,0,3,5,6,15,0
2017-04-05,Southampton,Crystal Palace,3,1,H,9,3,0,0,7,10,8,33,0,12,6,2,11,0,9,8,6,20,0,6,6,8,20,0
2017-04-05,Swansea,Tottenham,1,3,A,1,8,0,0,4,5,9,19,0,12,11,5,31,0,1,6,14,14,0,13,14,6,51,0
2017-04-08,Bournemouth,Chelsea,1,3,A,1,5,0,0,9,8,5,21,1,12,10,6,31,0,3,2,7,12,0,6,7,2,14,0
2017-04-08,Man City,Hull,3,1,H,7,1,0,0,6,6,5,23,0,9,9,11,19,1,13,12,3,26,1,1,3,12,18,0
2017-04-08,Middlesbrough,Burnley,0,0,D,5,2,0,0,1,3,10,14,0,4,4,7,13,0,0,0,1,2,0,3,1,0,4,0
2017-04-08,Stoke,Liverpool,1,2,A,4,4,0,0,4,3,5,15,1,11,11,6,28,0,3,8,11,19,0,12,11,8,22,0
2017-04-08,Tottenham,Watford,4,0,H,6,2,0,0,15,14,4,37,0,7,7,6,19,1,13,10,3,37,0,1,3,10,7,1
2017-04-08,West Brom,Southampton,0,1,A,6,3,0,0,4,3,8,14,0,10,12,6,35,0,8,3,4,9,0,5,4,3,14,1
2017-04-08,West Ham,Swansea,1,0,H,6,1,0,0,0,6,13,22,0,4,5,9,18,0,8,9,7,28,0,5,7,9,20,1
2017-04-09,Everton,Leicester,4,2,H,7,4,0,0,7,11,7,25,1,15,13,4,35,0,5,9,10,19,0,8,10,9,22,0
2017-04-09,Sunderland,Man United,0,3,A,4,9,1,0,1,0,7,15,0,9,7,3,30,0,4,4,10,19,1,10,10,4,35,0
2017-04-10,Crystal Palace,Arsenal,3,0,H,6,3,0,0,12,7,4,13,0,7,9,8,23,0,1,4,9,15,1,13,9,4,30,0
2017-04-15,Crystal Palace,Leicester,2,2,D,4,2,0,0,12,9,4,16,0,12,12,7,32,0,6,4,5,23,0,9,5,4,16,0
2017-04-15,Everton,Burnley,3,1,H,7,6,0,0,10,13,6,28,1,5,2,4,11,0,9,7,4,49,0,6,4,7,20,2
2017-04-15,Southampton,Man City,0,3,A,1,5,0,0,10,9,6,30,0,6,7,6,23,0,4,6,11,25,0,10,11,6,29,1
2017-04-15,Stoke,Hull,3,1,H,4,3,0,0,1,2,7,11,1,9,9,11,16,1,11,5,1,16,0,2,1,5,11,1
2017-04-15,Sunderland,West Ham,2,2,D,4,3,0,1,1,0,8,18,1,3,6,11,26,0,2,3,6,16,1,11,6,3,24,0
2017-04-15,Tottenham,Bournemouth,4,0,H,14,1,0,0,15,14,4,34,0,8,8,7,21,0,7,8,1,21,0,1,1,8,4,0
2017-04-15,Watford,Swansea,1,0,H,7,4,0,0,6,6,9,20,1,1,2,8,9,0,4,1,1,10,1,4,1,1,10,0
2017-04-16,Man United,Chelsea,2,0,H,3,0,0,0,9,8,3,28,0,12,10,6,31,0,3,2,7,23,0,9,7,2,20,1
2017-04-16,West Brom,Liverpool,0,1,A,2,2,0,0,4,3,7,19,0,11,10,6,25,0,3,5,7,12,0,9,7,5,30,0
2017-04-17,Middlesbrough,Arsenal,1,2,A,5,4,0,0,2,3,9,15,0,4,7,11,19,0,6,4,5,19,1,6,5,4,40,0
2017-04-22,Bournemouth,Middlesbrough,4,0,H,10,2,0,1,5,5,9,13,0,2,4,9,18,0,0,0,2,3,0,3,2,0,3,0
2017-04-22,Hull,Watford,2,0,H,3,2,1,0,6,8,13,12,1,9,4,5,23,1,0,0,1,2,0,3,1,0,0,0
2017-04-22,Swansea,Stoke,2,0,H,6,3,0,0,1,1,7,10,0,3,5,8,13,1,4,6,8,20,0,10,8,6,17,1
2017-04-22,West Ham,Everton,0,0,D,3,0,0,0,4,6,10,22,1,10,13,7,30,1,4,6,9,19,0,10,9,6,27,1
2017-04-23,Burnley,Man United,0,2,A,0,6,0,0,5,2,5,16,0,11,9,2,24,0,5,2,6,14,0,8,6,2,40,1
2017-04-23,Liverpool,Crystal Palace,1,2,A,1,3,0,0,11,9,5,24,0,10,9,6,16,0,6,9,11,23,1,9,11,9,25,0
2017-04-25,Chelsea,Southampton,4,2,H,7,4,0,0,9,8,7,27,0,7,5,6,20,0,8,7,6,22,0,5,6,7,14,1
2017-04-26,Arsenal,Leicester,1,0,H,5,3,0,0,7,8,9,20,0,10,11,8,29,0,11,10,5,35,0,2,5,10,18,1
2017-04-26,Crystal Palace,Tottenham,0,1,A,1,4,0,0,10,10,7,19,0,15,15,2,41,0,4,3,6,20,0,10,6,3,30,0
2017-04-26,Middlesbrough,Sunderland,1,0,H,2,4,0,0,2,3,10,17,1,2,2,8,19,1,5,7,9,28,0,8,9,7,32,0
2017-04-27,Man City,Man United,0,0,D,6,1,0,1,8,10,6,27,0,11,8,1,24,0,7,5,6,18,0,7,6,5,16,1
2017-04-29,Crystal Palace,Burnley,0,2,A,5,3,0,0,7,8,7,17,0,4,2,7,13,0,4,5,5,12,0,4,5,5,14,0
2017-04-29,Southampton,Hull,0,0,D,2,1,0,0,7,6,8,21,0,9,10,9,15,1,12,9,3,28,0,3,3,9,13,0
2017-04-29,Stoke,West Ham,0,0,D,4,4,0,0,3,4,8,15,0,5,4,7,18,1,7,6,5,19,0,4,5,6,23,0
2017-04-29,Sunderland,Bournemouth,0,1,A,5,7,0,0,1,2,9,18,1,5,7,9,17,0,4,3,4,11,2,4,4,3,17,0
2017-04-29,West Brom,Leicester,0,1,A,4,1,0,0,4,3,5,19,0,7,8,7,27,0,7,9,9,22,0,7,9,9,21,0
2017-04-30,Everton,Chelsea,0,3,A,4,5,0,0,8,9,7,22,1,9,10,8,27,0,4,9,16,24,1,10,16,9,33,0
2017-04-30,Man United,Swansea,1,1,D,6,4,0,0,11,8,1,22,1,4,3,5,15,0,6,8,8,21,0,9,8,8,19,0
2017-04-30,Middlesbrough,Man City,2,2,D,6,4,0,0,4,4,10,18,1,8,9,5,30,0,7,12,6,36,0,7,6,12,42,1
2017-04-30,Tottenham,Arsenal,2,0,H,11,4,0,0,15,14,1,39,0,10,8,6,23,0,7,7,6,30,0,4,6,7,19,1
2017-05-01,Watford,Liverpool,0,1,A,2,8,0,0,9,4,6,23,1,10,9,6,21,0,3,4,13,24,0,12,13,4,49,0
2017-05-05,West Ham,Tottenham,1,0,H,5,5,0,0,6,3,5,18,1,15,14,1,43,0,4,6,10,19,2,10,10,6,32,1
2017-05-06,Bournemouth,Stoke,2,2,D,2,3,0,0,7,8,9,21,0,4,4,6,17,0,3,3,5,10,0,6,5,3,17,0
2017-05-06,Burnley,West Brom,2,2,D,4,3,0,0,7,4,5,14,0,1,0,5,15,0,1,2,10,9,0,7,10,2,17,0
2017-05-06,Hull,Sunderland,0,2,A,6,5,0,0,7,8,8,13,1,1,2,9,20,1,10,7,5,28,0,4,5,7,14,4
2017-05-06,Leicester,Watford,3,0,H,5,7,0,0,7,7,7,18,0,6,3,7,15,1,6,4,3,15,0,3,3,4,11,0
2017-05-06,Man City,Crystal Palace,5,0,H,12,2,0,0,8,9,5,29,0,7,7,6,19,0,12,11,3,22,0,3,3,11,11,0
2017-05-06,Swansea,Everton,1,0,H,4,2,0,0,4,4,6,16,0,8,8,7,22,1,7,4,3,14,1,4,3,4,21,1
2017-05-07,Arsenal,Man United,2,0,H,4,4,0,0,9,6,6,24,0,11,8,1,25,1,5,8,7,23,0,8,7,8,21,0
2017-05-07,Liverpool,Southampton,0,0,D,8,0,0,0,10,7,5,23,0,7,6,8,19,0,8,7,5,22,0,5,5,7,19,1
2017-05-08,Chelsea,Middlesbrough,3,0,H,7,1,0,0,12,12,6,21,0,5,4,8,20,1,15,11,0,41,0,0,0,11,17,0
2017-05-10,Southampton,Arsenal,0,2,A,3,4,0,0,5,3,7,10,0,9,5,6,20,0,7,7,3,20,0,7,3,7,31,0
2017-05-12,Everton,Watford,1,0,H,6,2,0,0,7,7,7,20,0,3,1,10,20,0,8,10,7,23,0,5,7,10,27,0
2017-05-12,West Brom,Chelsea,0,1,A,2,5,0,0,1,2,7,17,0,12,13,5,24,0,4,7,8,19,1,10,8,7,20,2
2017-05-13,Bournemouth,Burnley,2,1,H,6,3,0,0,7,8,9,21,0,5,5,7,15,0,0,2,3,4,0,3,3,2,7,0
2017-05-13,Man City,Leicester,2,1,H,5,4,0,0,11,13,3,34,0,7,8,7,15,0,7,6,7,26,0,7,7,6,20,0
2017-05-13,Middlesbrough,Southampton,1,2,A,3,4,0,0,4,4,11,16,1,2,2,9,10,0,7,7,7,44,0,7,7,7,29,1
2017-05-13,Stoke,Arsenal,1,4,A,4,6,0,0,5,6,7,18,0,12,7,3,21,0,4,4,10,21,0,10,10,4,33,1
2017-05-13,Sunderland,Swansea,0,2,A,4,3,0,0,4,4,7,22,1,7,4,3,19,0,6,6,7,13,0,6,7,6,27,2
2017-05-14,Crystal Palace,Hull,4,0,H,4,0,0,0,4,4,11,15,0,4,4,8,14,1,7,5,7,16,1,7,7,5,21,1
2017-05-14,Tottenham,Man United,2,1,H,7,2,0,0,12,11,1,40,0,8,5,3,20,1,4,3,5,21,0,10,5,3,15,0
2017-05-14,West Ham,Liverpool,0,4,A,3,11,0,0,9,4,2,21,1,10,5,3,23,0,10,10,5,27,1,4,5,10,18,1
2017-05-15,Chelsea,Watford,4,3,H,9,3,0,1,12,11,4,24,0,3,1,7,20,0,11,9,3,26,0,2,3,9,15,0
2017-05-16,Arsenal,Sunderland,2,0,H,13,2,0,0,12,9,3,23,0,4,4,6,22,0,11,9,2,34,0,2,2,9,14,0
2017-05-16,Man City,West Brom,3,1,H,10,2,0,0,11,12,3,32,0,1,2,6,17,0,15,15,2,40,0,0,2,15,11,1
2017-05-17,Southampton,Man United,0,0,D,6,1,0,0,5,4,7,13,0,5,4,5,19,1,6,5,7,16,0,9,7,5,11,0
2017-05-18,Leicester,Tottenham,1,6,A,5,12,0,0,7,7,5,15,0,12,9,2,41,0,5,7,8,16,0,8,8,7,23,0
2017-05-21,Arsenal,Everton,3,1,H,9,7,1,0,12,10,3,31,0,7,4,5,19,0,10,9,5,18,0,4,5,9,15,2
2017-05-21,Burnley,West Ham,1,2,A,1,4,0,0,4,6,9,16,0,6,3,6,18,1,3,6,11,21,2,12,11,6,36,0
2017-05-21,Chelsea,Sunderland,5,1,H,8,3,0,0,15,15,5,33,0,3,2,6,20,0,10,9,5,35,1,4,5,9,22,0
2017-05-21,Hull,Tottenham,1,7,A,4,14,0,0,4,3,9,13,1,12,11,3,39,0,1,2,9,17,1,13,9,2,27,0
2017-05-21,Leicester,Bournemouth,1,1,D,5,4,0,0,6,6,9,18,0,10,9,7,26,0,2,1,2,8,0,5,2,1,5,1
2017-05-21,Liverpool,Middlesbrough,3,0,H,10,3,0,0,10,7,2,30,0,4,4,11,14,1,10,9,6,34,0,4,6,9,16,1
