Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HR,AR,HomeTeamPointLast10,HomeTeamGoalScoredLast10,HomeTeamGoalConcededLast10,HomeTeamShotTargetLast10,HomeTeamRedLast10,HomeTeamRatingLast10,AwayTeamPointLast10,AwayTeamGoalScoredLast10,AwayTeamGoalConcededLast10,AwayTeamShotTargetLast10,AwayTeamRedLast10,AwayTeamRatingLast10,HomeTeamPointH2HLast5,HomeTeamGoalScoredH2HLast5,HomeTeamGoalConcededH2HLast5,HomeTeamShotTargetH2HLast5,HomeTeamRedH2HLast5,HomeTeamWin%H2HLast5,AwayTeamPointH2HLast5,AwayTeamGoalScoredH2HLast5,AwayTeamGoalConcededH2HLast5,AwayTeamShotTargetH2HLast5,AwayTeamRedH2HLast5,AwayTeamWin%H2HLast5
2016-10-29,Middlesbrough,Bournemouth,2,0,H,3,3,0,0,7,8,13,29,0,5.300000000000001,12,13,15,32,1,10.7,0,0,0,0,0,0.0,0,0,0,0,0,0.0
2016-10-29,Sunderland,Arsenal,1,4,A,1,7,0,0,3,8,18,27,1,2.2,23,23,9,53,1,18.8,2,2,9,16,0,0.0,11,9,2,36,0,60.0
2016-10-29,Tottenham,Leicester,1,1,D,5,1,0,0,19,14,9,59,0,15.6,12,12,16,34,0,9.7,8,11,10,27,0,40.0,5,10,11,22,1,20.0
2016-10-29,Watford,Hull,1,0,H,0,2,0,0,13,15,15,42,1,10.9,8,8,22,32,2,5.300000000000001,0,0,0,0,0,0.0,0,0,0,0,0,0.0
2016-10-29,West Brom,Man City,0,4,A,1,8,0,0,11,11,11,33,0,8.3,21,21,10,59,1,16.1,0,3,14,13,1,0.0,15,14,3,38,0,100.0
2016-10-30,Everton,West Ham,2,0,H,6,3,0,0,18,16,8,60,0,13.3,10,11,19,33,1,9.0,10,8,6,24,1,60.0,4,6,8,17,0,20.0
2016-10-30,Southampton,Chelsea,0,2,A,1,7,0,0,16,15,9,60,0,13.1,20,20,10,58,0,16.1,5,6,8,15,1,20.0,8,8,6,20,0,40.0
2016-10-31,Stoke,Swansea,3,1,H,4,6,0,0,12,11,17,35,0,10.200000000000001,6,9,16,40,0,4.200000000000001,8,6,6,17,1,40.0,5,6,6,17,0,20.0
2016-11-05,Bournemouth,Sunderland,1,2,A,7,4,0,1,12,12,14,35,1,9.8,2,7,20,24,1,1.6,4,3,1,10,0,50.0,1,1,3,7,1,0.0
2016-11-05,Burnley,Crystal Palace,3,2,H,7,5,0,0,11,8,13,19,0,8.9,11,14,16,45,0,8.5,1,2,3,7,0,0.0,4,3,2,7,0,50.0
2016-11-05,Chelsea,Everton,5,0,H,9,0,0,0,22,21,9,61,0,17.799999999999997,18,15,8,58,0,13.8,10,12,9,32,0,60.0,4,9,12,26,1,20.0
2016-11-05,Man City,Middlesbrough,1,1,D,7,3,0,0,23,24,9,62,1,17.5,10,9,11,26,0,8.0,9,7,11,43,1,60.0,6,11,7,38,0,40.0
2016-11-05,West Ham,Stoke,1,1,D,2,4,0,0,10,10,19,29,1,8.4,12,12,17,35,0,11.0,3,5,8,23,0,0.0,9,8,5,24,0,40.0
2016-11-06,Arsenal,Tottenham,1,1,D,2,3,0,0,23,23,10,53,1,19.000000000000004,20,14,5,59,0,15.6,6,6,6,20,1,20.0,6,6,6,29,0,20.0
2016-11-06,Hull,Southampton,2,1,H,2,7,0,0,7,8,23,28,2,4.300000000000001,13,11,10,56,0,10.700000000000001,0,1,8,11,0,0.0,12,8,1,21,0,100.0
2016-11-06,Leicester,West Brom,1,2,A,2,5,0,0,12,12,16,30,0,10.0,10,10,14,33,0,7.5,7,8,7,19,0,50.0,4,7,8,17,0,25.0
2016-11-06,Liverpool,Watford,6,1,H,17,8,0,0,23,24,13,69,0,19.000000000000004,15,14,13,36,1,12.7,9,7,3,32,0,75.0,3,3,7,16,0,25.0
2016-11-06,Swansea,Man United,1,3,A,1,3,0,0,5,9,18,45,0,3.5000000000000004,15,13,12,59,1,10.900000000000002,9,7,7,20,0,60.0,6,7,7,23,0,40.0
2016-11-19,Crystal Palace,Man City,1,2,A,2,4,0,0,11,16,18,46,0,8.0,21,23,9,65,1,16.0,3,2,11,11,0,20.0,12,11,2,24,0,80.0
2016-11-19,Everton,Swansea,1,1,D,6,3,0,0,17,14,12,52,0,12.500000000000002,2,9,21,37,0,1.6,6,5,5,21,1,20.0,6,5,5,18,1,20.0
2016-11-19,Man United,Arsenal,1,1,D,5,1,0,0,15,13,12,55,1,11.700000000000003,24,21,7,50,1,19.000000000000004,8,6,7,18,0,40.0,5,7,6,27,0,20.0
2016-11-19,Southampton,Liverpool,0,0,D,0,2,0,0,12,11,11,57,0,9.5,23,26,11,79,0,19.200000000000003,4,5,10,21,1,20.0,10,10,5,25,0,60.0
2016-11-19,Stoke,Bournemouth,0,1,A,6,2,0,0,12,12,17,38,0,11.000000000000002,12,12,13,39,1,9.5,6,5,2,11,0,100.0,0,2,5,8,0,0.0
2016-11-19,Sunderland,Hull,3,0,H,4,7,1,0,5,8,19,25,2,4.4,7,8,23,25,2,5.5,4,3,7,15,4,20.0,10,7,3,29,1,60.0
2016-11-19,Tottenham,West Ham,3,2,H,6,3,0,1,20,14,5,58,0,15.200000000000001,11,10,18,28,1,9.0,7,7,6,29,2,40.0,7,6,7,24,1,40.0
2016-11-19,Watford,Leicester,2,1,H,3,2,0,0,14,14,18,43,0,11.6,12,12,16,27,0,9.0,0,1,3,8,0,0.0,6,3,1,13,0,100.0
2016-11-20,Middlesbrough,Chelsea,0,1,A,1,3,0,0,10,9,11,27,0,8.100000000000001,22,24,8,64,0,18.099999999999998,0,0,13,16,0,0.0,15,13,0,43,0,100.0
2016-11-21,West Brom,Burnley,4,0,H,6,2,0,0,10,11,15,35,0,8.2,14,11,14,23,0,11.600000000000001,4,6,2,11,0,50.0,1,2,6,7,0,0.0
2016-11-26,Burnley,Man City,1,2,A,5,5,0,0,11,9,18,23,0,9.299999999999999,21,21,9,63,1,16.2,5,7,11,18,0,25.0,5,11,7,33,0,25.0
2016-11-26,Chelsea,Tottenham,2,1,H,5,6,0,0,22,23,7,63,0,18.6,20,16,7,59,0,15.6,8,12,7,25,0,40.0,5,7,12,21,1,20.0
2016-11-26,Hull,West Brom,1,1,D,4,2,0,0,4,6,26,28,2,3.6,13,14,13,37,0,10.999999999999998,6,5,4,24,0,20.0,6,4,5,20,0,20.0
2016-11-26,Leicester,Middlesbrough,2,2,D,3,2,0,0,11,13,18,28,0,8.3,7,7,11,25,0,6.0,2,4,9,22,0,0.0,11,9,4,30,0,60.0
2016-11-26,Liverpool,Sunderland,2,0,H,7,1,0,0,24,26,9,76,0,19.200000000000003,8,10,17,24,3,7.4,11,6,3,24,0,60.0,2,3,6,11,1,0.0
2016-11-26,Swansea,Crystal Palace,5,4,H,9,4,0,0,3,10,20,37,0,2.5,11,17,19,46,0,7.4,4,3,4,17,1,0.0,7,4,3,20,0,20.0
2016-11-27,Arsenal,Bournemouth,3,1,H,3,3,0,0,24,22,8,47,1,18.2,15,13,12,36,0,11.600000000000001,6,4,0,11,0,100.0,0,0,4,7,0,0.0
2016-11-27,Man United,West Ham,1,1,D,8,2,0,0,13,12,13,55,1,10.4,8,11,21,29,2,6.9,8,7,5,19,2,40.0,5,5,7,19,0,20.0
2016-11-27,Southampton,Everton,1,0,H,7,1,0,0,13,11,9,56,0,9.9,15,13,12,51,0,11.000000000000002,7,6,5,17,0,40.0,7,5,6,13,0,40.0
2016-11-27,Watford,Stoke,0,1,A,2,1,1,0,17,15,17,44,0,13.700000000000001,12,11,14,41,0,10.3,3,3,2,7,0,50.0,3,2,3,7,0,50.0
2016-12-03,Crystal Palace,Southampton,3,0,H,4,3,0,0,10,20,23,45,0,6.4,15,11,8,56,0,11.8,3,3,9,17,0,20.0,12,9,3,20,0,80.0
2016-12-03,Man City,Chelsea,1,3,A,5,4,2,0,21,20,9,63,1,16.900000000000002,22,22,8,58,0,18.900000000000002,8,8,3,28,1,40.0,5,3,8,17,1,20.0
2016-12-03,Stoke,Burnley,2,0,H,4,4,0,0,15,12,13,41,0,12.799999999999999,11,10,17,28,0,8.7,5,4,3,15,0,25.0,5,3,4,16,0,25.0
2016-12-03,Sunderland,Leicester,2,1,H,6,5,0,0,7,9,18,23,3,6.4,9,13,19,25,0,6.800000000000001,5,4,7,23,0,20.0,8,7,4,26,0,40.0
2016-12-03,Tottenham,Swansea,5,0,H,15,0,0,0,19,16,8,61,0,14.200000000000001,6,14,22,43,0,5.4,13,12,7,41,0,80.0,1,7,12,17,0,0.0
2016-12-03,West Brom,Watford,3,1,H,3,5,0,1,13,15,14,37,0,10.7,17,14,15,40,1,13.200000000000001,1,0,1,4,0,0.0,4,1,0,9,0,50.0
2016-12-03,West Ham,Arsenal,1,5,A,3,10,0,0,9,11,19,29,2,7.400000000000001,24,22,8,43,1,18.6,4,7,11,18,0,20.0,10,11,7,36,0,60.0
2016-12-04,Bournemouth,Liverpool,4,3,H,8,3,0,0,14,13,14,36,0,10.8,26,27,8,80,0,20.400000000000002,0,1,3,7,0,0.0,6,3,1,8,0,100.0
2016-12-04,Everton,Man United,1,1,D,6,2,0,0,12,12,13,43,0,8.8,11,12,14,54,1,9.200000000000001,6,6,6,22,0,40.0,9,6,6,19,0,60.0
2016-12-05,Middlesbrough,Hull,1,0,H,4,2,0,0,7,9,13,25,0,6.1,5,7,26,30,2,4.300000000000001,3,4,3,16,1,50.0,3,3,4,13,0,50.0
2016-12-10,Arsenal,Stoke,3,1,H,6,5,0,0,24,25,8,51,1,18.8,18,14,9,43,0,15.1,7,7,4,29,1,40.0,7,4,7,20,0,40.0
2016-12-10,Burnley,Bournemouth,3,2,H,7,4,0,0,10,9,18,30,0,7.700000000000001,14,16,17,39,0,11.1,0,0,0,0,0,0.0,0,0,0,0,0,0.0
2016-12-10,Hull,Crystal Palace,3,3,D,6,6,0,0,4,6,26,29,2,3.7,10,21,22,45,0,7.300000000000001,6,4,2,15,1,50.0,6,2,4,10,1,50.0
2016-12-10,Leicester,Man City,4,2,H,6,4,0,0,9,13,17,27,0,6.700000000000001,18,19,11,62,3,14.100000000000001,5,4,5,19,0,20.0,8,5,4,27,0,40.0
2016-12-10,Swansea,Sunderland,3,0,H,5,2,0,0,5,12,25,41,0,4.7,10,11,16,27,3,9.1,6,7,7,26,2,20.0,6,7,7,15,0,20.0
2016-12-10,Watford,Everton,3,2,H,6,4,0,0,14,11,16,37,2,10.5,10,10,14,40,0,7.500000000000002,2,4,8,21,0,0.0,8,8,4,19,0,50.0
2016-12-11,Chelsea,West Brom,1,0,H,2,1,0,0,24,23,7,55,0,20.400000000000002,16,18,14,38,0,13.2,8,8,8,22,2,40.0,5,8,8,19,1,20.0
2016-12-11,Liverpool,West Ham,2,2,D,3,3,0,0,23,26,11,72,0,17.8,9,10,20,28,2,7.1000000000000005,6,5,9,23,1,40.0,9,9,5,25,1,60.0
2016-12-11,Man United,Tottenham,1,0,H,5,4,0,0,12,12,13,53,1,9.6,19,17,8,68,0,14.600000000000001,7,5,5,16,0,40.0,7,5,5,21,0,40.0
2016-12-11,Southampton,Middlesbrough,1,0,H,3,2,0,0,15,10,9,54,0,11.100000000000001,10,9,11,25,0,8.8,5,7,8,30,1,20.0,8,8,7,43,1,40.0
2016-12-13,Bournemouth,Leicester,1,0,H,3,4,0,0,14,18,16,41,0,10.9,9,14,19,27,0,7.4,2,1,1,2,1,0.0,2,1,1,4,0,0.0
2016-12-13,Everton,Arsenal,2,1,H,4,3,1,0,7,9,16,38,0,5.600000000000001,24,24,8,48,1,19.2,4,6,8,19,1,20.0,10,8,6,20,0,60.0
2016-12-14,Crystal Palace,Man United,1,2,A,3,6,0,0,8,20,24,43,0,6.4,15,12,10,56,1,12.100000000000001,1,1,7,16,0,0.0,13,7,1,25,0,80.0
2016-12-14,Man City,Watford,2,0,H,7,2,0,0,15,17,15,54,2,11.8,14,11,17,38,2,11.5,8,5,2,23,0,50.0,2,2,5,8,0,0.0
2016-12-14,Middlesbrough,Liverpool,0,3,A,3,4,0,0,10,8,9,27,0,8.4,21,26,12,70,0,15.800000000000002,4,6,8,15,1,20.0,10,8,6,37,0,60.0
2016-12-14,Stoke,Southampton,0,0,D,3,4,1,0,18,14,8,44,0,14.299999999999999,15,10,9,51,0,11.8,7,6,6,13,0,40.0,7,6,6,18,1,40.0
2016-12-14,Sunderland,Chelsea,0,1,A,3,6,0,0,10,11,18,27,2,8.700000000000001,27,23,5,53,0,22.200000000000003,7,7,9,22,0,40.0,7,9,7,44,1,40.0
2016-12-14,Tottenham,Hull,3,0,H,9,5,0,0,16,16,9,63,0,12.3,5,8,25,33,1,4.300000000000001,11,6,2,36,0,60.0,2,2,6,14,1,0.0
2016-12-14,West Brom,Swansea,3,1,H,4,4,0,0,13,14,13,33,0,10.899999999999999,8,15,24,43,0,7.300000000000001,7,5,6,20,0,40.0,7,6,5,21,0,40.0
2016-12-14,West Ham,Burnley,1,0,H,7,2,0,0,10,10,18,26,2,7.5,13,12,17,35,0,10.100000000000001,9,10,6,29,0,75.0,3,6,10,19,2,25.0
2016-12-17,Crystal Palace,Chelsea,0,1,A,2,6,0,0,5,18,24,42,0,4.300000000000001,30,24,2,57,0,24.000000000000004,6,4,7,19,1,40.0,9,7,4,27,1,60.0
2016-12-17,Middlesbrough,Swansea,3,0,H,4,2,0,0,10,7,10,28,0,7.800000000000001,8,15,24,42,0,7.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0
2016-12-17,Stoke,Leicester,2,2,D,7,8,0,1,18,13,7,45,1,13.8,9,13,16,28,0,7.299999999999999,4,3,6,13,0,25.0,7,6,3,14,0,50.0
2016-12-17,Sunderland,Watford,1,0,H,4,4,0,0,10,9,16,26,2,8.100000000000001,14,11,17,37,2,10.6,1,2,3,6,0,0.0,4,3,2,12,0,50.0
2016-12-17,West Brom,Man United,0,2,A,1,5,0,0,15,16,13,34,0,12.6,15,10,10,55,1,12.9,7,4,7,10,1,40.0,7,7,4,25,1,40.0
2016-12-17,West Ham,Hull,1,0,H,6,5,0,0,13,11,15,32,2,10.200000000000001,5,7,23,37,0,4.300000000000001,10,10,4,30,0,60.0,4,4,10,17,2,20.0
2016-12-18,Bournemouth,Southampton,1,3,A,5,8,0,0,14,18,16,43,0,11.200000000000001,13,7,9,46,0,10.6,3,2,2,6,0,50.0,3,2,2,3,1,50.0
2016-12-18,Man City,Arsenal,2,1,H,5,1,0,0,15,16,14,57,2,12.3,21,22,10,46,1,16.400000000000002,3,6,9,25,0,0.0,9,9,6,19,0,40.0
2016-12-18,Tottenham,Burnley,2,1,H,9,2,0,0,16,17,8,67,0,12.700000000000001,10,10,18,33,0,8.200000000000001,7,9,5,31,0,50.0,4,5,9,28,0,25.0
2016-12-19,Everton,Liverpool,0,1,A,1,4,0,0,10,11,16,40,1,8.0,21,24,11,62,0,16.5,3,2,10,14,1,0.0,9,10,2,40,0,40.0
2016-12-26,Arsenal,West Brom,1,0,H,11,1,0,0,18,22,12,44,1,13.8,14,15,14,28,0,11.6,12,9,3,32,0,80.0,3,3,9,9,0,20.0
2016-12-26,Burnley,Middlesbrough,1,0,H,4,2,0,0,10,11,19,34,0,7.300000000000001,12,9,9,29,0,9.9,0,0,0,0,0,0.0,0,0,0,0,0,0.0
2016-12-26,Chelsea,Bournemouth,3,0,H,4,3,0,0,30,23,2,54,0,24.000000000000004,13,17,17,46,0,10.500000000000002,3,4,2,10,0,50.0,3,2,4,9,0,50.0
2016-12-26,Hull,Man City,0,3,A,3,6,0,0,5,7,22,39,0,3.8000000000000003,18,18,13,56,2,14.799999999999999,4,5,10,19,0,20.0,10,10,5,31,1,60.0
2016-12-26,Leicester,Everton,0,2,A,2,3,0,0,9,15,18,35,1,7.0,9,10,16,38,1,7.4,9,11,8,24,0,40.0,3,8,11,19,1,0.0
2016-12-26,Man United,Sunderland,3,1,H,9,4,0,0,17,11,9,51,1,14.6,12,9,15,28,2,10.200000000000001,7,7,4,28,0,40.0,7,4,7,16,1,40.0
2016-12-26,Swansea,West Ham,1,4,A,7,7,0,0,8,14,25,41,0,6.5,15,11,14,36,2,12.000000000000002,5,6,7,13,1,20.0,8,7,6,25,1,40.0
2016-12-26,Watford,Crystal Palace,1,1,D,3,4,0,0,13,9,16,34,2,9.600000000000001,4,17,24,42,0,3.6,3,2,2,5,0,50.0,3,2,2,10,0,50.0
2016-12-27,Liverpool,Stoke,4,1,H,6,2,0,0,21,23,10,60,0,16.700000000000003,18,14,8,46,1,13.500000000000002,12,12,10,25,0,80.0,3,10,12,21,0,20.0
2016-12-28,Southampton,Tottenham,1,4,A,2,5,1,0,15,10,10,49,0,12.300000000000002,16,17,9,69,0,13.699999999999998,4,6,9,17,0,20.0,10,9,6,24,0,60.0
2016-12-30,Hull,Everton,2,2,D,4,7,0,0,5,6,19,38,0,3.8000000000000003,11,11,15,39,1,9.0,4,5,10,14,0,20.0,10,10,5,28,1,60.0
2016-12-31,Burnley,Sunderland,4,1,H,6,3,0,0,13,11,16,37,0,10.200000000000001,12,10,16,31,2,9.6,4,4,5,17,0,25.0,7,5,4,25,0,50.0
2016-12-31,Chelsea,Stoke,4,2,H,7,2,0,0,30,23,2,52,0,24.000000000000004,15,13,12,42,1,11.000000000000002,10,8,3,35,0,60.0,4,3,8,13,0,20.0
2016-12-31,Leicester,West Ham,1,0,H,4,5,0,0,9,15,17,37,1,6.9,15,14,15,39,1,12.9,7,6,7,22,1,40.0,7,7,6,23,1,40.0
2016-12-31,Liverpool,Man City,1,0,H,1,2,0,0,23,27,11,63,0,18.4,20,20,12,54,2,16.3,12,13,7,28,1,80.0,3,7,13,15,0,20.0
2016-12-31,Man United,Middlesbrough,2,1,H,12,2,0,0,19,14,10,59,1,16.4,12,9,9,28,0,9.3,11,10,4,47,0,60.0,2,4,10,23,0,0.0
2016-12-31,Southampton,West Brom,1,2,A,1,3,1,0,12,8,13,37,1,10.299999999999999,13,14,14,25,0,10.1,8,4,1,18,0,40.0,5,1,4,8,0,20.0
2016-12-31,Swansea,Bournemouth,0,3,A,5,6,0,0,8,13,26,42,0,6.4,10,11,19,39,0,7.800000000000001,1,4,5,8,0,0.0,4,5,4,8,0,50.0
2017-01-01,Arsenal,Crystal Palace,2,0,H,7,4,0,0,18,20,10,49,0,14.3,5,18,24,43,0,4.300000000000001,13,9,4,29,0,80.0,1,4,9,13,1,0.0
2017-01-01,Watford,Tottenham,1,4,A,2,6,0,0,11,9,17,35,2,8.200000000000001,18,20,9,66,0,15.099999999999998,1,2,6,5,1,0.0,10,6,2,31,0,75.0
2017-01-02,Everton,Southampton,3,0,H,6,3,0,0,12,12,15,38,1,10.0,11,8,14,36,2,8.799999999999999,7,5,5,12,0,40.0,7,5,5,20,0,40.0
2017-01-02,Man City,Burnley,2,1,H,3,3,1,0,19,19,12,53,2,15.0,13,13,16,40,0,10.8,8,13,8,38,0,40.0,5,8,13,23,0,20.0
2017-01-02,Middlesbrough,Leicester,0,0,D,1,4,0,0,11,10,11,26,0,8.200000000000001,9,13,16,37,1,7.600000000000001,9,8,6,25,0,40.0,3,6,8,21,0,0.0
2017-01-02,Sunderland,Liverpool,2,2,D,5,15,0,0,12,11,19,32,2,9.000000000000002,23,26,10,57,0,18.599999999999998,2,2,6,8,1,0.0,11,6,2,24,0,60.0
2017-01-02,West Brom,Hull,3,1,H,5,6,0,0,16,15,13,27,0,12.700000000000001,6,8,19,40,0,4.300000000000001,6,3,4,15,0,20.0,6,4,3,16,0,20.0
2017-01-02,West Ham,Man United,0,2,A,2,6,1,0,12,13,16,41,1,10.5,22,16,7,66,1,18.4,6,6,6,20,0,20.0,6,6,6,20,2,20.0
2017-01-03,Bournemouth,Arsenal,3,3,D,6,4,1,0,12,14,19,44,0,10.200000000000001,20,22,10,51,0,16.0,0,1,7,10,0,0.0,9,7,1,14,0,100.0
2017-01-03,Crystal Palace,Swansea,1,2,A,3,4,0,0,5,17,23,40,0,4.2,7,13,29,42,0,5.2,6,7,7,20,0,20.0,6,7,7,21,0,20.0
2017-01-03,Stoke,Watford,2,0,H,5,2,0,0,12,13,16,38,1,8.700000000000001,10,10,21,35,2,7.300000000000001,6,3,3,8,0,66.66666666666666,3,3,3,9,1,33.33333333333333
2017-01-04,Tottenham,Chelsea,2,0,H,2,2,0,0,20,24,10,68,0,17.1,30,23,4,53,0,24.000000000000004,5,8,10,25,0,20.0,8,10,8,26,0,40.0
2017-01-14,Burnley,Southampton,1,0,H,3,5,0,0,12,14,18,42,0,9.900000000000002,11,8,15,38,2,8.6,3,2,5,6,0,33.33333333333333,6,5,2,21,0,66.66666666666666
2017-01-14,Hull,Bournemouth,3,1,H,3,6,0,0,6,9,21,44,0,4.300000000000001,13,17,20,47,1,10.3,0,1,6,4,0,0.0,3,6,1,10,0,100.0
2017-01-14,Leicester,Chelsea,0,3,A,2,3,0,0,9,12,15,40,1,8.0,27,21,6,48,0,21.000000000000004,4,4,10,16,0,20.0,10,10,4,29,0,60.0
2017-01-14,Sunderland,Stoke,1,3,A,3,6,0,0,13,12,17,36,2,9.400000000000002,12,12,15,39,1,9.5,8,7,5,19,0,40.0,5,5,7,25,1,20.0
2017-01-14,Swansea,Arsenal,0,4,A,3,6,0,0,10,14,27,40,0,8.1,18,21,12,48,0,14.5,9,7,8,19,0,60.0,6,8,7,28,1,40.0
2017-01-14,Tottenham,West Brom,4,0,H,11,0,0,0,22,25,9,65,0,18.3,19,18,10,31,0,14.8,6,6,4,18,0,20.0,6,4,6,19,0,20.0
2017-01-14,Watford,Middlesbrough,0,0,D,5,1,0,0,7,9,23,37,2,5.1000000000000005,9,8,11,24,0,7.100000000000001,6,4,4,11,0,66.66666666666666,3,4,4,19,0,33.33333333333333
2017-01-14,West Ham,Crystal Palace,3,0,H,3,1,0,0,12,13,16,40,2,9.9,5,16,21,37,0,3.8000000000000003,10,10,7,27,2,60.0,4,7,10,18,2,20.0
2017-01-15,Everton,Man City,4,0,H,4,5,0,0,12,13,15,38,1,10.4,19,17,13,48,3,15.3,3,2,5,11,0,0.0,9,5,2,27,0,40.0
2017-01-15,Man United,Liverpool,1,1,D,3,4,0,0,24,18,7,61,0,20.0,21,24,10,62,0,17.1,13,9,2,15,0,80.0,1,2,9,21,1,0.0
2017-01-21,Bournemouth,Watford,2,2,D,5,3,0,0,13,17,21,46,1,10.000000000000002,8,8,17,34,2,5.800000000000001,3,3,3,11,0,0.0,3,3,3,10,0,0.0
2017-01-21,Crystal Palace,Everton,0,1,A,2,8,0,0,5,14,21,33,0,3.7,15,17,10,42,1,13.3,6,5,5,19,0,20.0,6,5,5,20,1,20.0
2017-01-21,Liverpool,Swansea,2,3,A,5,3,0,0,19,19,10,49,0,15.3,10,13,28,42,0,7.5,12,9,5,27,1,80.0,3,5,9,19,0,20.0
2017-01-21,Man City,Tottenham,2,2,D,7,2,0,0,18,16,16,46,3,14.100000000000003,24,28,8,73,0,20.1,6,7,9,34,0,40.0,9,9,7,30,1,60.0
2017-01-21,Middlesbrough,West Ham,1,3,A,2,5,0,0,9,7,10,22,0,7.1,14,15,15,41,2,11.8,2,4,9,30,0,0.0,11,9,4,29,0,60.0
2017-01-21,Stoke,Man United,1,1,D,1,8,0,0,14,14,15,41,1,11.5,22,16,7,61,0,18.200000000000003,5,5,7,15,0,20.0,8,7,5,25,0,40.0
2017-01-21,West Brom,Sunderland,2,0,H,5,3,0,0,16,16,13,26,0,12.600000000000001,10,11,19,35,1,7.300000000000001,7,4,3,14,0,20.0,4,3,4,15,0,0.0
2017-01-22,Arsenal,Burnley,2,1,H,8,7,1,0,20,24,11,52,0,16.0,12,12,16,38,0,10.5,13,9,2,41,0,80.0,1,2,9,15,0,0.0
2017-01-22,Chelsea,Hull,2,0,H,5,4,0,0,27,19,6,42,0,21.000000000000004,6,10,21,45,0,5.199999999999999,15,11,2,25,0,100.0,0,2,11,15,1,0.0
2017-01-22,Southampton,Leicester,3,0,H,7,2,0,0,11,7,14,36,2,7.700000000000001,9,11,16,40,1,7.199999999999999,5,4,5,22,0,20.0,8,5,4,15,0,40.0
2017-01-31,Arsenal,Watford,1,2,A,5,6,0,0,22,25,11,59,1,17.700000000000003,6,8,18,34,2,4.9,15,15,2,40,0,100.0,0,2,15,15,0,0.0
2017-01-31,Bournemouth,Crystal Palace,0,2,A,2,4,0,0,11,18,23,49,1,8.5,5,13,20,33,0,3.3000000000000003,5,3,2,11,0,33.33333333333333,2,2,3,8,0,0.0
2017-01-31,Burnley,Leicester,1,0,H,3,5,0,0,12,13,14,43,0,10.200000000000001,9,10,17,40,1,7.1,1,2,6,10,0,0.0,7,6,2,16,0,66.66666666666666
2017-01-31,Liverpool,Chelsea,1,1,D,3,2,0,0,18,21,13,52,0,14.0,27,20,6,44,0,21.3,8,8,6,29,0,40.0,5,6,8,21,0,20.0
2017-01-31,Middlesbrough,West Brom,1,1,D,3,5,0,0,9,8,12,23,0,6.700000000000001,16,14,13,25,0,12.9,5,4,6,30,1,20.0,8,6,4,34,1,40.0
2017-01-31,Sunderland,Tottenham,0,0,D,1,3,0,0,7,8,21,34,0,5.1000000000000005,22,27,8,69,0,18.1,1,4,10,11,1,0.0,13,10,4,38,0,80.0
2017-01-31,Swansea,Southampton,2,1,H,5,2,0,0,12,15,29,42,0,9.600000000000001,13,10,14,43,2,10.000000000000002,3,2,6,12,1,20.0,12,6,2,28,1,80.0
2017-02-01,Man United,Hull,0,0,D,6,2,0,0,22,16,7,64,0,17.600000000000005,6,10,20,42,0,5.199999999999999,13,10,3,27,2,80.0,1,3,10,17,0,0.0
2017-02-01,Stoke,Everton,1,1,D,7,5,0,0,15,15,15,36,1,11.8,17,17,9,44,1,14.7,9,7,7,14,0,60.0,6,7,7,28,0,40.0
2017-02-01,West Ham,Man City,0,4,A,1,4,0,0,17,16,13,43,1,14.2,16,16,17,49,3,12.4,7,7,9,15,0,40.0,7,9,7,24,0,40.0
2017-02-04,Chelsea,Arsenal,3,1,H,6,5,0,0,25,19,6,41,0,19.3,19,23,12,61,1,15.000000000000002,10,5,3,21,0,60.0,4,3,5,9,3,20.0
2017-02-04,Crystal Palace,Sunderland,0,4,A,9,7,0,0,8,11,15,33,0,6.200000000000001,8,8,19,34,0,5.800000000000001,7,10,9,22,1,40.0,7,9,10,24,0,40.0
2017-02-04,Everton,Bournemouth,6,3,H,10,8,0,0,18,18,9,48,1,15.3,11,17,22,48,1,8.200000000000001,4,5,5,13,0,33.33333333333333,4,5,5,13,0,33.33333333333333
2017-02-04,Hull,Liverpool,2,0,H,4,5,0,0,6,9,19,40,0,5.1,16,20,14,48,0,12.4,7,5,8,12,1,40.0,7,8,5,35,0,40.0
2017-02-04,Southampton,West Ham,1,3,A,7,4,0,0,10,10,16,38,2,7.6,16,15,16,42,1,12.9,10,8,3,30,1,60.0,4,3,8,11,1,20.0
2017-02-04,Tottenham,Middlesbrough,1,0,H,5,0,0,0,23,26,6,66,0,18.200000000000003,9,7,11,24,0,6.700000000000001,8,9,5,30,0,40.0,5,5,9,28,0,20.0
2017-02-04,Watford,Burnley,2,1,H,7,7,0,1,9,10,18,38,1,7.5,15,13,12,41,0,12.300000000000002,0,0,2,3,0,0.0,3,2,0,4,0,100.0
2017-02-04,West Brom,Stoke,1,0,H,4,2,0,0,16,14,13,28,0,13.000000000000002,13,15,16,42,1,10.6,10,5,4,22,0,60.0,4,4,5,15,3,20.0
2017-02-05,Leicester,Man United,0,3,A,1,9,0,0,8,8,16,42,1,5.800000000000001,22,15,6,62,0,17.0,5,9,12,15,1,20.0,8,12,9,25,1,40.0
2017-02-05,Man City,Swansea,2,1,H,5,2,0,0,16,18,16,48,3,13.3,12,12,26,38,0,10.5,13,12,6,35,0,80.0,1,6,12,25,0,0.0
