Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HR,AR,HomeTeamPointLast20,HomeTeamGoalScoredLast20,HomeTeamGoalConcededLast20,HomeTeamShotTargetLast20,HomeTeamRedLast20,AwayTeamPointLast20,AwayTeamGoalScoredLast20,AwayTeamGoalConcededLast20,AwayTeamShotTargetLast20,AwayTeamRedLast20,HomeTeamPointH2HLast10,HomeTeamGoalScoredH2HLast10,HomeTeamGoalConcededH2HLast10,HomeTeamShotTargetH2HLast10,HomeTeamRedH2HLast10,AwayTeamPointH2HLast10,AwayTeamGoalScoredH2HLast10,AwayTeamGoalConcededH2HLast10,AwayTeamShotTargetH2HLast10,AwayTeamRedH2HLast10,Home_Win_Prob,Draw_Prob,Away_Win_Prob
2021-05-23,Liverpool,Crystal Palace,2,0,H,5,4,0,0,33,29,21,107,0,22,19,35,64,0,21,23,12,60,1,9,12,23,38,1,0.6550631951725575,0.22335288340458437,0.12158392142285805
2021-05-23,Man City,Everton,5,0,H,11,3,0,0,48,49,19,115,2,27,19,22,70,0,19,16,11,62,1,7,11,16,29,1,0.7218070342139306,0.17957829029030467,0.09861467549576482
2021-05-23,Sheffield United,Burnley,1,0,H,3,3,0,0,18,11,34,48,1,23,24,32,79,0,3,3,1,9,0,3,1,3,3,0,0.2941195848790764,0.28352047449422463,0.42235994062669896
2021-05-23,West Ham,Southampton,3,0,H,7,5,0,0,36,35,26,90,3,14,21,46,87,3,14,12,12,35,2,14,12,12,47,1,0.6639557687460554,0.21071611241799076,0.1253281188359538
2021-05-23,Wolves,Man United,1,2,A,4,4,0,0,23,17,26,79,0,35,37,19,108,0,6,6,19,47,1,21,19,6,84,0,0.1613611906986408,0.2548940938916748,0.5837447154096844
2021-08-13,Brentford,Arsenal,2,0,H,3,4,0,0,0,0,0,0,0,37,35,20,80,2,0,0,0,0,0,0,0,0,0,0,0.2557177002862397,0.22341446502310827,0.520867834690652
2021-08-14,Man United,Leeds,5,1,H,8,3,0,0,37,39,20,108,0,36,32,20,104,1,19,19,10,74,0,7,10,19,46,0,0.4881295529498261,0.22507003556254576,0.28680041148762825
2021-08-14,Burnley,Brighton,1,2,A,3,8,0,0,20,23,33,78,0,27,19,17,81,3,8,3,2,23,0,5,2,3,14,0,0.34456500573535137,0.23237918065685267,0.4230558136077959
2021-08-14,Chelsea,Crystal Palace,3,0,H,6,1,0,0,38,25,15,115,2,21,19,37,66,0,21,22,9,73,0,9,9,22,26,0,0.6493363549274149,0.25752398278954225,0.09313966228304289
2021-08-14,Everton,Southampton,3,1,H,6,3,0,0,26,18,26,71,0,14,21,47,89,3,17,14,11,33,1,11,11,14,42,1,0.5230787234094304,0.24115692124489319,0.2357643553456765
2021-08-14,Leicester,Wolves,1,0,H,5,3,0,0,31,35,29,111,0,23,17,26,80,0,10,6,4,23,2,7,4,6,22,0,0.5339898678637229,0.2574571946036618,0.20855293753261528
2021-08-14,Watford,Aston Villa,3,2,H,7,2,0,0,22,20,22,58,3,26,22,25,80,2,10,10,8,31,1,7,8,10,25,1,0.41094167833984674,0.29163491967702804,0.2974234019831252
2021-08-14,Norwich,Liverpool,0,3,A,3,8,0,0,12,15,34,74,1,35,31,21,109,0,2,12,33,46,0,26,33,12,85,0,0.13166508733885648,0.29084811007931316,0.5774868025818303
2021-08-15,Newcastle,West Ham,2,4,A,3,9,0,0,26,28,32,88,2,36,37,26,93,3,21,18,13,54,1,9,13,18,38,1,0.42039908710521606,0.23214148864783796,0.347459424246946
2021-08-15,Tottenham,Man City,1,0,H,3,4,0,0,29,35,28,90,1,48,52,19,117,2,14,14,16,28,0,14,16,14,66,1,0.283300181268043,0.18925530263425352,0.5274445160977036
2021-08-21,Liverpool,Burnley,2,0,H,9,3,0,0,38,34,20,111,0,17,21,33,76,0,22,17,7,61,0,7,7,17,28,0,0.6338090856967671,0.2286992552738366,0.13749165902939636
2021-08-21,Aston Villa,Newcastle,2,0,H,2,1,0,0,23,23,28,78,2,26,30,34,90,2,10,8,8,36,0,16,8,8,45,1,0.4092270486326867,0.2773692443242845,0.3134037070430288
2021-08-21,Crystal Palace,Brentford,0,0,D,2,3,0,0,21,19,36,67,0,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0.4026302458847622,0.262436222157548,0.33493353195768977
2021-08-21,Leeds,Everton,2,2,D,4,8,0,0,33,31,24,105,1,29,21,25,74,0,12,10,14,53,1,15,14,10,59,0,0.5198100043888617,0.27103473159684927,0.20915526401428908
2021-08-21,Man City,Norwich,5,0,H,4,0,0,0,45,47,20,114,2,12,15,35,74,1,20,31,14,84,1,8,14,31,38,2,0.7531005155649912,0.17415346911782248,0.07274601531718622
2021-08-21,Brighton,Watford,2,0,H,3,1,0,0,27,20,18,87,3,25,23,22,60,3,8,5,3,10,0,5,3,5,11,1,0.5336546845506005,0.25683300085071276,0.2095123145986867
2021-08-22,Southampton,Man United,1,1,D,3,4,0,0,14,21,47,87,3,37,42,20,111,0,7,8,21,38,3,19,21,8,50,0,0.12558983293728196,0.280380968888321,0.5940291981743971
2021-08-22,Wolves,Tottenham,0,1,A,6,6,0,0,23,15,24,77,0,32,35,25,91,1,9,11,17,43,0,18,17,11,85,0,0.264302144787322,0.26101316074274233,0.4746846944699357
2021-08-22,Arsenal,Chelsea,0,2,A,3,5,0,0,34,32,22,78,2,41,28,13,116,2,12,15,14,38,2,15,14,15,55,1,0.28417826297062376,0.2539988145299157,0.4618229224994606
2021-08-23,West Ham,Leicester,4,1,H,7,1,0,1,36,39,27,96,3,31,34,29,110,0,12,16,16,42,1,15,16,16,43,1,0.4241832751709698,0.2901029342973936,0.2857137905316365
2021-08-28,Man City,Arsenal,5,0,H,10,0,0,1,45,51,20,113,2,31,29,23,76,2,23,20,8,52,0,5,8,20,27,0,0.7469025719692137,0.144008201757393,0.10908922627339318
2021-08-28,Aston Villa,Brentford,1,1,D,5,2,0,0,26,24,25,78,2,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0.5036071526588244,0.28364862905417804,0.21274421828699755
2021-08-28,Brighton,Everton,0,2,A,3,5,0,0,29,22,18,85,3,27,21,26,76,0,5,7,13,22,1,14,13,7,31,0,0.4398268592203638,0.3342605875503133,0.2259125532293228
2021-08-28,Newcastle,Southampton,2,2,D,5,6,0,0,26,29,34,86,2,15,22,47,85,3,12,14,18,36,1,15,18,14,46,0,0.5837953505595479,0.23499614948218547,0.18120849995826657
2021-08-28,Norwich,Leicester,1,2,A,4,3,0,0,12,14,35,69,1,30,34,32,105,1,1,2,4,6,0,7,4,2,13,0,0.22633050992717713,0.2756267248888775,0.4980427651839454
2021-08-28,West Ham,Crystal Palace,2,2,D,4,2,0,0,36,40,26,96,3,22,17,33,66,0,16,18,14,39,2,10,14,18,38,1,0.6764164741239116,0.22032555889724992,0.10325796697883846
2021-08-28,Liverpool,Chelsea,1,1,D,7,3,0,1,38,33,19,113,0,43,30,13,116,2,16,13,9,49,0,10,9,13,36,1,0.35803772310706633,0.2425809013469542,0.3993813755459794
2021-08-29,Burnley,Leeds,1,1,D,3,2,0,0,17,21,33,79,0,31,30,25,102,1,0,0,5,10,0,6,5,0,10,0,0.25998184583555284,0.25169107658092016,0.48832707758352695
2021-08-29,Tottenham,Watford,1,0,H,8,2,0,0,35,36,24,93,1,24,23,24,59,3,21,19,7,49,1,6,7,19,21,1,0.6767112768692323,0.1658406545548829,0.15744806857588484
2021-08-29,Wolves,Man United,0,1,A,6,3,0,0,22,15,25,83,0,38,42,19,111,0,6,7,18,50,1,21,18,7,79,0,0.14633021803823107,0.24801061244392475,0.6056591695178442
2021-09-11,Crystal Palace,Tottenham,3,0,H,4,1,0,1,20,18,35,66,0,38,37,23,99,1,1,3,18,32,0,28,18,3,50,0,0.16338397270314456,0.20947035412022308,0.6271456731766324
2021-09-11,Arsenal,Norwich,1,0,H,7,1,0,0,30,29,28,73,3,11,15,37,72,1,21,22,11,88,0,6,11,22,43,0,0.5786680770678451,0.27157326719124975,0.1497586557409052
2021-09-11,Brentford,Brighton,0,1,A,1,2,0,0,5,3,1,8,0,26,21,20,83,3,0,0,0,0,0,0,0,0,0,0,0.2920819775011899,0.24764055158699347,0.4602774709118166
2021-09-11,Leicester,Man City,0,1,A,1,8,0,0,33,35,30,100,1,45,54,20,117,2,10,15,21,36,0,19,21,15,63,0,0.25957116441952416,0.18729646003807557,0.5531323755424001
2021-09-11,Man United,Newcastle,4,1,H,7,3,0,0,40,43,19,111,0,24,29,36,88,2,20,22,11,74,0,8,11,22,38,0,0.7167716933071913,0.15713328747526556,0.1260950192175433
2021-09-11,Southampton,West Ham,0,0,D,3,3,0,1,16,24,40,90,1,37,41,25,98,3,11,9,14,44,1,17,14,9,40,2,0.2638863290477338,0.22322466773306265,0.5128890032192036
2021-09-11,Watford,Wolves,0,2,A,2,5,0,0,23,22,24,59,3,22,15,25,85,0,6,4,3,11,1,3,3,4,7,0,0.37986110962508873,0.34021222536597645,0.27992666500893476
2021-09-11,Chelsea,Aston Villa,3,0,H,4,6,0,0,41,29,14,111,3,24,24,26,75,2,22,19,8,58,4,7,8,19,29,2,0.6102650177322001,0.25115996428818216,0.1385750179796177
2021-09-12,Leeds,Liverpool,0,3,A,4,9,1,0,32,30,24,97,1,36,31,19,115,0,9,15,23,48,0,18,23,15,74,1,0.2696020987787309,0.2942211792217817,0.4361767219994875
2021-09-13,Everton,Burnley,3,1,H,6,6,0,0,29,20,23,78,0,18,22,32,82,0,13,12,11,54,2,16,11,12,34,1,0.3973869935411408,0.29891708998036026,0.30369591647849886
2021-09-17,Newcastle,Leeds,1,1,D,7,9,0,0,24,29,38,86,2,29,28,27,94,2,19,21,17,68,0,10,17,21,53,1,0.3822471258222567,0.2699934615431003,0.347759412634643
2021-09-18,Wolves,Brentford,0,2,A,0,3,0,1,22,15,24,83,0,5,3,2,9,0,0,0,0,0,0,0,0,0,0,0,0.44092508338482944,0.29344287638276184,0.26563204023240866
2021-09-18,Burnley,Arsenal,0,1,A,3,3,0,0,17,22,34,81,0,33,29,26,77,1,5,4,16,32,0,23,16,4,59,2,0.327387154742652,0.2553840647584533,0.4172287804988947
2021-09-18,Liverpool,Crystal Palace,3,0,H,10,2,0,0,39,34,18,123,0,20,19,34,67,0,24,24,9,62,1,6,9,24,36,1,0.7038429570434948,0.20297559839636184,0.09318144456014339
2021-09-18,Man City,Southampton,0,0,D,1,2,0,0,45,51,19,120,2,17,22,37,88,1,25,26,11,63,0,4,11,26,41,0,0.768860593526047,0.16195708536370224,0.06918232111025081
2021-09-18,Norwich,Watford,1,3,A,5,8,0,0,11,14,35,70,1,22,22,26,58,3,3,4,6,12,0,6,6,4,16,1,0.3952644181015758,0.2517133547591438,0.3530222271392804
2021-09-18,Aston Villa,Everton,3,0,H,3,1,0,0,23,24,29,80,2,32,23,22,82,0,11,12,20,32,0,17,20,12,59,0,0.34524698648330004,0.3212045154126796,0.33354849810402043
2021-09-19,Brighton,Leicester,2,1,H,5,3,0,0,26,21,20,81,3,30,33,31,96,1,1,2,12,14,0,16,12,2,30,2,0.3655804106620112,0.3140290960793081,0.3203904932586807
2021-09-19,West Ham,Man United,1,2,A,4,10,0,0,35,38,24,91,4,40,38,20,104,0,12,10,14,30,1,15,14,10,46,0,0.38910480148911764,0.29165416160211577,0.31924103690876665
2021-09-19,Tottenham,Chelsea,0,3,A,2,10,0,0,35,35,26,94,2,41,31,14,113,3,12,12,11,43,1,15,11,12,29,0,0.32654060090401454,0.23518134095634605,0.4382780581396393
2021-09-25,Chelsea,Man City,0,1,A,0,4,0,0,41,32,13,120,3,43,48,19,115,2,12,11,16,31,1,18,16,11,55,2,0.3727790788233384,0.27135117006619053,0.35586975111047114
2021-09-25,Man United,Aston Villa,0,1,A,4,3,0,0,42,37,18,109,0,26,26,27,81,2,26,23,7,60,0,2,7,23,33,2,0.6703456309741449,0.1767032569624112,0.15295111206344392
2021-09-25,Everton,Norwich,2,0,H,4,2,0,0,32,22,22,81,0,11,15,36,75,1,14,14,11,67,0,11,11,14,45,0,0.5199326199003732,0.26758306287515204,0.2124843172244747
2021-09-25,Leeds,West Ham,1,2,A,5,7,0,0,30,27,24,98,2,34,39,26,94,3,13,11,8,52,1,10,8,11,45,1,0.43787761969777916,0.23587366181989886,0.32624871848232195
2021-09-25,Leicester,Burnley,2,2,D,5,3,0,0,29,34,33,96,1,14,19,35,80,0,17,14,9,50,0,11,9,14,38,0,0.5301448064894274,0.2751342394512992,0.19472095405927337
2021-09-25,Watford,Newcastle,1,1,D,4,6,0,0,25,24,25,63,3,22,27,37,89,1,14,12,8,35,0,8,8,12,24,0,0.46422167337245757,0.2914569911363,0.2443213354912424
2021-09-25,Brentford,Liverpool,3,3,D,4,6,0,0,8,5,2,12,1,42,36,14,130,0,0,0,0,0,0,0,0,0,0,0,0.11289555457308713,0.24588086425668443,0.6412235811702285
2021-09-26,Southampton,Wolves,0,1,A,6,3,0,0,18,21,35,87,1,21,15,26,82,0,8,11,10,41,0,11,10,11,30,0,0.33239562814329077,0.3445208145961075,0.32308355726060173
2021-09-26,Arsenal,Tottenham,3,1,H,7,4,0,0,36,30,25,77,1,35,35,26,93,2,13,14,14,40,1,13,14,14,60,2,0.4294425236176532,0.2075995964700077,0.362957879912339
2021-09-27,Crystal Palace,Brighton,1,1,D,3,4,0,0,20,19,35,66,0,28,22,20,84,3,9,8,8,24,0,6,8,8,28,2,0.296691106228956,0.2215423855074601,0.48176650826358397
2021-10-02,Man United,Everton,1,1,D,6,2,0,0,41,36,18,106,0,32,22,22,79,0,22,21,8,55,0,4,8,21,30,1,0.6097118093442968,0.21569496615911474,0.17459322449658854
2021-10-02,Burnley,Norwich,0,0,D,4,2,0,0,14,20,36,80,0,11,15,36,72,1,3,2,0,6,0,0,0,2,2,0,0.456909023491145,0.28061112552629675,0.2624798509825583
2021-10-02,Chelsea,Southampton,3,1,H,9,2,0,1,38,30,14,115,3,17,20,35,92,1,23,23,12,55,0,5,12,23,35,0,0.5922120509522663,0.29420084104225525,0.11358710800547844
2021-10-02,Leeds,Watford,1,0,H,4,1,0,0,30,28,25,96,2,23,23,26,65,2,0,0,0,0,0,0,0,0,0,0,0.5779195767627592,0.22242863320240758,0.19965179003483327
2021-10-02,Wolves,Newcastle,2,1,H,3,2,0,0,21,14,25,81,0,23,28,36,91,1,10,12,15,58,0,13,15,12,57,2,0.35527595717975585,0.29751966749554504,0.3472043753246991
2021-10-02,Brighton,Arsenal,0,0,D,2,2,0,0,28,23,21,79,3,36,29,24,79,1,6,4,7,19,0,9,7,4,32,0,0.4444487601960414,0.2796573847468556,0.27589385505710295
2021-10-03,Crystal Palace,Leicester,2,2,D,4,5,0,0,21,20,33,66,0,27,33,34,95,1,11,14,12,42,0,17,12,14,33,2,0.3013112541582683,0.2491664977469977,0.44952224809473396
2021-10-03,Tottenham,Aston Villa,2,1,H,8,3,0,0,35,35,27,93,2,26,26,27,80,2,24,21,8,60,0,6,8,21,24,2,0.5810150745477686,0.22141635322552067,0.19756857222671076
2021-10-03,West Ham,Brentford,1,2,A,5,6,0,0,34,38,27,92,3,9,8,5,16,1,0,0,0,0,0,0,0,0,0,0,0.6456635590995773,0.20812134169704213,0.14621509920338055
2021-10-03,Liverpool,Man City,2,2,D,4,3,0,0,43,38,14,132,0,43,46,18,112,2,18,18,16,44,1,9,16,18,33,0,0.4739015932486779,0.20637867050681016,0.31971973624451183
2021-10-16,Watford,Liverpool,0,5,A,2,8,0,0,23,23,24,62,2,44,40,14,130,0,4,7,27,34,0,25,27,7,85,1,0.11510588393037892,0.24258157807647457,0.6423125379931465
2021-10-16,Aston Villa,Wolves,2,3,A,5,4,0,0,26,27,28,79,2,21,15,26,79,0,16,14,9,48,0,10,9,14,51,1,0.4366108375725292,0.3229105319473174,0.24047863048015347
2021-10-16,Leicester,Man United,4,2,H,11,6,0,0,25,33,35,93,1,39,34,18,105,0,7,10,19,29,2,19,19,10,53,0,0.25675893791251053,0.26093686987893777,0.48230419220855175
2021-10-16,Man City,Burnley,2,0,H,6,2,0,0,41,47,20,112,2,14,20,36,83,0,23,26,7,66,1,5,7,26,21,0,0.7193024832370067,0.19818311128930793,0.08251440547368527
2021-10-16,Norwich,Brighton,0,0,D,3,3,0,0,9,13,36,69,1,29,22,19,76,3,0,0,2,0,0,3,2,0,5,0,0.27433099497120406,0.25470932422768167,0.4709596808011143
2021-10-16,Southampton,Leeds,1,0,H,5,0,0,0,17,21,35,89,2,30,26,25,93,2,11,7,14,50,2,17,14,7,65,1,0.2960051094591155,0.3125225677280695,0.3914723228128149
2021-10-16,Brentford,Chelsea,0,1,A,7,1,0,0,12,10,6,22,1,40,32,14,121,3,0,0,0,0,0,0,0,0,0,0,0.17137815793251168,0.21465945005785622,0.6139623920096322
2021-10-17,Everton,West Ham,0,1,A,2,4,0,0,30,22,23,80,0,31,37,28,93,3,14,14,11,48,1,14,11,14,37,0,0.38149125440451404,0.21016040611511888,0.40834833948036703
2021-10-17,Newcastle,Tottenham,2,3,A,1,4,1,0,23,28,35,87,1,35,33,28,94,2,14,15,14,39,2,14,14,15,60,0,0.38014199685387395,0.24132140355083395,0.378536599595292
2021-10-18,Arsenal,Crystal Palace,2,2,D,6,6,0,0,37,29,23,80,1,19,20,34,68,0,17,18,13,54,1,8,13,18,37,0,0.5979259999655399,0.23184107790629813,0.17023292212816207
2021-10-22,Arsenal,Aston Villa,3,1,H,9,4,0,0,35,28,24,82,1,25,29,31,83,2,21,22,11,55,2,9,11,22,43,0,0.5259884121804089,0.22270544482290092,0.25130614299669013
2021-10-23,Chelsea,Norwich,7,0,H,13,1,0,1,42,33,14,116,3,9,11,34,64,1,26,20,7,83,0,2,7,20,37,1,0.7124677176633687,0.22503066745712189,0.0625016148795095
2021-10-23,Crystal Palace,Newcastle,1,1,D,3,2,0,0,19,22,36,74,0,22,29,37,81,2,10,12,12,41,0,16,12,12,40,0,0.4050487441830648,0.23829906926966216,0.35665218654727304
2021-10-23,Everton,Watford,2,5,A,4,8,0,0,27,21,24,79,0,23,22,27,61,2,18,18,13,46,1,9,13,18,36,0,0.5239860501457526,0.22772918332678022,0.24828476652746714
2021-10-23,Leeds,Wolves,1,1,D,4,4,0,0,30,26,25,90,2,23,17,27,79,0,3,5,6,21,1,9,6,5,17,0,0.4552403425151394,0.3090001712868517,0.23575948619800896
2021-10-23,Southampton,Burnley,2,2,D,4,5,0,0,20,22,34,93,2,14,20,34,82,0,14,11,11,49,0,14,11,11,34,0,0.37884650654117613,0.3672268746745475,0.25392661878427636
2021-10-23,Brighton,Man City,1,4,A,5,14,0,0,30,22,18,73,3,41,47,19,115,2,3,4,14,15,0,15,14,4,35,1,0.22348888114292756,0.24133909739869533,0.5351720214583772
2021-10-24,Brentford,Leicester,1,2,A,5,6,0,0,12,10,7,29,1,28,36,34,101,1,0,0,0,0,0,0,0,0,0,0,0.32992503426248193,0.2679988949333545,0.40207607080416363
2021-10-24,West Ham,Tottenham,1,0,H,4,4,0,0,34,37,26,94,3,35,35,30,96,2,11,15,19,36,1,17,19,15,56,1,0.5125392866536875,0.23574170914984782,0.25171900419646465
2021-10-24,Man United,Liverpool,0,5,A,4,8,1,0,38,36,22,107,0,44,43,14,130,0,14,10,10,24,0,11,10,10,42,0,0.25183717942404216,0.23297956491291216,0.5151832556630457
2021-10-30,Leicester,Arsenal,0,2,A,8,5,0,0,30,37,34,103,1,37,30,24,88,1,10,14,19,41,1,19,19,14,59,1,0.44793471577477023,0.23777669265729565,0.3142885915679341
2021-10-30,Burnley,Brentford,3,1,H,6,5,0,0,14,21,35,80,0,12,11,9,34,1,0,0,0,0,0,0,0,0,0,0,0.39969883384114235,0.2632812897806772,0.33701987637818037
2021-10-30,Liverpool,Brighton,2,2,D,3,6,0,0,47,48,13,137,0,30,22,20,76,3,13,13,4,35,1,4,4,13,17,0,0.7680236450271896,0.13119337792975877,0.10078297704305154
2021-10-30,Man City,Crystal Palace,0,2,A,3,3,1,0,41,47,19,119,2,19,23,37,75,0,26,27,3,65,0,2,3,27,19,0,0.7728812994258661,0.16578520371176123,0.061333496862372626
2021-10-30,Newcastle,Chelsea,0,3,A,1,6,0,0,22,30,38,78,2,42,39,14,124,3,7,9,19,31,0,22,19,9,48,1,0.14899473571858407,0.1991304547124986,0.6518748095689174
2021-10-30,Watford,Southampton,0,1,A,4,1,0,0,26,27,27,68,2,18,22,36,92,2,7,10,12,22,1,13,12,10,44,0,0.45431519384737984,0.2698221189737046,0.2758626871789156
2021-10-30,Tottenham,Man United,0,3,A,0,4,0,0,32,31,30,95,2,37,36,27,110,1,15,18,10,54,0,15,10,18,36,1,0.3522707073594882,0.2735853961535688,0.3741438964869429
2021-10-31,Norwich,Leeds,1,2,A,3,6,0,0,9,10,39,62,2,31,27,24,92,2,0,0,0,0,0,0,0,0,0,0,0.21286587137899016,0.2751374523691588,0.511996676251851
2021-10-31,Aston Villa,West Ham,1,4,A,3,9,1,0,24,29,33,81,2,34,36,26,93,3,10,6,11,37,1,16,11,6,42,1,0.37196019828498134,0.22809794830411304,0.39994185341090555
2021-11-01,Wolves,Everton,2,1,H,4,5,0,0,24,17,24,82,0,27,23,27,82,0,5,8,15,36,2,20,15,8,67,1,0.3269686154822955,0.3065934000758615,0.36643798444184295
2021-11-05,Southampton,Aston Villa,1,0,H,3,3,0,0,21,21,31,87,2,24,30,35,83,3,18,22,13,59,0,9,13,22,48,0,0.4665721360486276,0.26536368920586745,0.2680641747455049
2021-11-06,Man United,Man City,0,2,A,1,5,0,0,37,37,27,108,1,41,47,19,116,3,15,11,10,33,1,12,10,11,46,0,0.34654720720417226,0.19456875290690237,0.45888403988892534
2021-11-06,Brentford,Norwich,1,2,A,7,5,0,0,12,12,12,39,1,9,10,39,61,2,0,0,0,0,0,0,0,0,0,0,0.564311783165869,0.25941967184309583,0.17626854499103511
2021-11-06,Chelsea,Burnley,1,1,D,4,2,0,0,42,40,14,121,3,16,23,35,81,0,23,25,8,68,3,5,8,25,24,0,0.6906219561834149,0.23115074835987587,0.07822729545670928
2021-11-06,Crystal Palace,Wolves,2,0,H,6,2,0,0,22,24,33,77,0,26,19,25,84,0,4,2,4,12,1,7,4,2,15,1,0.35621159459714674,0.2760965272579779,0.3676918781448754
2021-11-06,Brighton,Newcastle,1,1,D,5,1,1,0,28,22,21,76,3,21,29,40,76,2,14,8,0,23,1,2,0,8,18,0,0.590879072512719,0.24147561536951828,0.1676453121177628
2021-11-07,Arsenal,Watford,1,0,H,6,1,0,1,37,30,23,90,1,25,27,28,69,2,22,24,8,64,0,7,8,24,38,0,0.6027655623740684,0.20106383002344463,0.1961706076024869
2021-11-07,Everton,Tottenham,0,0,D,2,0,1,0,27,23,27,83,0,32,30,31,92,1,8,8,16,32,0,17,16,8,50,1,0.37991944316435444,0.2522286469055433,0.3678519099301023
2021-11-07,Leeds,Leicester,1,1,D,5,3,0,0,33,29,25,94,2,27,35,35,107,1,13,15,17,53,2,10,17,15,55,0,0.4326523171561454,0.2781889941168425,0.2891586887270122
2021-11-07,West Ham,Liverpool,3,2,H,3,5,0,0,37,40,26,102,3,48,50,14,137,0,7,11,25,37,1,22,25,11,59,1,0.1997593072909352,0.25133652098151665,0.5489041717275481
2021-11-20,Leicester,Chelsea,0,3,A,3,7,0,0,25,31,36,100,1,42,41,15,117,3,10,10,15,31,1,16,15,10,50,0,0.21339648302779693,0.20577169686093374,0.5808318201112692
2021-11-20,Aston Villa,Brighton,2,0,H,5,2,0,0,21,27,35,82,3,26,20,22,75,4,5,4,4,16,0,5,4,4,19,2,0.45598161978902374,0.24617834927380158,0.29784003093717465
2021-11-20,Burnley,Crystal Palace,3,3,D,9,8,0,0,14,22,35,78,0,22,25,33,79,0,16,12,10,33,0,13,10,12,43,0,0.38251618550299293,0.2969763977840567,0.3205074167129503
2021-11-20,Newcastle,Brentford,3,3,D,9,4,0,0,22,30,38,76,2,12,13,14,46,1,0,0,0,0,0,0,0,0,0,0,0.45299423873173494,0.2575612554193981,0.28944450584886694
2021-11-20,Norwich,Southampton,2,1,H,4,5,0,0,11,11,39,63,2,24,21,29,86,2,11,11,15,34,1,14,15,11,50,1,0.24583188476390944,0.3214155207044357,0.4327525945316549
2021-11-20,Watford,Man United,4,1,H,7,3,0,1,25,27,27,68,3,34,36,29,105,1,6,10,19,38,0,24,19,10,64,1,0.2983303074308563,0.2876428510603028,0.4140268415088409
2021-11-20,Wolves,West Ham,1,0,H,5,3,0,0,26,19,26,81,0,39,40,25,100,3,10,9,13,50,0,13,13,9,55,0,0.2964404674552732,0.20527068740642207,0.49828884513830474
2021-11-20,Liverpool,Arsenal,4,0,H,9,3,0,0,45,51,17,138,0,39,28,20,89,1,22,27,13,71,0,4,13,27,34,0,0.7210868018017484,0.15806578347958652,0.12084741471866495
2021-11-21,Man City,Everton,3,0,H,7,1,0,0,41,44,17,111,3,27,22,26,78,1,21,20,10,71,1,6,10,20,28,1,0.6973402940999426,0.20268552384199082,0.09997418205806664
2021-11-21,Tottenham,Leeds,2,1,H,4,7,0,0,30,28,31,89,1,31,28,25,95,2,16,18,15,48,1,13,15,18,56,0,0.3843858555355126,0.25172101968524924,0.36389312477923824
2021-11-27,Arsenal,Newcastle,2,0,H,6,5,0,0,39,28,21,90,1,22,31,39,79,2,27,18,4,45,0,3,4,18,24,2,0.6504767848031581,0.19171778621708713,0.1578054289797547
2021-11-27,Crystal Palace,Aston Villa,1,2,A,3,3,0,0,22,27,35,81,0,24,28,33,82,3,19,10,8,51,0,10,8,10,42,2,0.47816973397042967,0.21328803549855943,0.30854223053101093
2021-11-27,Liverpool,Southampton,4,0,H,6,3,0,0,45,52,17,140,0,21,19,29,82,2,20,18,5,57,0,8,5,18,26,0,0.7803206834967157,0.1424512801923522,0.07722803631093199
2021-11-27,Norwich,Wolves,0,0,D,4,2,0,0,14,12,38,60,2,29,18,23,81,0,4,5,5,32,1,4,5,5,19,0,0.2455025386821584,0.32767876362171133,0.4268186976961303
2021-11-27,Brighton,Leeds,0,0,D,4,4,0,0,26,19,22,74,4,28,27,26,94,2,6,3,0,7,0,0,0,3,4,0,0.383105798959085,0.31436117251880147,0.30253302852211356
2021-11-28,Brentford,Everton,1,0,H,4,5,0,0,13,16,17,50,1,26,22,29,78,1,0,0,0,0,0,0,0,0,0,0,0.4301546256185036,0.2730815654473447,0.29676380893415166
2021-11-28,Leicester,Watford,4,2,H,8,5,0,0,25,31,37,101,1,25,29,28,72,3,18,14,5,39,0,6,5,14,23,1,0.5367688624773206,0.21051062519775987,0.2527205123249195
2021-11-28,Man City,West Ham,2,1,H,9,3,0,0,41,44,17,111,3,36,37,24,97,3,26,29,7,59,0,2,7,29,20,0,0.6606631748148786,0.18322175268527918,0.15611507249984224
2021-11-28,Chelsea,Man United,1,1,D,6,2,0,0,45,42,10,116,2,31,35,32,101,2,10,9,13,47,0,16,13,9,42,0,0.6464575957414022,0.19852025424970046,0.15502215000889735
2021-11-30,Newcastle,Norwich,1,1,D,1,6,0,1,19,29,40,79,2,15,12,37,58,2,15,15,13,57,2,12,13,15,50,1,0.5875817073771019,0.24583069915546593,0.1665875934674322
2021-11-30,Leeds,Crystal Palace,1,0,H,3,1,0,0,26,25,25,96,1,22,27,33,83,0,3,3,4,10,0,3,4,3,9,0,0.4811075369246199,0.27891062146388984,0.2399818416114902
2021-12-01,Southampton,Leicester,2,2,D,7,6,0,0,21,19,30,81,2,28,33,36,104,1,9,8,20,44,3,18,20,8,60,0,0.3058430697757797,0.3185737142343323,0.375583215989888
2021-12-01,Watford,Chelsea,1,2,A,6,4,0,0,24,30,31,75,3,43,39,10,112,2,5,13,20,34,1,20,20,13,56,1,0.18052795654586792,0.23090152410014955,0.5885705193539826
