Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HR,AR,HomeTeamPointLast10,HomeTeamGoalScoredLast10,HomeTeamGoalConcededLast10,HomeTeamShotTargetLast10,HomeTeamRedLast10,AwayTeamPointLast10,AwayTeamGoalScoredLast10,AwayTeamGoalConcededLast10,AwayTeamShotTargetLast10,AwayTeamRedLast10,HomeTeamPointH2HLast10,HomeTeamGoalScoredH2HLast10,HomeTeamGoalConcededH2HLast10,HomeTeamShotTargetH2HLast10,HomeTeamRedH2HLast10,AwayTeamPointH2HLast10,AwayTeamGoalScoredH2HLast10,AwayTeamGoalConcededH2HLast10,AwayTeamShotTargetH2HLast10,AwayTeamRedH2HLast10
2016-12-17,Sunderland,Watford,1,0,H,4,4,0,0,10,9,16,26,2,14,11,17,37,2,1,2,3,6,0,4,3,2,12,0
2016-12-17,West Brom,Man United,0,2,A,1,5,0,0,15,16,13,34,0,15,10,10,55,1,11,12,19,42,2,17,19,12,67,1
2016-12-17,West Ham,Hull,1,0,H,6,5,0,0,13,11,15,32,2,5,7,23,37,0,14,15,8,58,0,8,8,15,41,3
2016-12-18,Bournemouth,Southampton,1,3,A,5,8,0,0,14,18,16,43,0,13,7,9,46,0,3,2,2,6,0,3,2,2,3,1
2016-12-18,Man City,Arsenal,2,1,H,5,1,0,0,15,16,14,57,2,21,22,10,46,1,13,16,14,62,2,13,14,16,48,1
2016-12-18,Tottenham,Burnley,2,1,H,9,2,0,0,16,17,8,67,0,10,10,18,33,0,7,9,5,31,0,4,5,9,28,0
2016-12-19,Everton,Liverpool,0,1,A,1,4,0,0,10,11,16,40,1,21,24,11,62,0,6,7,20,45,2,18,20,7,77,0
2016-12-26,Arsenal,West Brom,1,0,H,11,1,0,0,18,22,12,44,1,14,15,14,28,0,25,20,7,65,1,4,7,20,32,0
2016-12-26,Burnley,Middlesbrough,1,0,H,4,2,0,0,10,11,19,34,0,12,9,9,29,0,0,0,0,0,0,0,0,0,0,0
2016-12-26,Chelsea,Bournemouth,3,0,H,4,3,0,0,30,23,2,54,0,13,17,17,46,0,3,4,2,10,0,3,2,4,9,0
2016-12-26,Hull,Man City,0,3,A,3,6,0,0,5,7,22,39,0,18,18,13,56,2,6,9,18,39,0,15,18,9,62,1
2016-12-26,Leicester,Everton,0,2,A,2,3,0,0,9,15,18,35,1,9,10,16,38,1,12,17,16,43,0,12,16,17,47,1
2016-12-26,Man United,Sunderland,3,1,H,9,4,0,0,17,11,9,51,1,12,9,15,28,2,22,15,6,64,0,7,6,15,40,1
2016-12-26,Swansea,West Ham,1,4,A,7,7,0,0,8,14,25,41,0,15,11,14,36,2,9,9,8,32,1,12,8,9,44,1
2016-12-26,Watford,Crystal Palace,1,1,D,3,4,0,0,13,9,16,34,2,4,17,24,42,0,3,2,2,5,0,3,2,2,10,0
2016-12-27,Liverpool,Stoke,4,1,H,6,2,0,0,21,23,10,60,0,18,14,8,46,1,17,14,14,63,0,11,14,14,36,0
2016-12-28,Southampton,Tottenham,1,4,A,2,5,1,0,15,10,10,49,0,16,17,9,69,0,7,11,20,42,0,22,20,11,55,0
2016-12-30,Hull,Everton,2,2,D,4,7,0,0,5,6,19,38,0,11,11,15,39,1,8,10,16,26,0,14,16,10,44,1
2016-12-31,Burnley,Sunderland,4,1,H,6,3,0,0,13,11,16,37,0,12,10,16,31,2,4,4,5,17,0,7,5,4,25,0
2016-12-31,Chelsea,Stoke,4,2,H,7,2,0,0,30,23,2,52,0,15,13,12,42,1,20,16,6,81,0,8,6,16,33,1
2016-12-31,Leicester,West Ham,1,0,H,4,5,0,0,9,15,17,37,1,15,14,15,39,1,14,10,9,34,2,8,9,10,42,2
2016-12-31,Liverpool,Man City,1,0,H,1,2,0,0,23,27,11,63,0,20,20,12,54,2,15,19,17,72,1,12,17,19,42,2
2016-12-31,Man United,Middlesbrough,2,1,H,12,2,0,0,19,14,10,59,1,12,9,9,28,0,19,16,10,85,0,7,10,16,49,0
2016-12-31,Southampton,West Brom,1,2,A,1,3,1,0,12,8,13,37,1,13,14,14,25,0,13,7,8,42,2,13,8,7,33,1
2016-12-31,Swansea,Bournemouth,0,3,A,5,6,0,0,8,13,26,42,0,10,11,19,39,0,1,4,5,8,0,4,5,4,8,0
2017-01-01,Arsenal,Crystal Palace,2,0,H,7,4,0,0,18,20,10,49,0,5,18,24,43,0,20,17,6,58,1,2,6,17,21,1
2017-01-01,Watford,Tottenham,1,4,A,2,6,0,0,11,9,17,35,2,18,20,9,66,0,1,2,6,5,1,10,6,2,31,0
2017-01-02,Everton,Southampton,3,0,H,6,3,0,0,12,12,15,38,1,11,8,14,36,2,15,12,11,38,0,12,11,12,48,0
2017-01-02,Man City,Burnley,2,1,H,3,3,1,0,19,19,12,53,2,13,13,16,40,0,8,13,8,38,0,5,8,13,23,0
2017-01-02,Middlesbrough,Leicester,0,0,D,1,4,0,0,11,10,11,26,0,9,13,16,37,1,12,11,9,36,0,6,9,11,32,0
2017-01-02,Sunderland,Liverpool,2,2,D,5,15,0,0,12,11,19,32,2,23,26,10,57,0,6,6,15,27,1,21,15,6,67,0
2017-01-02,West Brom,Hull,3,1,H,5,6,0,0,16,15,13,27,0,6,8,19,40,0,7,5,9,38,0,10,9,5,38,0
2017-01-02,West Ham,Man United,0,2,A,2,6,1,0,12,13,16,41,1,22,16,7,66,1,7,11,18,31,0,19,18,11,66,2
2017-01-03,Bournemouth,Arsenal,3,3,D,6,4,1,0,12,14,19,44,0,20,22,10,51,0,0,1,7,10,0,9,7,1,14,0
2017-01-03,Crystal Palace,Swansea,1,2,A,3,4,0,0,5,17,23,40,0,7,13,29,42,0,7,8,10,25,0,10,10,8,33,1
2017-01-03,Stoke,Watford,2,0,H,5,2,0,0,12,13,16,38,1,10,10,21,35,2,6,3,3,8,0,3,3,3,9,1
2017-01-04,Tottenham,Chelsea,2,0,H,2,2,0,0,20,24,10,68,0,30,23,4,53,0,8,13,21,60,1,17,21,13,55,1
2017-01-14,Burnley,Southampton,1,0,H,3,5,0,0,12,14,18,42,0,11,8,15,38,2,3,2,5,6,0,6,5,2,21,0
2017-01-14,Hull,Bournemouth,3,1,H,3,6,0,0,6,9,21,44,0,13,17,20,47,1,0,1,6,4,0,3,6,1,10,0
2017-01-14,Leicester,Chelsea,0,3,A,2,3,0,0,9,12,15,40,1,27,21,6,48,0,7,9,22,36,2,22,22,9,61,1
2017-01-14,Sunderland,Stoke,1,3,A,3,6,0,0,13,12,17,36,2,12,12,15,39,1,16,10,8,40,2,10,8,10,54,3
2017-01-14,Swansea,Arsenal,0,4,A,3,6,0,0,10,14,27,40,0,18,21,12,48,0,16,15,16,41,0,13,16,15,64,1
2017-01-14,Tottenham,West Brom,4,0,H,11,0,0,0,22,25,9,65,0,19,18,10,31,0,15,13,9,66,0,9,9,13,38,1
2017-01-14,Watford,Middlesbrough,0,0,D,5,1,0,0,7,9,23,37,2,9,8,11,24,0,6,4,4,11,0,3,4,4,19,0
2017-01-14,West Ham,Crystal Palace,3,0,H,3,1,0,0,12,13,16,40,2,5,16,21,37,0,10,10,9,33,2,10,9,10,26,2
2017-01-15,Everton,Man City,4,0,H,4,5,0,0,12,13,15,38,1,19,17,13,48,3,10,9,12,33,1,16,12,9,67,0
2017-01-15,Man United,Liverpool,1,1,D,3,4,0,0,24,18,7,61,0,21,24,10,62,0,22,15,9,40,1,7,9,15,52,2
2017-01-21,Bournemouth,Watford,2,2,D,5,3,0,0,13,17,21,46,1,8,8,17,34,2,3,3,3,11,0,3,3,3,10,0
2017-01-21,Crystal Palace,Everton,0,1,A,2,8,0,0,5,14,21,33,0,15,17,10,42,1,10,9,14,37,0,13,14,9,42,2
2017-01-21,Liverpool,Swansea,2,3,A,5,3,0,0,19,19,10,49,0,10,13,28,42,0,20,20,11,83,1,8,11,20,51,0
2017-01-21,Man City,Tottenham,2,2,D,7,2,0,0,18,16,16,46,3,24,28,8,73,0,18,24,16,76,0,12,16,24,54,2
2017-01-21,Middlesbrough,West Ham,1,3,A,2,5,0,0,9,7,10,22,0,14,15,15,41,2,8,8,14,62,1,20,14,8,64,0
2017-01-21,Stoke,Man United,1,1,D,1,8,0,0,14,14,15,41,1,22,16,7,61,0,8,11,19,39,0,20,19,11,52,0
2017-01-21,West Brom,Sunderland,2,0,H,5,3,0,0,16,16,13,26,0,10,11,19,35,1,19,17,8,47,0,7,8,17,41,0
2017-01-22,Arsenal,Burnley,2,1,H,8,7,1,0,20,24,11,52,0,12,12,16,38,0,13,9,2,41,0,1,2,9,15,0
2017-01-22,Chelsea,Hull,2,0,H,5,4,0,0,27,19,6,42,0,6,10,21,45,0,23,17,4,65,0,2,4,17,30,1
2017-01-22,Southampton,Leicester,3,0,H,7,2,0,0,11,7,14,36,2,9,11,16,40,1,14,13,9,61,0,11,9,13,41,0
2017-01-31,Arsenal,Watford,1,2,A,5,6,0,0,22,25,11,59,1,6,8,18,34,2,15,15,2,40,0,0,2,15,15,0
2017-01-31,Bournemouth,Crystal Palace,0,2,A,2,4,0,0,11,18,23,49,1,5,13,20,33,0,5,3,2,11,0,2,2,3,8,0
2017-01-31,Burnley,Leicester,1,0,H,3,5,0,0,12,13,14,43,0,9,10,17,40,1,1,2,6,10,0,7,6,2,16,0
2017-01-31,Liverpool,Chelsea,1,1,D,3,2,0,0,18,21,13,52,0,27,20,6,44,0,13,16,14,71,0,13,14,16,44,0
2017-01-31,Middlesbrough,West Brom,1,1,D,3,5,0,0,9,8,12,23,0,16,14,13,25,0,11,10,7,45,1,8,7,10,49,1
2017-01-31,Sunderland,Tottenham,0,0,D,1,3,0,0,7,8,21,34,0,22,27,8,69,0,2,7,20,38,2,26,20,7,95,0
2017-01-31,Swansea,Southampton,2,1,H,5,2,0,0,12,15,29,42,0,13,10,14,43,2,5,3,10,32,1,20,10,3,46,1
2017-02-01,Man United,Hull,0,0,D,6,2,0,0,22,16,7,64,0,6,10,20,42,0,25,22,7,69,2,1,7,22,42,0
2017-02-01,Stoke,Everton,1,1,D,7,5,0,0,15,15,15,36,1,17,17,9,44,1,12,10,15,39,0,15,15,10,62,0
2017-02-01,West Ham,Man City,0,4,A,1,4,0,0,17,16,13,43,1,16,16,17,49,3,8,10,18,28,0,20,18,10,70,0
2017-02-04,Chelsea,Arsenal,3,1,H,6,5,0,0,25,19,6,41,0,19,23,12,61,1,21,15,5,56,0,6,5,15,37,4
2017-02-04,Crystal Palace,Sunderland,0,4,A,9,7,0,0,8,11,15,33,0,8,8,19,34,0,11,13,10,33,1,8,10,13,28,1
2017-02-04,Everton,Bournemouth,6,3,H,10,8,0,0,18,18,9,48,1,11,17,22,48,1,4,5,5,13,0,4,5,5,13,0
2017-02-04,Hull,Liverpool,2,0,H,4,5,0,0,6,9,19,40,0,16,20,14,48,0,9,9,19,29,2,15,19,9,74,0
2017-02-04,Southampton,West Ham,1,3,A,7,4,0,0,10,10,16,38,2,16,15,16,42,1,13,12,12,60,1,13,12,12,37,1
2017-02-04,Tottenham,Middlesbrough,1,0,H,5,0,0,0,23,26,6,66,0,9,7,11,24,0,18,19,12,61,1,9,12,19,58,1
2017-02-04,Watford,Burnley,2,1,H,7,7,0,1,9,10,18,38,1,15,13,12,41,0,0,0,2,3,0,3,2,0,4,0
2017-02-04,West Brom,Stoke,1,0,H,4,2,0,0,16,14,13,28,0,13,15,16,42,1,15,8,8,53,0,12,8,8,34,3
2017-02-05,Leicester,Man United,0,3,A,1,9,0,0,8,8,16,42,1,22,15,6,62,0,5,10,22,33,1,23,22,10,65,1
2017-02-05,Man City,Swansea,2,1,H,5,2,0,0,16,18,16,48,3,12,12,26,38,0,23,19,9,72,0,5,9,19,44,0
2017-02-11,Arsenal,Hull,2,0,H,7,4,0,1,16,19,14,56,1,9,11,18,42,0,22,23,8,76,0,4,8,23,25,2
2017-02-11,Liverpool,Tottenham,2,0,H,9,2,0,0,16,17,12,50,0,23,22,6,56,0,19,21,8,66,0,7,8,21,45,1
2017-02-11,Man United,Watford,2,0,H,11,3,0,0,24,17,5,69,0,12,11,16,40,0,12,10,5,31,0,3,5,10,21,0
2017-02-11,Middlesbrough,Everton,0,0,D,3,3,0,0,6,6,12,20,0,20,23,11,52,1,6,5,13,49,0,21,13,5,60,0
2017-02-11,Stoke,Crystal Palace,1,0,H,4,1,0,0,10,13,17,40,1,5,8,19,38,0,4,7,13,26,0,16,13,7,32,0
2017-02-11,Sunderland,Southampton,0,4,A,1,8,0,0,8,10,18,35,0,10,11,16,42,2,11,9,17,38,0,14,17,9,66,2
2017-02-11,West Ham,West Brom,2,2,D,4,3,0,0,19,17,12,43,1,16,12,12,29,0,14,18,15,54,0,11,15,18,67,1
2017-02-12,Burnley,Chelsea,1,1,D,4,2,0,0,15,14,12,44,1,25,19,6,43,0,1,3,12,10,0,13,12,3,44,1
2017-02-12,Swansea,Leicester,2,0,H,4,1,0,0,12,13,23,40,0,8,7,17,38,1,3,3,11,15,0,12,11,3,30,0
2017-02-13,Bournemouth,Man City,0,2,A,1,5,0,0,8,16,25,48,1,19,19,14,48,1,0,1,13,5,0,9,13,1,30,1
2017-02-25,Chelsea,Swansea,3,1,H,5,2,0,0,23,19,7,43,0,12,12,23,39,0,19,19,9,73,2,7,9,19,45,1
2017-02-25,Crystal Palace,Middlesbrough,1,0,H,3,4,0,0,4,5,17,33,0,7,6,11,21,0,3,3,4,19,0,6,4,3,24,0
2017-02-25,Everton,Sunderland,2,0,H,8,1,0,0,21,21,8,51,1,8,10,19,34,0,16,17,11,73,1,13,11,17,45,0
2017-02-25,Hull,Burnley,1,1,D,1,3,0,1,8,8,17,40,1,13,12,11,41,1,1,2,9,17,1,13,9,2,19,0
2017-02-25,Watford,West Ham,1,1,D,1,2,0,1,9,8,16,37,0,19,17,12,44,1,10,9,6,26,1,4,6,9,28,1
2017-02-25,West Brom,Bournemouth,2,1,H,4,4,0,0,17,14,13,31,0,8,14,24,45,1,1,2,4,8,2,7,4,2,16,0
2017-02-26,Tottenham,Stoke,4,0,H,9,3,0,0,23,22,7,54,0,13,13,14,39,1,18,18,9,86,2,9,9,18,35,2
2017-02-27,Leicester,Liverpool,3,1,H,7,7,0,0,5,3,17,33,1,18,17,10,56,0,8,10,17,41,1,20,17,10,59,0
2017-03-04,Leicester,Hull,3,1,H,5,4,0,0,8,6,17,36,1,9,9,15,36,1,4,2,2,10,1,4,2,2,15,2
2017-03-04,Liverpool,Arsenal,3,1,H,7,3,0,0,15,15,13,59,0,16,18,13,57,1,10,18,21,66,2,16,21,18,61,0
2017-03-04,Man United,Bournemouth,1,1,D,7,1,0,1,24,18,5,75,0,5,14,26,46,1,6,7,4,17,0,3,4,7,8,0
2017-03-04,Stoke,Middlesbrough,2,0,H,8,2,0,0,12,13,18,39,0,7,6,9,22,0,4,3,3,7,1,4,3,3,22,0
2017-03-04,Swansea,Burnley,3,2,H,10,4,0,0,12,12,23,37,0,14,13,11,42,2,9,3,0,16,0,0,0,3,10,0
2017-03-04,Watford,Southampton,3,4,A,4,11,0,0,10,9,15,36,0,10,14,16,47,2,2,1,3,2,1,5,3,1,18,0
2017-03-04,West Brom,Crystal Palace,0,2,A,1,4,0,0,17,13,13,31,0,7,5,15,33,0,14,13,14,41,0,11,14,13,42,1
2017-03-05,Sunderland,Man City,0,2,A,3,7,0,0,8,10,20,32,0,22,19,10,49,1,8,12,22,35,0,20,22,12,77,0
2017-03-05,Tottenham,Everton,3,2,H,7,4,0,0,23,23,7,54,0,21,21,7,55,0,14,9,8,56,0,11,8,9,43,0
2017-03-06,West Ham,Chelsea,1,2,A,2,4,0,0,17,17,13,39,2,23,21,8,42,0,8,8,17,50,0,20,17,8,78,1
2017-03-08,Man City,Stoke,0,0,D,1,2,0,0,22,19,10,49,1,14,13,16,40,0,18,18,7,67,0,9,7,18,30,0
2017-03-11,Bournemouth,West Ham,3,2,H,9,7,0,0,6,14,24,42,2,14,17,15,35,2,3,5,7,16,1,6,7,5,11,1
2017-03-11,Everton,West Brom,3,0,H,5,2,0,0,21,23,9,58,0,17,13,13,31,0,18,12,8,55,0,9,8,12,35,0
2017-03-11,Hull,Swansea,2,1,H,7,3,0,0,9,10,17,35,1,15,15,22,45,0,7,5,5,14,1,7,5,5,14,0
2017-03-12,Liverpool,Burnley,2,1,H,3,1,0,0,15,17,14,62,0,14,14,12,44,2,12,11,2,42,0,3,2,11,12,0
2017-03-18,Bournemouth,Swansea,2,0,H,6,1,0,0,9,17,23,48,2,15,15,20,41,0,7,8,4,14,0,1,4,8,13,0
2017-03-18,Crystal Palace,Watford,1,0,H,0,2,0,0,10,7,14,35,0,10,12,18,36,0,4,3,3,14,0,4,3,3,8,0
2017-03-18,Everton,Hull,4,0,H,8,0,0,1,21,24,9,60,0,12,12,15,39,1,15,18,12,51,1,9,12,18,30,0
2017-03-18,Stoke,Chelsea,1,2,A,1,7,1,0,15,12,12,40,0,23,22,9,40,0,7,8,20,32,1,22,20,8,77,0
2017-03-18,Sunderland,Burnley,0,0,D,5,3,0,0,5,9,22,31,0,11,14,14,41,2,7,6,8,28,0,7,8,6,23,0
2017-03-18,West Brom,Arsenal,3,1,H,8,2,0,0,17,13,15,32,0,16,18,14,57,1,4,7,18,29,0,25,18,7,69,1
2017-03-18,West Ham,Leicester,2,3,A,7,5,0,0,11,15,17,35,2,10,7,16,33,0,8,9,11,47,2,17,11,9,38,2
2017-03-19,Man City,Liverpool,1,1,D,3,4,0,0,20,17,9,45,1,15,15,14,59,0,11,16,19,41,1,17,19,16,64,1
2017-03-19,Middlesbrough,Man United,1,3,A,3,6,0,0,4,3,11,20,0,22,17,5,76,0,6,10,17,42,0,21,17,10,87,0
2017-03-19,Tottenham,Southampton,2,1,H,6,3,0,0,23,24,8,52,0,12,18,19,54,2,22,19,11,48,0,7,11,19,40,1
2017-04-01,Burnley,Tottenham,0,2,A,2,7,0,0,9,10,13,38,2,23,22,8,53,0,4,6,11,30,0,10,11,6,40,0
2017-04-01,Chelsea,Crystal Palace,1,2,A,11,3,0,0,23,21,10,43,0,12,7,13,31,0,21,16,6,63,1,6,6,16,33,1
2017-04-01,Hull,West Ham,2,1,H,3,4,0,0,11,10,17,35,2,11,17,19,37,2,8,8,16,46,3,17,16,8,64,0
2017-04-01,Leicester,Stoke,2,0,H,10,2,0,0,13,10,16,36,0,15,11,10,39,1,8,8,5,22,1,5,5,8,20,0
2017-04-01,Liverpool,Everton,3,1,H,6,4,0,0,13,15,15,62,0,23,26,7,61,0,18,19,7,72,0,6,7,19,42,1
2017-04-01,Man United,West Brom,0,0,D,3,1,0,0,22,18,6,77,0,17,14,15,37,0,17,19,11,67,1,11,11,19,35,2
2017-04-01,Southampton,Bournemouth,0,0,D,4,3,0,0,9,16,20,49,2,9,16,23,48,2,6,5,3,11,1,3,3,5,11,0
2017-04-01,Watford,Sunderland,1,0,H,10,3,0,0,9,11,18,35,0,6,8,19,32,0,4,3,3,16,0,4,3,3,10,0
2017-04-02,Arsenal,Man City,2,2,D,3,5,0,0,16,18,15,58,1,18,15,10,42,1,13,15,17,41,1,13,17,15,58,2
2017-04-02,Swansea,Middlesbrough,0,0,D,3,1,0,0,15,15,19,37,0,4,4,13,21,0,0,0,3,2,0,3,3,0,4,0
2017-04-04,Burnley,Stoke,1,0,H,3,2,0,0,9,9,13,37,2,12,9,12,36,1,5,3,6,20,0,8,6,3,19,0
2017-04-04,Leicester,Sunderland,2,0,H,8,3,0,0,13,11,16,42,0,6,7,16,32,0,15,11,6,45,0,9,6,11,41,1
2017-04-04,Man United,Everton,1,1,D,3,4,0,1,20,15,5,71,0,20,24,10,59,0,14,13,13,51,0,14,13,13,57,0
2017-04-04,Watford,West Brom,2,0,H,2,2,1,0,12,11,14,43,0,15,11,14,33,0,4,2,3,14,1,4,3,2,7,0
2017-04-05,Arsenal,West Ham,3,0,H,8,2,0,0,14,19,17,50,1,11,18,19,39,1,25,30,11,98,0,4,11,30,40,0
2017-04-05,Chelsea,Man City,2,1,H,4,7,0,0,20,18,10,47,0,19,17,11,45,1,12,9,14,32,1,15,14,9,67,3
2017-04-05,Hull,Middlesbrough,4,2,H,5,4,0,0,14,11,15,32,2,5,3,11,20,0,3,3,5,15,0,6,5,3,20,1
2017-04-05,Liverpool,Bournemouth,2,2,D,8,2,0,0,15,16,14,53,0,9,13,20,45,1,6,6,5,11,0,3,5,6,15,0
2017-04-05,Southampton,Crystal Palace,3,1,H,9,3,0,0,10,15,16,51,1,15,9,12,30,0,17,15,10,37,1,8,10,15,35,1
2017-04-05,Swansea,Tottenham,1,3,A,1,8,0,0,13,13,18,36,0,23,20,7,54,0,1,9,24,32,0,28,24,9,94,0
2017-04-08,Bournemouth,Chelsea,1,3,A,1,5,0,0,10,14,19,41,1,23,20,9,49,0,3,2,7,12,0,6,7,2,14,0
2017-04-08,Man City,Hull,3,1,H,7,1,0,0,16,16,12,49,0,14,12,16,34,2,18,21,9,68,1,6,9,21,42,0
2017-04-08,Middlesbrough,Burnley,0,0,D,5,2,0,0,4,5,15,23,0,9,9,13,37,2,0,0,1,2,0,3,1,0,4,0
2017-04-08,Stoke,Liverpool,1,2,A,4,4,0,0,9,6,12,32,1,15,17,15,57,0,8,14,18,37,0,20,18,14,58,0
2017-04-08,Tottenham,Watford,4,0,H,6,2,0,0,23,21,8,60,0,15,13,12,43,1,13,10,3,37,0,1,3,10,7,1
2017-04-08,West Brom,Southampton,0,1,A,6,3,0,0,15,11,12,35,0,13,17,15,59,0,15,8,6,31,1,12,6,8,37,3
2017-04-08,West Ham,Swansea,1,0,H,6,1,0,0,8,15,22,38,1,13,14,17,34,0,15,12,10,51,1,9,10,12,39,1
2017-04-09,Everton,Leicester,4,2,H,7,4,0,0,18,21,11,59,1,15,13,16,46,0,14,17,16,47,1,11,16,17,41,0
2017-04-09,Sunderland,Man United,0,3,A,4,9,1,0,5,5,16,30,0,18,14,5,62,0,7,7,17,41,1,22,17,7,64,0
2017-04-10,Crystal Palace,Arsenal,3,0,H,6,3,0,0,15,9,13,30,0,14,20,17,51,1,2,6,19,25,1,23,19,6,65,1
2017-04-15,Crystal Palace,Leicester,2,2,D,4,2,0,0,18,12,10,35,0,15,15,17,48,0,6,4,5,23,0,9,5,4,16,0
2017-04-15,Everton,Burnley,3,1,H,7,6,0,0,18,24,13,58,1,10,8,11,32,2,9,7,4,49,0,6,4,7,20,2
2017-04-15,Southampton,Man City,0,3,A,1,5,0,0,16,18,12,59,0,19,19,9,51,0,8,14,22,44,0,20,22,14,67,1
2017-04-15,Stoke,Hull,3,1,H,4,3,0,0,8,6,13,35,1,14,13,17,31,2,18,11,5,30,1,6,5,11,32,1
2017-04-15,Sunderland,West Ham,2,2,D,4,3,0,1,5,4,16,31,1,8,13,21,39,1,10,11,9,57,1,16,9,11,59,0
2017-04-15,Tottenham,Bournemouth,4,0,H,14,1,0,0,23,21,8,55,0,9,13,20,37,1,7,8,1,21,0,1,1,8,4,0
2017-04-15,Watford,Swansea,1,0,H,7,4,0,0,14,13,16,40,1,10,11,16,32,0,4,1,1,10,1,4,1,1,10,0
2017-04-16,Man United,Chelsea,2,0,H,3,0,0,0,18,15,5,65,0,23,20,10,51,0,8,9,16,51,2,17,16,9,57,3
2017-04-16,West Brom,Liverpool,0,1,A,2,2,0,0,12,9,13,36,0,18,17,13,56,0,13,13,12,36,0,13,12,13,73,1
2017-04-17,Middlesbrough,Arsenal,1,2,A,5,4,0,0,4,5,15,27,0,13,17,17,50,1,11,8,16,34,3,14,16,8,82,1
2017-04-22,Bournemouth,Middlesbrough,4,0,H,10,2,0,1,9,13,22,36,1,4,5,14,30,0,0,0,2,3,0,3,2,0,3,0
2017-04-22,Hull,Watford,2,0,H,3,2,1,0,13,14,20,32,2,16,12,14,44,1,0,0,1,2,0,3,1,0,0,0
2017-04-22,Swansea,Stoke,2,0,H,6,3,0,0,7,9,16,31,0,10,8,13,32,1,9,13,17,41,0,18,17,13,37,1
2017-04-22,West Ham,Everton,0,0,D,3,0,0,0,9,15,19,41,2,20,26,13,60,1,5,11,19,33,3,23,19,11,61,2
2017-04-23,Burnley,Man United,0,2,A,0,6,0,0,7,8,14,35,2,20,16,4,65,0,5,2,6,14,0,8,6,2,40,1
2017-04-23,Liverpool,Crystal Palace,1,2,A,1,3,0,0,20,17,12,55,0,19,14,11,37,0,13,18,18,51,1,13,18,18,40,0
2017-04-25,Chelsea,Southampton,4,2,H,7,4,0,0,20,18,12,46,0,16,18,14,55,0,18,19,12,56,0,9,12,19,31,1
2017-04-26,Arsenal,Leicester,1,0,H,5,3,0,0,13,15,18,48,1,16,17,16,48,0,22,20,8,73,2,4,8,20,22,3
2017-04-26,Crystal Palace,Tottenham,0,1,A,1,4,0,0,19,14,12,36,0,25,23,6,67,0,8,7,10,39,0,17,10,7,56,0
2017-04-26,Middlesbrough,Sunderland,1,0,H,2,4,0,0,3,4,17,29,1,6,6,16,32,1,15,13,11,56,3,12,11,13,58,0
2017-04-27,Man City,Man United,0,0,D,6,1,0,1,21,20,7,49,0,22,17,3,63,0,19,17,11,48,0,10,11,17,35,1
2017-04-29,Crystal Palace,Burnley,0,2,A,5,3,0,0,19,14,9,28,0,7,7,14,28,1,4,5,5,12,0,4,5,5,14,0
2017-04-29,Southampton,Hull,0,0,D,2,1,0,0,13,17,18,52,0,13,14,20,31,3,12,9,3,28,0,3,3,9,13,0
2017-04-29,Stoke,West Ham,0,0,D,4,4,0,0,10,8,14,33,1,7,12,18,40,2,14,11,11,46,0,11,11,11,53,0
2017-04-29,Sunderland,Bournemouth,0,1,A,5,7,0,0,5,6,17,35,1,12,14,16,38,1,4,3,4,11,2,4,4,3,17,0
2017-04-29,West Brom,Leicester,0,1,A,4,1,0,0,11,8,13,33,0,16,17,16,46,0,7,9,9,22,0,7,9,9,21,0
2017-04-30,Everton,Chelsea,0,3,A,4,5,0,0,18,20,10,50,1,22,21,13,51,0,10,14,21,53,1,19,21,14,73,0
2017-04-30,Man United,Swansea,1,1,D,6,4,0,0,22,17,3,58,1,10,10,14,35,0,19,19,11,76,0,10,11,19,48,0
2017-04-30,Middlesbrough,Man City,2,2,D,6,4,0,0,6,5,16,31,1,19,16,7,51,0,12,14,10,57,0,15,10,14,65,1
2017-04-30,Tottenham,Arsenal,2,0,H,11,4,0,0,27,24,6,68,0,13,14,17,45,0,10,13,19,49,2,16,19,13,56,1
2017-05-01,Watford,Liverpool,0,1,A,2,8,0,0,13,10,15,40,1,20,18,12,51,0,3,4,13,24,0,12,13,4,49,0
2017-05-05,West Ham,Tottenham,1,0,H,5,5,0,0,7,10,16,40,2,27,25,6,74,0,11,14,16,49,2,17,16,14,82,2
2017-05-06,Bournemouth,Stoke,2,2,D,2,3,0,0,15,15,14,44,1,8,7,14,33,1,3,3,5,10,0,6,5,3,17,0
2017-05-06,Burnley,West Brom,2,2,D,4,3,0,0,9,8,13,27,1,8,7,14,33,0,1,2,10,9,0,7,10,2,17,0
2017-05-06,Hull,Sunderland,0,2,A,6,5,0,0,14,14,18,28,2,2,2,18,33,1,10,9,15,52,2,16,15,9,33,5
2017-05-06,Leicester,Watford,3,0,H,5,7,0,0,19,18,13,46,0,10,8,15,35,1,6,4,3,15,0,3,3,4,11,0
2017-05-06,Man City,Crystal Palace,5,0,H,12,2,0,0,17,16,8,50,0,19,14,10,32,0,24,19,5,51,0,3,5,19,20,0
2017-05-06,Swansea,Everton,1,0,H,4,2,0,0,8,9,15,35,0,17,20,13,51,1,8,7,13,40,2,17,13,7,68,1
2017-05-07,Arsenal,Man United,2,0,H,4,4,0,0,13,13,17,44,0,20,15,4,55,1,7,11,13,52,1,19,13,11,42,0
2017-05-07,Liverpool,Southampton,0,0,D,8,0,0,0,20,17,12,50,0,14,16,16,52,0,14,12,11,51,0,14,11,12,51,1
