Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HR,AR,HomeTeamPointLast20,HomeTeamGoalScoredLast20,HomeTeamGoalConcededLast20,HomeTeamShotTargetLast20,HomeTeamRedLast20,AwayTeamPointLast20,AwayTeamGoalScoredLast20,AwayTeamGoalConcededLast20,AwayTeamShotTargetLast20,AwayTeamRedLast20,HomeTeamPointH2HLast10,HomeTeamGoalScoredH2HLast10,HomeTeamGoalConcededH2HLast10,HomeTeamShotTargetH2HLast10,HomeTeamRedH2HLast10,AwayTeamPointH2HLast10,AwayTeamGoalScoredH2HLast10,AwayTeamGoalConcededH2HLast10,AwayTeamShotTargetH2HLast10,AwayTeamRedH2HLast10,HomeTeamPointWeightLast20,HomeTeamGoalScoredWeightLast20,HomeTeamGoalConcededWeightLast20,HomeTeamShotTargetWeightLast20,HomeTeamRedWeightLast20,AwayTeamPointWeightLast20,AwayTeamGoalScoredWeightLast20,AwayTeamGoalConcededWeightLast20,AwayTeamShotTargetWeightLast20,AwayTeamRedWeightLast20
2018-02-11,Southampton,Liverpool,0,2,A,4,4,0,0,18,24,33,69,0,40,47,20,119,0,12,9,14,40,1,15,14,9,54,0,0.06563901525362477,0.2896543960364011,0.4821306220704642,0.730631571334706,0.0,0.24597415260078476,0.21429516214486435,0.2323334169011369,0.6716246393593581,0.0
2018-02-12,Chelsea,West Brom,3,0,H,8,1,0,0,37,34,18,131,1,12,17,31,64,0,21,17,10,62,2,6,10,17,31,1,0.02997409114567476,0.07419296204168628,0.29601343489330645,0.6750769562769477,1.0485760000000012e-14,0.2400158926808023,0.4432179249574262,0.45339403309592613,0.8635270617105224,0.0
2018-02-24,Bournemouth,Newcastle,2,2,D,5,4,0,0,27,27,30,91,1,18,18,30,77,1,6,4,2,16,0,3,2,4,8,0,0.12582707336540327,0.08289638686613571,0.2480293873989347,0.3395617314954753,0.0003200000000000001,0.32001281255704367,0.4403491963289574,0.41110694790200036,1.1681868371396447,1.0240000000000006e-07
2018-02-24,Brighton,Swansea,4,1,H,5,1,0,0,21,17,27,61,0,22,17,29,52,0,3,1,0,2,0,0,0,1,2,0,0.33313283296503793,0.33024256416196596,0.20871803052261115,0.8203458083666633,0.0,0.6000655405988762,0.4480030969123937,0.09825839946824419,0.7795935968334605,0.0
2018-02-24,Burnley,Southampton,1,1,D,3,6,0,0,24,14,19,63,0,18,23,33,70,0,9,4,5,10,0,6,5,4,29,0,0.2298002646633546,0.21026621607148258,0.3200793740001254,1.0440323383132526,0.0,0.3281950762681238,0.44827198018200537,0.4106531103523419,0.6531578566735718,0.0
2018-02-24,Leicester,Stoke,1,1,D,9,2,0,0,30,30,28,71,3,17,20,42,74,0,12,12,7,36,1,6,7,12,29,0,0.34571192740484225,0.29929411487629054,0.24391799799870917,0.8705906240853326,2.4582553600000012e-08,0.025927693111404797,0.4519096451098844,1.4840116896269442,0.3093347593512341,0.0
2018-02-24,Liverpool,West Ham,4,1,H,12,4,0,0,42,48,19,121,0,23,27,33,72,1,17,19,13,65,1,11,13,19,37,2,0.22987076300395515,0.07147581072434267,0.1616670845056844,1.3581231967968324,0.0,0.20806570120475312,0.2176671444779087,0.3431603349504918,1.2998258369294136,0.2
2018-02-24,Watford,Everton,1,0,H,5,2,0,0,18,26,35,64,3,27,28,34,64,1,5,9,14,32,0,14,14,9,34,0,0.6011545624645731,0.48406028472832496,0.3728545640769861,0.6073408159727642,6.348800000000003e-07,0.2051669655573286,0.2855609960057589,0.4200965329012759,1.345803819587889,0.04000000000000001
2018-02-24,West Brom,Huddersfield,1,2,A,3,7,0,0,11,15,32,61,0,18,18,40,56,3,0,0,1,3,0,3,1,0,3,1,0.20007946340401153,0.21608962478713079,0.2669701654796619,0.31763530855262195,0.0,0.12480160251907148,0.08166521324179556,0.46547745272324165,0.5257967601755515,0.0016640204800000002
2018-02-25,Crystal Palace,Tottenham,0,1,A,3,4,0,0,27,25,25,85,0,38,38,19,114,1,7,6,11,36,0,22,11,6,48,0,0.6085282450181194,0.4167692960481254,0.25830513299195695,1.0794209709141158,0.0,0.72486841849173,0.36168216205261283,0.04873275559258359,1.476888451813852,2.5600000000000013e-06
2018-02-25,Man United,Chelsea,2,1,H,5,7,0,0,37,30,17,89,1,40,37,17,137,1,7,5,12,39,2,19,12,5,44,1,0.22519845384109427,0.049403545277012385,0.08194921431093478,0.34979869648214823,2.5600000000000013e-06,0.14987045572840524,0.37096481020846284,0.4800671744665322,1.3753847813848223,5.2428800000000056e-14
2018-03-01,Arsenal,Man City,0,3,A,5,5,0,0,32,40,28,119,0,53,57,18,151,0,10,16,21,36,1,16,21,16,56,1,0.14519108259429747,0.41837110746729683,0.4928082061710433,1.8066595062429625,0.0,0.7499999996525466,1.5496002528459885,0.4176798925403561,2.6497789396010507,0.0
2018-03-03,Burnley,Everton,2,1,H,8,4,0,1,24,14,19,61,0,26,27,34,60,1,9,6,10,28,2,12,10,6,60,0,0.1490013233167834,0.051331080357423356,0.6003968700006375,0.220161691566295,0.0,0.025834827786643054,0.4278049800287945,1.1004826645063899,0.7290190979394648,0.2
2018-03-03,Leicester,Bournemouth,1,1,D,4,3,0,0,30,30,28,77,3,28,29,31,95,1,4,2,3,14,0,7,3,2,13,1,0.7285596370242216,0.496470574381463,0.21958998999355622,1.3529531204267569,1.2291276800000007e-07,0.6291353668270268,0.41448193433069946,0.24014693699469444,0.6978086574774289,0.0016000000000000003
2018-03-03,Liverpool,Newcastle,2,0,H,3,2,0,0,44,52,20,128,0,18,18,30,76,1,13,16,12,56,1,13,12,16,32,6,0.14935381501980707,0.35737905362175526,0.8083354225284324,1.7906159839842877,0.0,0.6000640627852287,0.20174598164480786,0.05553473951002265,0.8409341856982658,5.120000000000002e-07
2018-03-03,Southampton,Stoke,0,0,D,6,3,0,0,18,22,32,74,0,18,19,36,75,0,10,9,11,40,1,16,11,9,31,1,0.6409753813406294,0.24135990091003726,0.05326555176171996,1.265789283367922,0.0,0.12963846555703445,0.2595482255494323,0.42005844813473125,0.5466737967561914,0.0
2018-03-03,Swansea,West Ham,4,1,H,8,2,0,0,19,16,33,50,0,22,27,36,70,0,6,7,14,34,1,21,14,7,55,1,0.0003277029943803905,0.24001548456197885,0.49129199734126283,0.8979679841673125,0.0,0.040328506023765615,0.08833572238955383,0.7158016747525008,0.4991291846471084,0.0
2018-03-03,Tottenham,Huddersfield,2,0,H,7,3,0,0,38,38,19,112,1,21,20,39,61,3,3,4,0,7,0,0,0,4,1,0,0.6243420924586808,0.8084108102630743,0.2436637779629179,1.384442259069301,1.2800000000000005e-05,0.6240080125953889,0.4083260662089987,0.3273872636162186,0.6289838008778308,0.008320102400000001
2018-03-03,Watford,West Brom,1,0,H,4,2,0,0,18,25,34,67,3,10,15,33,63,0,8,6,5,19,2,5,5,6,13,0,0.00577281232289661,0.4203014236416351,0.8642728203849303,1.0367040798638736,3.1744000000000017e-06,0.0003973170200576001,0.08044812393566439,0.3348508273983305,0.5881765427631411,0.0
2018-03-04,Brighton,Arsenal,2,1,H,6,7,0,0,23,20,27,63,0,32,39,29,118,0,0,0,2,1,0,3,2,0,12,0,0.6656641648252212,0.6512128208098716,0.04359015261306619,1.101729041833368,0.0,0.7259554129714874,1.0918555373364838,0.46404103085524784,3.033297531214863,0.0
2018-03-04,Man City,Chelsea,1,0,H,3,0,0,0,53,53,16,145,0,40,37,17,139,1,14,14,10,63,3,14,10,14,32,1,0.749999998262764,0.7480012642299728,0.08839946270178019,2.248894698005306,0.0,0.7493522786420261,0.8548240510423244,0.40033587233268175,1.876923906924185,2.6214400000000027e-13
2018-03-05,Crystal Palace,Man United,2,3,A,4,8,0,0,24,23,25,83,0,39,32,18,93,1,2,2,17,22,2,26,17,2,56,0,0.042641225090596875,0.08384648024062691,0.29152566495979504,0.3971048545706103,0.0,0.12599226920550272,0.24701772638508288,0.4097460715546844,0.7489934824107936,1.2800000000000005e-05
2018-03-10,Chelsea,Crystal Palace,2,1,H,11,2,0,0,37,33,16,131,1,24,25,27,87,0,18,16,10,69,1,12,10,16,37,1,0.7467613932101306,0.27412025521162164,0.0016793616634190236,1.3846195346209245,1.3107200000000013e-12,0.21320612545298434,0.41923240120315547,0.45762832479900667,1.985524272853093,0.0
2018-03-10,Everton,Brighton,2,0,H,3,4,0,1,26,26,31,61,1,23,19,28,64,0,1,1,1,6,0,1,1,1,3,0,0.12917413893321525,0.13902490014398286,0.5024133225319708,0.6450954896973654,1.0485760000000012e-14,0.3283208241261367,0.2560641040493786,0.2179507630653414,0.5086452091669028,0.0
2018-03-10,Huddersfield,Swansea,0,0,D,4,0,0,1,18,18,40,61,3,22,19,32,54,0,0,0,2,2,0,3,2,0,3,0,0.12004006297694374,0.04163033104499344,0.6369363180811138,0.14491900438918467,0.041600512000000006,0.0016385149719334096,0.20007742280993604,0.45645998670632454,0.48983992083664607,0.0
2018-03-10,Man United,Liverpool,2,1,H,2,2,0,0,42,34,18,98,1,47,53,16,124,0,18,12,8,34,1,9,8,12,47,1,0.629961346027545,0.23508863192544577,0.048730357773442756,0.7449674120540508,6.400000000000002e-05,0.7467690750990668,0.7868952681087973,0.041677112642161875,1.9530799199214686,0.0
2018-03-10,Newcastle,Southampton,3,0,H,5,2,0,0,15,17,32,75,1,16,21,32,74,0,9,13,23,51,0,18,23,13,60,0,0.0003203139261431809,0.008729908224039323,0.27767369755013416,1.2046709284913493,2.5600000000000013e-06,0.2048769067031567,0.2067995045501862,0.26632775880859977,0.3289464168396725,0.0
2018-03-10,West Brom,Leicester,1,4,A,2,6,0,0,10,15,33,63,0,28,29,28,75,3,8,10,11,27,0,11,11,10,25,0,0.0019865851002880005,0.40224061967832186,0.6742541369916628,0.9408827138157263,0.0,0.6427981851211177,0.4823528719073254,0.09794994996779158,0.7647656021338254,6.145638400000003e-07
2018-03-10,West Ham,Burnley,0,3,A,4,4,0,0,22,28,37,70,0,27,16,17,69,0,16,14,8,46,1,4,8,14,27,2,0.20164253011882805,0.4416786119477796,0.5790083737625455,0.49564592323556284,0.0,0.7450066165839483,0.25665540178713775,0.001984350003197379,1.1008084578315587,0.0
2018-03-11,Arsenal,Watford,3,0,H,7,4,0,0,29,35,29,111,0,21,24,30,66,3,15,17,6,51,0,6,6,17,23,0,0.6297770648574362,0.45927768668242974,0.32020515427625995,1.166487656074387,0.0,0.028864061614514512,0.10150711820818581,0.32136410192465104,0.18352039931940967,1.5872000000000007e-05
2018-03-11,Bournemouth,Tottenham,1,4,A,3,8,0,0,26,28,31,95,1,38,36,18,113,1,1,1,13,6,0,13,13,1,41,0,0.1456768341351439,0.07240967165350774,0.20073468497348265,0.48904328738717573,0.008000000000000002,0.12171046229343471,0.042054051315392194,0.21831888981458947,0.922211295346578,6.400000000000002e-05
2018-03-12,Stoke,Man City,0,2,A,0,6,0,0,19,18,34,76,0,53,51,16,138,0,8,7,23,27,0,20,23,7,57,0,0.6481923277851828,0.2977411277471613,0.10029224067365602,0.733368983780988,0.0,0.7499999913138509,0.7400063211498742,0.4419973135089009,1.2444734900265604,0.0
2018-03-17,Bournemouth,West Brom,2,1,H,5,6,0,0,26,29,34,97,1,10,14,34,61,0,7,5,5,22,0,7,5,5,18,2,0.7283841706757195,0.36204835826754916,0.0036734248674551405,1.44521643693591,0.04000000000000001,0.009932925501440003,0.011203098391619832,0.3712706849583557,0.7044135690786519,0.0
2018-03-17,Huddersfield,Crystal Palace,0,2,A,2,6,0,0,19,18,37,65,3,23,24,27,80,0,3,3,0,6,0,0,0,3,4,0,0.6002003148847291,0.20815165522496717,0.18468159040556897,0.7245950219459653,0.20800256,0.06603062726492162,0.09616200601578768,0.28814162399505416,0.9276213642654857,0.0
2018-03-17,Liverpool,Watford,5,0,H,10,1,0,0,44,51,18,118,0,21,24,32,70,3,16,17,7,62,0,4,7,17,30,0,0.7338453754953336,0.9344763405439966,0.20838556321083032,1.765399599607364,0.0,0.14432030807257254,0.507535591040929,0.6068205096232866,0.9176019965970902,7.936000000000003e-05
2018-03-17,Stoke,Everton,1,2,A,4,9,1,0,16,17,36,74,0,29,28,29,62,1,11,9,15,34,0,17,15,9,62,0,0.24096163892591332,0.4887056387358065,0.501461203368301,1.6668449189049404,0.0,0.6458706946661077,0.6951245007199353,0.5120666126598538,1.2254774484868582,5.2428800000000056e-14
2018-03-31,Brighton,Leicester,0,2,A,3,4,0,1,22,18,29,66,1,28,31,29,78,3,0,0,2,2,0,3,2,0,4,0,0.6416041206306833,0.28032052024689297,0.08975381532672788,0.5432260458345556,1.0485760000000012e-14,0.21399092560561964,0.41176435953666884,0.4897497498389683,0.8238280106691894,3.0728192000000015e-06
2018-03-31,Crystal Palace,Liverpool,1,2,A,3,6,0,0,26,26,26,83,0,44,52,17,121,0,16,18,17,40,0,13,17,18,60,1,0.3301531363246395,0.48081003007895934,0.4407081199752708,1.638106821327491,0.0,0.669226877476699,0.6723817027200354,0.041927816054151586,1.8269979980369233,0.0
2018-03-31,Everton,Man City,1,3,A,2,4,0,0,29,27,28,66,1,53,50,14,139,0,10,12,12,30,2,16,12,12,61,1,0.22935347333056957,0.4756225035996968,0.5603330632992791,1.1273872424343856,2.6214400000000027e-13,0.7499999565692851,0.7000316057493912,0.20998656754450434,1.222367450132864,0.0
2018-03-31,Man United,Swansea,2,0,H,5,2,0,0,42,35,19,97,1,23,18,30,52,1,19,21,11,56,0,10,11,21,34,0,0.149806730137756,0.17544315962724977,0.24365178886722422,0.7248370602702747,0.0003200000000000001,0.008192574859677533,0.0003871140496801793,0.28229993353162264,0.4491996041832301,1.0485760000000012e-14
2018-03-31,Newcastle,Huddersfield,1,0,H,3,0,0,0,18,20,31,75,1,16,17,39,64,2,0,0,1,5,0,3,1,0,3,0,0.0016015696307473616,0.04364954112022807,0.3883684877506708,1.023354642456799,1.2800000000000005e-05,0.001001574423645389,0.040758276124835846,0.9234079520278656,0.6229751097298466,0.04001280000000001
2018-03-31,Watford,Bournemouth,2,2,D,5,6,0,0,21,22,34,68,3,26,30,35,96,1,7,7,5,20,0,4,5,7,18,0,0.7216015403628627,0.5376779552046449,0.03410254811648492,1.588009982985461,0.0003968000000000001,0.6419208533786285,0.8102417913377666,0.01836712433728619,1.226082184679601,0.2
2018-03-31,West Brom,Burnley,1,2,A,3,4,0,0,10,15,35,64,0,27,18,17,68,0,11,13,4,21,1,2,4,13,13,0,0.04966462750720001,0.05601549195810965,0.8563534247917991,0.5220678453933218,0.0,0.7250330829197726,0.28327700893572005,0.009921750015986896,0.5040422891578353,0.0
2018-03-31,West Ham,Southampton,3,0,H,5,0,0,0,21,26,38,72,0,15,20,34,75,0,12,12,14,33,2,15,14,12,63,1,0.008212650594140163,0.20839305973889763,0.8950418688127586,0.4782296161778559,0.0,0.02438453351578338,0.03399752275093095,0.3316387940430303,0.6447320841983833,0.0
2018-04-01,Arsenal,Stoke,3,0,H,11,2,0,0,29,36,28,113,0,15,16,36,71,1,19,18,8,64,1,10,8,18,38,0,0.1488853242872123,0.2963884334121799,0.6010257713812996,0.8324382803720092,0.0,0.20480819462956648,0.44352819367904284,0.5073060168415262,1.3342245945247428,1.0485760000000012e-14
2018-04-01,Chelsea,Tottenham,1,3,A,4,7,0,0,37,34,17,137,1,41,40,18,117,1,16,19,14,47,1,10,14,19,45,1,0.7338069660506837,0.3706012760581289,0.008396808317105604,1.9230976731047371,6.5536000000000055e-12,0.608552311467205,0.21027025657700288,0.0915944490729577,0.6110564767329735,0.0003200000000000001
2018-04-07,Bournemouth,Crystal Palace,2,2,D,5,6,0,0,24,28,37,97,0,25,25,26,79,0,6,5,6,18,0,6,6,5,20,0,0.2096042668931521,0.051208956688853904,0.09183562168645192,1.1304109233980677,0.0,0.6507656816231974,0.40405015039480696,0.20354059987637504,1.190534106637486,0.0
2018-04-07,Brighton,Huddersfield,1,1,D,4,5,1,0,19,17,31,67,1,16,17,36,61,2,0,0,2,2,0,3,2,0,6,0,0.2080206031534162,0.4016026012344648,0.44876907663366034,0.7161302291728093,5.2428800000000056e-14,0.005007872118226945,0.2037913806241792,0.6170397601393385,0.11487554864923281,0.20006400000000002
2018-04-07,Everton,Liverpool,0,0,D,1,3,0,0,28,26,29,63,1,44,51,18,119,0,6,7,18,37,1,18,18,7,66,0,0.14676736665284776,0.37811251799849444,0.8016653164964269,0.6369362121719494,1.3107200000000013e-12,0.34613438738352575,0.36190851360019716,0.20963908027076839,1.134989990184679,0.0
2018-04-07,Leicester,Newcastle,1,2,A,1,4,0,0,30,31,27,78,4,21,21,30,74,1,14,12,9,39,0,14,9,12,46,2,0.06995462802812963,0.058821797683365165,0.4487487491948413,0.11914005334598879,1.5364096010485766e-05,0.008007848153768265,0.21824770560115084,0.9418424387533538,1.1167732122840257,6.400000000000002e-05
2018-04-07,Man City,Man United,2,3,A,6,4,0,0,53,50,14,138,0,45,37,18,100,1,20,16,9,45,0,8,9,16,36,2,0.7499997828464562,0.5001580287469867,0.0499328377225321,1.1118372506643621,0.0,0.7490336506888114,0.8772157981362698,0.21825894433612106,1.6241853013514258,0.0016000000000000003
2018-04-07,Stoke,Tottenham,1,2,A,4,4,0,0,14,14,37,67,1,41,42,19,122,1,7,9,26,37,2,22,26,9,74,2,0.024040973147832326,0.21764096839521405,0.5365300842076622,0.6711229726237342,5.2428800000000056e-14,0.04276155733605615,0.05135128288504579,0.45797224536479897,1.0552823836649403,0.0016000000000000003
2018-04-07,Watford,Burnley,1,2,A,5,4,0,0,19,22,36,66,3,27,19,18,71,0,3,2,4,12,1,6,4,2,16,1,0.6080077018143235,0.6883897760232454,0.1705127405824456,0.9400499149273565,0.0019840000000000005,0.625165414598894,0.4163850446786213,0.04960875007994496,1.5202114457892186,0.0
2018-04-07,West Brom,Swansea,1,1,D,3,1,0,0,10,16,33,65,0,23,18,31,52,1,13,11,13,37,0,16,13,11,38,0,0.24832313753600002,0.2800774597905587,0.2817671239590164,0.6103392269666406,0.0,0.04096287429838767,0.0019355702484008964,0.411499667658134,0.24599802091617126,5.2428800000000056e-14
2018-04-08,Arsenal,Southampton,3,2,H,7,8,1,1,32,38,25,121,0,15,20,36,72,0,16,11,11,53,1,10,11,11,41,0,0.7444266214360928,0.48194216706093096,0.005128856906498049,1.1621914018601607,0.0,0.12192266757891689,0.16998761375465476,0.6581939702151828,0.2236604209919165,0.0
2018-04-08,Chelsea,West Ham,1,1,D,6,2,0,0,34,34,20,133,1,24,28,34,76,0,20,15,7,64,1,8,7,15,34,0,0.6690348302534181,0.8530063802906549,0.041984041585559476,1.6154883655237267,3.276800000000003e-11,0.04106325297073227,0.04196529869451953,0.4752093440637928,1.391148080889332,0.0
2018-04-14,Burnley,Leicester,2,1,H,3,6,0,0,27,19,19,68,0,30,32,27,79,4,4,3,7,17,0,10,7,3,24,0,0.12582707299450097,0.08192522339312731,0.24804375039973525,0.6010572289461349,0.0,0.3497731401406481,0.2941089884168363,0.24374374597422746,0.5957002667299545,7.682048005242882e-05
2018-04-14,Crystal Palace,Brighton,3,2,H,8,3,0,0,23,25,27,80,0,19,16,30,68,2,1,0,0,4,0,1,0,0,4,0,0.25382840811599694,0.02025075197405561,0.017702999381896074,0.952670533187493,0.0,0.04010301576709145,0.008013006172334327,0.24384538316831197,0.5806511458640882,2.7262976000000027e-13
2018-04-14,Huddersfield,Watford,1,0,H,1,2,0,0,17,17,35,66,1,16,20,38,67,3,3,4,1,9,1,0,1,4,3,1,0.025039360591145213,0.01895690312090649,1.0851988006967024,0.5743777432462165,0.0003200000000000001,0.04003850907161724,0.44194888011623695,0.8525637029122488,0.7002495746368341,0.009920000000000002
2018-04-14,Liverpool,Bournemouth,3,0,H,7,1,0,0,44,50,17,118,0,24,30,39,97,0,10,12,7,26,0,4,7,12,19,0,0.7306719369176391,0.8095425680009856,0.04819540135384188,1.674949950923426,0.0,0.048021334465770955,0.2560447834442905,0.45917810843228046,0.6520546169903907,0.0
2018-04-14,Southampton,Chelsea,2,3,A,7,5,0,0,15,22,36,80,1,32,31,21,132,1,8,11,19,31,1,20,19,11,53,0,0.6096133378945844,0.8499380687732946,0.2909698510759448,1.1183021049596662,1.0485760000000012e-14,0.34517415126710094,0.2650319014532848,0.20992020792780786,1.0774418276186957,1.6384000000000013e-10
2018-04-14,Swansea,Everton,1,1,D,7,3,0,0,24,19,30,52,1,29,25,25,62,1,11,9,11,33,1,14,11,9,50,1,0.2048143714919488,0.009677851242014968,0.057498338290680476,0.22999010458086672,2.6214400000000027e-13,0.7338368332642492,0.8905625899924718,0.008326582482134632,1.1846810608597573,6.5536000000000055e-12
2018-04-14,Tottenham,Man City,1,3,A,3,6,0,0,44,44,18,122,1,50,50,17,140,0,13,16,25,49,2,16,25,16,79,0,0.21380778668031214,0.2567564144252499,0.28986122682400506,1.2764119183247435,0.008000000000000002,0.7499989142322808,0.5007901437349541,0.2496641886126919,1.5591862533218737,0.0
2018-04-15,Man United,West Brom,0,1,A,4,4,0,0,45,36,19,97,1,10,16,33,66,0,15,17,12,50,1,12,12,17,29,1,0.7451682534440882,0.38607899068138,0.09129472168062618,1.1209265067571703,0.008000000000000002,0.24161568768001052,0.4003872989528038,0.40883561979509214,1.0516961348332343,0.0
2018-04-15,Newcastle,Arsenal,2,1,H,4,3,0,0,24,22,27,73,1,32,39,27,123,1,0,6,23,35,1,30,23,6,65,0,0.04003924076887278,0.09123852800577505,0.7092121937667792,0.5838660614201698,0.0003200000000000001,0.7221331071804953,0.40971083530468594,0.02564428453251122,0.8109570093008762,1.0485760000000012e-14
2018-04-16,West Ham,Stoke,1,1,D,6,7,0,0,25,29,33,72,0,14,14,37,68,1,11,10,10,43,0,14,10,10,39,0,0.20531626485367177,0.2098264934726081,0.37604672031897424,0.9557404044466796,0.0,0.12020486573916163,0.08820484197608065,0.6826504210383321,0.3556148631187122,2.6214400000000027e-13
2018-04-17,Brighton,Tottenham,1,1,D,5,6,0,0,19,18,32,69,2,43,44,20,120,1,0,0,2,4,0,3,2,0,8,0,0.20051507883545724,0.04006503086169261,0.21922691584159126,0.9032557293204722,1.3631488000000014e-12,0.0690389334015607,0.2837820721262599,0.44930613412005677,1.3820595916237495,0.04000000000000001
2018-04-18,Bournemouth,Man United,0,2,A,2,4,0,0,24,29,40,96,0,42,35,20,97,1,4,5,9,16,1,10,9,5,26,0,0.24010667232885474,0.28022391722145223,0.29589054216143373,1.2602730849519639,0.0,0.7258412672204408,0.9303949534068998,0.45647360840314133,1.6046325337858929,0.04000000000000001
2018-04-19,Burnley,Chelsea,1,2,A,2,5,0,0,30,21,19,69,0,34,33,22,134,1,5,7,15,19,0,14,15,7,52,3,0.6291353649725362,0.4096261169656575,0.24021875199868667,1.0052861447307055,0.0,0.7258707563355362,0.3251595072664555,0.049601039639060165,2.3872091380935294,8.192000000000005e-10
2018-04-19,Leicester,Southampton,0,0,D,3,2,0,0,29,32,28,83,4,12,20,38,82,1,14,13,12,47,0,11,12,13,62,0,0.7488657007032403,0.47054494208419173,0.21871872987115817,0.9785013336498347,0.0003841024002621441,0.04806668947292161,0.24969034386649386,0.45484925537975535,0.5915105247984039,5.2428800000000056e-14
2018-04-21,Watford,Crystal Palace,0,0,D,4,1,0,0,16,18,35,66,3,25,28,29,84,0,4,4,6,12,1,10,6,4,18,0,0.20019254535808614,0.20974440058118474,0.26281851456125405,0.501247873184191,0.04960000000000001,0.26914204058001606,0.10125375987030952,0.08851499690950133,0.7633526659375485,0.0
2018-04-21,West Brom,Liverpool,2,2,D,6,3,0,0,12,15,31,66,0,44,50,17,118,0,8,9,13,25,0,17,13,9,61,0,0.2080784384000839,0.001936494764029379,0.044178098975460565,1.2584806741662133,0.0,0.6533596845882266,1.047712840004959,0.24097700676920936,1.374749754617202,0.0
2018-04-22,Arsenal,West Ham,4,1,H,8,4,0,0,29,39,29,124,1,25,29,33,74,0,23,27,10,82,0,5,10,27,33,0,0.610665535902476,1.04855417652344,0.12822142266257705,2.0547850465044126,5.2428800000000056e-14,0.026581324268369354,0.049132467363050956,0.8802336015948815,0.7787020222334606,0.0
2018-04-22,Man City,Swansea,5,0,H,12,1,0,0,50,51,17,141,0,24,20,31,58,1,26,24,9,69,0,2,9,24,39,0,0.749994571161435,0.5039507186748018,0.24832094306346994,2.795931266609432,0.0,0.02407185745975444,0.04838925621008532,0.2874916914534128,0.14995052290440694,1.3107200000000013e-12
2018-04-22,Stoke,Burnley,1,1,D,3,7,0,0,15,15,35,74,1,27,20,20,67,0,8,6,5,28,0,11,5,6,25,0,0.6010243286958186,0.4410242098804137,0.41325210519167044,0.7780743155936344,1.3107200000000013e-12,0.14567682486268071,0.04813058482829788,0.20109375999345427,1.0264307236535481,0.0
2018-04-23,Everton,Newcastle,1,0,H,1,2,0,0,27,22,26,60,1,27,24,25,75,1,25,23,9,69,0,4,9,23,50,3,0.669184166321256,0.4528129499623693,0.04163291241068365,0.9234053042988175,3.276800000000003e-11,0.20019620384439535,0.45619264002889615,0.5460609688339062,0.9193303071008909,0.0016000000000000003
2018-04-28,Burnley,Brighton,0,0,D,4,1,0,0,28,21,20,70,0,19,19,33,70,2,1,0,0,6,0,1,0,0,2,0,0.7283841243134139,0.24065292414149986,0.005468799967281808,1.132153618267814,0.0,0.0025753941772966304,0.2003251543084735,1.0961345792079666,0.516278646602413,6.815744000000006e-12
2018-04-28,Crystal Palace,Leicester,5,0,H,9,1,0,1,25,28,29,83,0,27,30,27,82,4,10,9,7,33,0,10,7,9,20,1,0.34571020290009075,0.5062687993515476,0.4425749845475066,1.8167633296877526,0.0,0.7443285035162116,0.35272471042095843,0.09359364935579076,0.8925066682492048,0.0019205120013107203
2018-04-28,Huddersfield,Everton,0,2,A,2,5,0,0,20,18,30,65,1,27,21,26,57,1,0,0,2,3,0,3,2,0,4,0,0.1251968029557575,0.09478451560454293,0.425994003483512,0.8718887162310927,0.0016000000000000003,0.3459208316063109,0.26406474981185685,0.2081645620534182,0.6170265214940978,1.6384000000000013e-10
2018-04-28,Liverpool,Stoke,0,0,D,2,1,0,0,42,47,18,115,0,13,14,35,74,1,24,23,15,59,0,6,15,23,38,0,0.2667984229411429,0.2385642000248157,0.2048850338460677,0.8737487730860414,0.0,0.005121643479102915,0.20512104940207868,1.0662605259583626,0.890371577968203,6.5536000000000055e-12
2018-04-28,Newcastle,West Brom,0,1,A,2,2,0,0,26,22,24,73,1,12,17,33,66,0,18,14,9,49,1,9,9,14,33,0,0.0009810192219766786,0.2809632001444807,0.7303048441695412,0.5966515355044755,0.008000000000000002,0.04039219200042993,0.009682473820167866,0.22089049487732376,0.2924033708311289,0.0
2018-04-28,Southampton,Bournemouth,2,1,H,6,7,0,0,13,19,36,82,1,23,28,41,93,0,8,6,4,19,1,5,4,6,19,0,0.2403334473646185,0.24845171933246918,0.2742462768987767,0.9575526239920404,2.6214400000000027e-13,0.20053336164427368,0.40111958610726095,0.47945271080718965,1.3013654247598405,0.0
2018-04-28,Swansea,Chelsea,0,1,A,3,3,0,0,24,20,35,59,1,34,34,23,129,1,5,8,21,35,1,23,21,8,71,1,0.1203592872987722,0.2419462810504266,0.43745845726711646,0.7497526145220452,6.5536000000000055e-12,0.6293537816777118,0.6257975363322984,0.24800519819531128,1.9360456904677,4.096000000000002e-09
2018-04-29,Man United,Arsenal,2,1,H,3,3,0,0,42,33,18,94,1,29,38,30,125,1,16,12,12,38,1,10,12,12,62,0,0.629206336102235,0.6519747670345202,0.2823680420157063,1.0231626689295052,0.2,0.05332767951241086,0.24277088261724178,0.6411071133128957,3.2739252325221453,2.6214400000000027e-13
